   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
    6841  1.31191293E-01  1.72162538E-02  2.96764715E-04  6.66255826E-01  3.17616242E-25  0.00000000E+00 -6.08595854E+00 -5.84066333E+00  0.00000000E+00
    6851  1.31181295E-01  1.72136501E-02  2.96676320E-04  6.66254293E-01  3.18818072E-25  0.00000000E+00 -6.08596180E+00 -5.84066257E+00  0.00000000E+00
    6861  1.31171290E-01  1.72110446E-02  2.96587884E-04  6.66252755E-01  3.20024075E-25  0.00000000E+00 -6.08596506E+00 -5.84066180E+00  0.00000000E+00
    6871  1.31161281E-01  1.72084382E-02  2.96499431E-04  6.66251212E-01  3.21233001E-25  0.00000000E+00 -6.08596831E+00 -5.84066104E+00  0.00000000E+00
    6881  1.31151269E-01  1.72058315E-02  2.96410985E-04  6.66249666E-01  3.22443710E-25  0.00000000E+00 -6.08597154E+00 -5.84066028E+00  0.00000000E+00
    6891  1.31141258E-01  1.72032251E-02  2.96322564E-04  6.66248119E-01  3.23655167E-25  0.00000000E+00 -6.08597476E+00 -5.84065951E+00  0.00000000E+00
    6901  1.31131250E-01  1.72006197E-02  2.96234188E-04  6.66246571E-01  3.24866431E-25  0.00000000E+00 -6.08597797E+00 -5.84065875E+00  0.00000000E+00
    6911  1.31121246E-01  1.71980157E-02  2.96145873E-04  6.66245024E-01  3.26076648E-25  0.00000000E+00 -6.08598117E+00 -5.84065799E+00  0.00000000E+00
    6921  1.31111249E-01  1.71954135E-02  2.96057634E-04  6.66243478E-01  3.27285043E-25  0.00000000E+00 -6.08598435E+00 -5.84065724E+00  0.00000000E+00
    6931  1.31101260E-01  1.71928137E-02  2.95969485E-04  6.66241935E-01  3.28490916E-25  0.00000000E+00 -6.08598753E+00 -5.84065648E+00  0.00000000E+00
    6941  1.31091281E-01  1.71902165E-02  2.95881438E-04  6.66240394E-01  3.29693631E-25  0.00000000E+00 -6.08599069E+00 -5.84065573E+00  0.00000000E+00
    6951  1.31081313E-01  1.71876223E-02  2.95793504E-04  6.66238858E-01  3.30892612E-25  0.00000000E+00 -6.08599384E+00 -5.84065497E+00  0.00000000E+00
    6961  1.31071357E-01  1.71850315E-02  2.95705693E-04  6.66237326E-01  3.32087341E-25  0.00000000E+00 -6.08599697E+00 -5.84065422E+00  0.00000000E+00
    6971  1.31061414E-01  1.71824443E-02  2.95618015E-04  6.66235799E-01  3.33277347E-25  0.00000000E+00 -6.08600010E+00 -5.84065347E+00  0.00000000E+00
    6981  1.31051486E-01  1.71798609E-02  2.95530478E-04  6.66234278E-01  3.34462206E-25  0.00000000E+00 -6.08600321E+00 -5.84065272E+00  0.00000000E+00
    6991  1.31041573E-01  1.71772817E-02  2.95443089E-04  6.66232763E-01  3.35641536E-25  0.00000000E+00 -6.08600631E+00 -5.84065197E+00  0.00000000E+00
    7001  1.31031676E-01  1.71747068E-02  2.95355855E-04  6.66231255E-01  3.36814993E-25  0.00000000E+00 -6.08600940E+00 -5.84065123E+00  0.00000000E+00
    7011  1.31021795E-01  1.71721364E-02  2.95268782E-04  6.66229753E-01  3.37982268E-25  0.00000000E+00 -6.08601247E+00 -5.84065048E+00  0.00000000E+00
    7021  1.31011933E-01  1.71695707E-02  2.95181877E-04  6.66228259E-01  3.39143082E-25  0.00000000E+00 -6.08601554E+00 -5.84064974E+00  0.00000000E+00
    7031  1.31002088E-01  1.71670098E-02  2.95095143E-04  6.66226772E-01  3.40297186E-25  0.00000000E+00 -6.08601859E+00 -5.84064900E+00  0.00000000E+00
    7041  1.30992262E-01  1.71644539E-02  2.95008586E-04  6.66225293E-01  3.41444359E-25  0.00000000E+00 -6.08602163E+00 -5.84064825E+00  0.00000000E+00
    7051  1.30982455E-01  1.71619030E-02  2.94922210E-04  6.66223823E-01  3.42584402E-25  0.00000000E+00 -6.08602466E+00 -5.84064751E+00  0.00000000E+00
    7061  1.30972668E-01  1.71593574E-02  2.94836017E-04  6.66222360E-01  3.43717139E-25  0.00000000E+00 -6.08602768E+00 -5.84064677E+00  0.00000000E+00
    7071  1.30962901E-01  1.71568172E-02  2.94750013E-04  6.66220907E-01  3.44842414E-25  0.00000000E+00 -6.08603068E+00 -5.84064603E+00  0.00000000E+00
    7081  1.30953155E-01  1.71542823E-02  2.94664198E-04  6.66219462E-01  3.45960089E-25  0.00000000E+00 -6.08603367E+00 -5.84064530E+00  0.00000000E+00
    7091  1.30943429E-01  1.71517530E-02  2.94578577E-04  6.66218026E-01  3.47070044E-25  0.00000000E+00 -6.08603666E+00 -5.84064456E+00  0.00000000E+00
    7101  1.30933724E-01  1.71492292E-02  2.94493151E-04  6.66216598E-01  3.48172174E-25  0.00000000E+00 -6.08603963E+00 -5.84064382E+00  0.00000000E+00
    7111  1.30924040E-01  1.71467110E-02  2.94407922E-04  6.66215181E-01  3.49266388E-25  0.00000000E+00 -6.08604258E+00 -5.84064308E+00  0.00000000E+00
    7121  1.30914378E-01  1.71441986E-02  2.94322893E-04  6.66213772E-01  3.50352609E-25  0.00000000E+00 -6.08604553E+00 -5.84064234E+00  0.00000000E+00
    7131  1.30904738E-01  1.71416918E-02  2.94238065E-04  6.66212373E-01  3.51430769E-25  0.00000000E+00 -6.08604847E+00 -5.84064161E+00  0.00000000E+00
    7141  1.30895120E-01  1.71391909E-02  2.94153439E-04  6.66210983E-01  3.52500815E-25  0.00000000E+00 -6.08605139E+00 -5.84064087E+00  0.00000000E+00
    7151  1.30885523E-01  1.71366958E-02  2.94069017E-04  6.66209603E-01  3.53562701E-25  0.00000000E+00 -6.08605430E+00 -5.84064013E+00  0.00000000E+00
    7161  1.30875949E-01  1.71342066E-02  2.93984799E-04  6.66208232E-01  3.54616391E-25  0.00000000E+00 -6.08605720E+00 -5.84063939E+00  0.00000000E+00
    7171  1.30866397E-01  1.71317233E-02  2.93900787E-04  6.66206871E-01  3.55661857E-25  0.00000000E+00 -6.08606009E+00 -5.84063866E+00  0.00000000E+00
    7181  1.30856868E-01  1.71292459E-02  2.93816981E-04  6.66205519E-01  3.56699079E-25  0.00000000E+00 -6.08606297E+00 -5.84063792E+00  0.00000000E+00
    7191  1.30847361E-01  1.71267744E-02  2.93733382E-04  6.66204177E-01  3.57728043E-25  0.00000000E+00 -6.08606584E+00 -5.84063718E+00  0.00000000E+00
    7201  1.30837877E-01  1.71243089E-02  2.93649990E-04  6.66202845E-01  3.58748743E-25  0.00000000E+00 -6.08606869E+00 -5.84063644E+00  0.00000000E+00
    7211  1.30828415E-01  1.71218493E-02  2.93566806E-04  6.66201523E-01  3.59761179E-25  0.00000000E+00 -6.08607154E+00 -5.84063570E+00  0.00000000E+00
    7221  1.30818976E-01  1.71193958E-02  2.93483830E-04  6.66200210E-01  3.60765353E-25  0.00000000E+00 -6.08607437E+00 -5.84063496E+00  0.00000000E+00
    7231  1.30809560E-01  1.71169482E-02  2.93401062E-04  6.66198907E-01  3.61761275E-25  0.00000000E+00 -6.08607719E+00 -5.84063422E+00  0.00000000E+00
    7241  1.30800166E-01  1.71145066E-02  2.93318502E-04  6.66197613E-01  3.62748958E-25  0.00000000E+00 -6.08608000E+00 -5.84063348E+00  0.00000000E+00
    7251  1.30790796E-01  1.71120710E-02  2.93236151E-04  6.66196330E-01  3.63728420E-25  0.00000000E+00 -6.08608280E+00 -5.84063273E+00  0.00000000E+00
    7261  1.30781448E-01  1.71096414E-02  2.93154008E-04  6.66195056E-01  3.64699682E-25  0.00000000E+00 -6.08608559E+00 -5.84063199E+00  0.00000000E+00
    7271  1.30772122E-01  1.71072178E-02  2.93072073E-04  6.66193791E-01  3.65662768E-25  0.00000000E+00 -6.08608837E+00 -5.84063125E+00  0.00000000E+00
    7281  1.30762820E-01  1.71048002E-02  2.92990346E-04  6.66192537E-01  3.66617705E-25  0.00000000E+00 -6.08609114E+00 -5.84063050E+00  0.00000000E+00
    7291  1.30753540E-01  1.71023886E-02  2.92908827E-04  6.66191291E-01  3.67564524E-25  0.00000000E+00 -6.08609390E+00 -5.84062975E+00  0.00000000E+00
    7301  1.30744283E-01  1.70999830E-02  2.92827515E-04  6.66190056E-01  3.68503256E-25  0.00000000E+00 -6.08609664E+00 -5.84062900E+00  0.00000000E+00
    7311  1.30735049E-01  1.70975833E-02  2.92746410E-04  6.66188830E-01  3.69433937E-25  0.00000000E+00 -6.08609938E+00 -5.84062826E+00  0.00000000E+00
    7321  1.30725837E-01  1.70951896E-02  2.92665512E-04  6.66187613E-01  3.70356603E-25  0.00000000E+00 -6.08610211E+00 -5.84062751E+00  0.00000000E+00
    7331  1.30716648E-01  1.70928019E-02  2.92584820E-04  6.66186406E-01  3.71271292E-25  0.00000000E+00 -6.08610482E+00 -5.84062675E+00  0.00000000E+00
    7341  1.30707481E-01  1.70904201E-02  2.92504334E-04  6.66185208E-01  3.72178044E-25  0.00000000E+00 -6.08610753E+00 -5.84062600E+00  0.00000000E+00
    7351  1.30698337E-01  1.70880442E-02  2.92424054E-04  6.66184020E-01  3.73076902E-25  0.00000000E+00 -6.08611022E+00 -5.84062525E+00  0.00000000E+00
    7361  1.30689215E-01  1.70856742E-02  2.92343979E-04  6.66182841E-01  3.73967906E-25  0.00000000E+00 -6.08611291E+00 -5.84062449E+00  0.00000000E+00
    7371  1.30680116E-01  1.70833101E-02  2.92264108E-04  6.66181671E-01  3.74851102E-25  0.00000000E+00 -6.08611558E+00 -5.84062373E+00  0.00000000E+00
    7381  1.30671039E-01  1.70809519E-02  2.92184440E-04  6.66180511E-01  3.75726534E-25  0.00000000E+00 -6.08611824E+00 -5.84062298E+00  0.00000000E+00
    7391  1.30661985E-01  1.70785996E-02  2.92104976E-04  6.66179359E-01  3.76594248E-25  0.00000000E+00 -6.08612090E+00 -5.84062222E+00  0.00000000E+00
    7401  1.30652952E-01  1.70762532E-02  2.92025715E-04  6.66178217E-01  3.77454289E-25  0.00000000E+00 -6.08612354E+00 -5.84062145E+00  0.00000000E+00
    7411  1.30643942E-01  1.70739125E-02  2.91946656E-04  6.66177084E-01  3.78306706E-25  0.00000000E+00 -6.08612617E+00 -5.84062069E+00  0.00000000E+00
    7421  1.30634954E-01  1.70715777E-02  2.91867798E-04  6.66175960E-01  3.79151545E-25  0.00000000E+00 -6.08612880E+00 -5.84061993E+00  0.00000000E+00
    7431  1.30625988E-01  1.70692487E-02  2.91789141E-04  6.66174845E-01  3.79988854E-25  0.00000000E+00 -6.08613141E+00 -5.84061916E+00  0.00000000E+00
    7441  1.30617044E-01  1.70669255E-02  2.91710685E-04  6.66173739E-01  3.80818683E-25  0.00000000E+00 -6.08613401E+00 -5.84061839E+00  0.00000000E+00
    7451  1.30608122E-01  1.70646080E-02  2.91632428E-04  6.66172641E-01  3.81641079E-25  0.00000000E+00 -6.08613661E+00 -5.84061762E+00  0.00000000E+00
    7461  1.30599222E-01  1.70622963E-02  2.91554369E-04  6.66171553E-01  3.82456092E-25  0.00000000E+00 -6.08613919E+00 -5.84061685E+00  0.00000000E+00
    7471  1.30590344E-01  1.70599903E-02  2.91476509E-04  6.66170473E-01  3.83263771E-25  0.00000000E+00 -6.08614176E+00 -5.84061608E+00  0.00000000E+00
    7481  1.30581487E-01  1.70576900E-02  2.91398847E-04  6.66169402E-01  3.84064165E-25  0.00000000E+00 -6.08614433E+00 -5.84061531E+00  0.00000000E+00
    7491  1.30572652E-01  1.70553954E-02  2.91321381E-04  6.66168340E-01  3.84857323E-25  0.00000000E+00 -6.08614688E+00 -5.84061453E+00  0.00000000E+00
    7501  1.30563838E-01  1.70531064E-02  2.91244111E-04  6.66167286E-01  3.85643296E-25  0.00000000E+00 -6.08614943E+00 -5.84061375E+00  0.00000000E+00
    7511  1.30555046E-01  1.70508232E-02  2.91167037E-04  6.66166241E-01  3.86422131E-25  0.00000000E+00 -6.08615196E+00 -5.84061297E+00  0.00000000E+00
    7521  1.30546275E-01  1.70485455E-02  2.91090158E-04  6.66165205E-01  3.87193880E-25  0.00000000E+00 -6.08615449E+00 -5.84061219E+00  0.00000000E+00
    7531  1.30537526E-01  1.70462735E-02  2.91013473E-04  6.66164177E-01  3.87958590E-25  0.00000000E+00 -6.08615700E+00 -5.84061141E+00  0.00000000E+00
    7541  1.30528798E-01  1.70440070E-02  2.90936981E-04  6.66163157E-01  3.88716311E-25  0.00000000E+00 -6.08615951E+00 -5.84061062E+00  0.00000000E+00
    7551  1.30520091E-01  1.70417461E-02  2.90860681E-04  6.66162145E-01  3.89467092E-25  0.00000000E+00 -6.08616201E+00 -5.84060984E+00  0.00000000E+00
    7561  1.30511405E-01  1.70394908E-02  2.90784574E-04  6.66161142E-01  3.90210983E-25  0.00000000E+00 -6.08616449E+00 -5.84060905E+00  0.00000000E+00
    7571  1.30502740E-01  1.70372410E-02  2.90708658E-04  6.66160147E-01  3.90948030E-25  0.00000000E+00 -6.08616697E+00 -5.84060826E+00  0.00000000E+00
    7581  1.30494096E-01  1.70349967E-02  2.90632933E-04  6.66159161E-01  3.91678284E-25  0.00000000E+00 -6.08616944E+00 -5.84060747E+00  0.00000000E+00
    7591  1.30485473E-01  1.70327579E-02  2.90557397E-04  6.66158182E-01  3.92401791E-25  0.00000000E+00 -6.08617190E+00 -5.84060667E+00  0.00000000E+00
    7601  1.30476871E-01  1.70305245E-02  2.90482050E-04  6.66157212E-01  3.93118601E-25  0.00000000E+00 -6.08617435E+00 -5.84060588E+00  0.00000000E+00
    7611  1.30468290E-01  1.70282966E-02  2.90406892E-04  6.66156249E-01  3.93828760E-25  0.00000000E+00 -6.08617680E+00 -5.84060508E+00  0.00000000E+00
    7621  1.30459729E-01  1.70260742E-02  2.90331922E-04  6.66155295E-01  3.94532316E-25  0.00000000E+00 -6.08617923E+00 -5.84060428E+00  0.00000000E+00
    7631  1.30451189E-01  1.70238571E-02  2.90257139E-04  6.66154348E-01  3.95229317E-25  0.00000000E+00 -6.08618165E+00 -5.84060348E+00  0.00000000E+00
    7641  1.30442669E-01  1.70216455E-02  2.90182542E-04  6.66153410E-01  3.95919808E-25  0.00000000E+00 -6.08618407E+00 -5.84060268E+00  0.00000000E+00
    7651  1.30434170E-01  1.70194392E-02  2.90108131E-04  6.66152479E-01  3.96603837E-25  0.00000000E+00 -6.08618647E+00 -5.84060188E+00  0.00000000E+00
    7661  1.30425691E-01  1.70172382E-02  2.90033905E-04  6.66151556E-01  3.97281449E-25  0.00000000E+00 -6.08618887E+00 -5.84060107E+00  0.00000000E+00
    7671  1.30417232E-01  1.70150426E-02  2.89959863E-04  6.66150640E-01  3.97952690E-25  0.00000000E+00 -6.08619126E+00 -5.84060026E+00  0.00000000E+00
    7681  1.30408794E-01  1.70128523E-02  2.89886004E-04  6.66149733E-01  3.98617607E-25  0.00000000E+00 -6.08619364E+00 -5.84059945E+00  0.00000000E+00
    7691  1.30400375E-01  1.70106673E-02  2.89812329E-04  6.66148833E-01  3.99276243E-25  0.00000000E+00 -6.08619601E+00 -5.84059864E+00  0.00000000E+00
    7701  1.30391977E-01  1.70084876E-02  2.89738836E-04  6.66147940E-01  3.99928644E-25  0.00000000E+00 -6.08619837E+00 -5.84059783E+00  0.00000000E+00
    7711  1.30383599E-01  1.70063131E-02  2.89665524E-04  6.66147055E-01  4.00574855E-25  0.00000000E+00 -6.08620073E+00 -5.84059701E+00  0.00000000E+00
    7721  1.30375240E-01  1.70041439E-02  2.89592394E-04  6.66146177E-01  4.01214919E-25  0.00000000E+00 -6.08620307E+00 -5.84059620E+00  0.00000000E+00
    7731  1.30366902E-01  1.70019799E-02  2.89519444E-04  6.66145307E-01  4.01848880E-25  0.00000000E+00 -6.08620541E+00 -5.84059538E+00  0.00000000E+00
    7741  1.30358583E-01  1.69998211E-02  2.89446673E-04  6.66144445E-01  4.02476781E-25  0.00000000E+00 -6.08620774E+00 -5.84059456E+00  0.00000000E+00
    7751  1.30350284E-01  1.69976674E-02  2.89374081E-04  6.66143589E-01  4.03098666E-25  0.00000000E+00 -6.08621005E+00 -5.84059374E+00  0.00000000E+00
    7761  1.30342005E-01  1.69955189E-02  2.89301668E-04  6.66142741E-01  4.03714578E-25  0.00000000E+00 -6.08621237E+00 -5.84059292E+00  0.00000000E+00
    7771  1.30333745E-01  1.69933756E-02  2.89229432E-04  6.66141900E-01  4.04324558E-25  0.00000000E+00 -6.08621467E+00 -5.84059209E+00  0.00000000E+00
    7781  1.30325505E-01  1.69912374E-02  2.89157373E-04  6.66141066E-01  4.04928648E-25  0.00000000E+00 -6.08621696E+00 -5.84059126E+00  0.00000000E+00
    7791  1.30317284E-01  1.69891042E-02  2.89085490E-04  6.66140240E-01  4.05526891E-25  0.00000000E+00 -6.08621925E+00 -5.84059044E+00  0.00000000E+00
    7801  1.30309082E-01  1.69869762E-02  2.89013784E-04  6.66139420E-01  4.06119328E-25  0.00000000E+00 -6.08622153E+00 -5.84058961E+00  0.00000000E+00
    7811  1.30300900E-01  1.69848533E-02  2.88942252E-04  6.66138608E-01  4.06705999E-25  0.00000000E+00 -6.08622379E+00 -5.84058877E+00  0.00000000E+00
    7821  1.30292737E-01  1.69827353E-02  2.88870894E-04  6.66137802E-01  4.07286945E-25  0.00000000E+00 -6.08622606E+00 -5.84058794E+00  0.00000000E+00
    7831  1.30284593E-01  1.69806225E-02  2.88799711E-04  6.66137004E-01  4.07862207E-25  0.00000000E+00 -6.08622831E+00 -5.84058711E+00  0.00000000E+00
    7841  1.30276468E-01  1.69785146E-02  2.88728701E-04  6.66136212E-01  4.08431824E-25  0.00000000E+00 -6.08623055E+00 -5.84058627E+00  0.00000000E+00
    7851  1.30268362E-01  1.69764117E-02  2.88657863E-04  6.66135427E-01  4.08995835E-25  0.00000000E+00 -6.08623279E+00 -5.84058543E+00  0.00000000E+00
    7861  1.30260276E-01  1.69743139E-02  2.88587197E-04  6.66134649E-01  4.09554281E-25  0.00000000E+00 -6.08623502E+00 -5.84058459E+00  0.00000000E+00
    7871  1.30252208E-01  1.69722209E-02  2.88516702E-04  6.66133878E-01  4.10107200E-25  0.00000000E+00 -6.08623724E+00 -5.84058375E+00  0.00000000E+00
    7881  1.30244159E-01  1.69701330E-02  2.88446379E-04  6.66133114E-01  4.10654630E-25  0.00000000E+00 -6.08623945E+00 -5.84058291E+00  0.00000000E+00
    7891  1.30236128E-01  1.69680499E-02  2.88376225E-04  6.66132356E-01  4.11196610E-25  0.00000000E+00 -6.08624166E+00 -5.84058206E+00  0.00000000E+00
    7901  1.30228117E-01  1.69659718E-02  2.88306241E-04  6.66131605E-01  4.11733177E-25  0.00000000E+00 -6.08624386E+00 -5.84058122E+00  0.00000000E+00
    7911  1.30220123E-01  1.69638985E-02  2.88236426E-04  6.66130861E-01  4.12264370E-25  0.00000000E+00 -6.08624604E+00 -5.84058037E+00  0.00000000E+00
    7921  1.30212149E-01  1.69618301E-02  2.88166779E-04  6.66130123E-01  4.12790225E-25  0.00000000E+00 -6.08624823E+00 -5.84057952E+00  0.00000000E+00
    7931  1.30204193E-01  1.69597666E-02  2.88097300E-04  6.66129391E-01  4.13310779E-25  0.00000000E+00 -6.08625040E+00 -5.84057867E+00  0.00000000E+00
    7941  1.30196255E-01  1.69577080E-02  2.88027987E-04  6.66128666E-01  4.13826069E-25  0.00000000E+00 -6.08625257E+00 -5.84057782E+00  0.00000000E+00
    7951  1.30188336E-01  1.69556541E-02  2.87958842E-04  6.66127948E-01  4.14336132E-25  0.00000000E+00 -6.08625472E+00 -5.84057696E+00  0.00000000E+00
    7961  1.30180435E-01  1.69536051E-02  2.87889863E-04  6.66127236E-01  4.14841002E-25  0.00000000E+00 -6.08625687E+00 -5.84057611E+00  0.00000000E+00
    7971  1.30172553E-01  1.69515608E-02  2.87821048E-04  6.66126530E-01  4.15340717E-25  0.00000000E+00 -6.08625902E+00 -5.84057525E+00  0.00000000E+00
    7981  1.30164688E-01  1.69495214E-02  2.87752399E-04  6.66125831E-01  4.15835311E-25  0.00000000E+00 -6.08626115E+00 -5.84057439E+00  0.00000000E+00
    7991  1.30156842E-01  1.69474867E-02  2.87683914E-04  6.66125138E-01  4.16324819E-25  0.00000000E+00 -6.08626328E+00 -5.84057353E+00  0.00000000E+00
    8001  1.30149014E-01  1.69454567E-02  2.87615593E-04  6.66124451E-01  4.16809276E-25  0.00000000E+00 -6.08626540E+00 -5.84057267E+00  0.00000000E+00
    8011  1.30141204E-01  1.69434315E-02  2.87547435E-04  6.66123770E-01  4.17288718E-25  0.00000000E+00 -6.08626751E+00 -5.84057181E+00  0.00000000E+00
    8021  1.30133411E-01  1.69414110E-02  2.87479439E-04  6.66123095E-01  4.17763176E-25  0.00000000E+00 -6.08626962E+00 -5.84057095E+00  0.00000000E+00
    8031  1.30125637E-01  1.69393952E-02  2.87411606E-04  6.66122427E-01  4.18232687E-25  0.00000000E+00 -6.08627172E+00 -5.84057008E+00  0.00000000E+00
    8041  1.30117880E-01  1.69373840E-02  2.87343934E-04  6.66121765E-01  4.18697283E-25  0.00000000E+00 -6.08627381E+00 -5.84056921E+00  0.00000000E+00
    8051  1.30110142E-01  1.69353775E-02  2.87276422E-04  6.66121109E-01  4.19156998E-25  0.00000000E+00 -6.08627589E+00 -5.84056835E+00  0.00000000E+00
    8061  1.30102421E-01  1.69333757E-02  2.87209072E-04  6.66120458E-01  4.19611865E-25  0.00000000E+00 -6.08627797E+00 -5.84056748E+00  0.00000000E+00
    8071  1.30094717E-01  1.69313785E-02  2.87141881E-04  6.66119814E-01  4.20061916E-25  0.00000000E+00 -6.08628004E+00 -5.84056661E+00  0.00000000E+00
    8081  1.30087031E-01  1.69293860E-02  2.87074849E-04  6.66119176E-01  4.20507184E-25  0.00000000E+00 -6.08628210E+00 -5.84056573E+00  0.00000000E+00
    8091  1.30079363E-01  1.69273980E-02  2.87007976E-04  6.66118543E-01  4.20947703E-25  0.00000000E+00 -6.08628415E+00 -5.84056486E+00  0.00000000E+00
    8101  1.30071712E-01  1.69254146E-02  2.86941261E-04  6.66117917E-01  4.21383502E-25  0.00000000E+00 -6.08628620E+00 -5.84056399E+00  0.00000000E+00
    8111  1.30064079E-01  1.69234358E-02  2.86874704E-04  6.66117296E-01  4.21814615E-25  0.00000000E+00 -6.08628824E+00 -5.84056311E+00  0.00000000E+00
    8121  1.30056463E-01  1.69214616E-02  2.86808305E-04  6.66116681E-01  4.22241073E-25  0.00000000E+00 -6.08629027E+00 -5.84056223E+00  0.00000000E+00
    8131  1.30048864E-01  1.69194919E-02  2.86742061E-04  6.66116072E-01  4.22662907E-25  0.00000000E+00 -6.08629230E+00 -5.84056135E+00  0.00000000E+00
    8141  1.30041283E-01  1.69175267E-02  2.86675974E-04  6.66115468E-01  4.23080147E-25  0.00000000E+00 -6.08629432E+00 -5.84056048E+00  0.00000000E+00
    8151  1.30033718E-01  1.69155661E-02  2.86610043E-04  6.66114871E-01  4.23492826E-25  0.00000000E+00 -6.08629633E+00 -5.84055959E+00  0.00000000E+00
    8161  1.30026171E-01  1.69136099E-02  2.86544267E-04  6.66114279E-01  4.23900973E-25  0.00000000E+00 -6.08629834E+00 -5.84055871E+00  0.00000000E+00
    8171  1.30018641E-01  1.69116583E-02  2.86478645E-04  6.66113692E-01  4.24304619E-25  0.00000000E+00 -6.08630034E+00 -5.84055783E+00  0.00000000E+00
    8181  1.30011128E-01  1.69097111E-02  2.86413177E-04  6.66113111E-01  4.24703793E-25  0.00000000E+00 -6.08630233E+00 -5.84055694E+00  0.00000000E+00
    8191  1.30003632E-01  1.69077683E-02  2.86347863E-04  6.66112536E-01  4.25098526E-25  0.00000000E+00 -6.08630431E+00 -5.84055606E+00  0.00000000E+00
    8201  1.29996153E-01  1.69058300E-02  2.86282702E-04  6.66111966E-01  4.25488846E-25  0.00000000E+00 -6.08630629E+00 -5.84055517E+00  0.00000000E+00
    8211  1.29988691E-01  1.69038962E-02  2.86217693E-04  6.66111402E-01  4.25874784E-25  0.00000000E+00 -6.08630826E+00 -5.84055428E+00  0.00000000E+00
    8221  1.29981245E-01  1.69019667E-02  2.86152836E-04  6.66110843E-01  4.26256369E-25  0.00000000E+00 -6.08631022E+00 -5.84055339E+00  0.00000000E+00
    8231  1.29973817E-01  1.69000417E-02  2.86088131E-04  6.66110289E-01  4.26633629E-25  0.00000000E+00 -6.08631218E+00 -5.84055250E+00  0.00000000E+00
    8241  1.29966405E-01  1.68981210E-02  2.86023578E-04  6.66109741E-01  4.27006593E-25  0.00000000E+00 -6.08631413E+00 -5.84055161E+00  0.00000000E+00
    8251  1.29959010E-01  1.68962047E-02  2.85959174E-04  6.66109198E-01  4.27375289E-25  0.00000000E+00 -6.08631608E+00 -5.84055072E+00  0.00000000E+00
    8261  1.29951631E-01  1.68942927E-02  2.85894921E-04  6.66108661E-01  4.27739747E-25  0.00000000E+00 -6.08631802E+00 -5.84054983E+00  0.00000000E+00
    8271  1.29944269E-01  1.68923851E-02  2.85830817E-04  6.66108129E-01  4.28099993E-25  0.00000000E+00 -6.08631995E+00 -5.84054893E+00  0.00000000E+00
    8281  1.29936923E-01  1.68904819E-02  2.85766862E-04  6.66107602E-01  4.28456055E-25  0.00000000E+00 -6.08632187E+00 -5.84054804E+00  0.00000000E+00
    8291  1.29929594E-01  1.68885829E-02  2.85703056E-04  6.66107080E-01  4.28807962E-25  0.00000000E+00 -6.08632379E+00 -5.84054714E+00  0.00000000E+00
    8301  1.29922281E-01  1.68866883E-02  2.85639398E-04  6.66106564E-01  4.29155740E-25  0.00000000E+00 -6.08632570E+00 -5.84054624E+00  0.00000000E+00
    8311  1.29914985E-01  1.68847979E-02  2.85575888E-04  6.66106052E-01  4.29499417E-25  0.00000000E+00 -6.08632761E+00 -5.84054534E+00  0.00000000E+00
    8321  1.29907705E-01  1.68829118E-02  2.85512525E-04  6.66105546E-01  4.29839020E-25  0.00000000E+00 -6.08632950E+00 -5.84054444E+00  0.00000000E+00
    8331  1.29900441E-01  1.68810300E-02  2.85449309E-04  6.66105045E-01  4.30174576E-25  0.00000000E+00 -6.08633140E+00 -5.84054354E+00  0.00000000E+00
    8341  1.29893193E-01  1.68791524E-02  2.85386239E-04  6.66104549E-01  4.30506111E-25  0.00000000E+00 -6.08633328E+00 -5.84054264E+00  0.00000000E+00
    8351  1.29885962E-01  1.68772791E-02  2.85323314E-04  6.66104058E-01  4.30833651E-25  0.00000000E+00 -6.08633516E+00 -5.84054174E+00  0.00000000E+00
    8361  1.29878746E-01  1.68754100E-02  2.85260535E-04  6.66103572E-01  4.31157223E-25  0.00000000E+00 -6.08633703E+00 -5.84054084E+00  0.00000000E+00
    8371  1.29871547E-01  1.68735451E-02  2.85197901E-04  6.66103091E-01  4.31476853E-25  0.00000000E+00 -6.08633890E+00 -5.84053993E+00  0.00000000E+00
    8381  1.29864364E-01  1.68716844E-02  2.85135411E-04  6.66102615E-01  4.31792566E-25  0.00000000E+00 -6.08634076E+00 -5.84053903E+00  0.00000000E+00
    8391  1.29857196E-01  1.68698278E-02  2.85073066E-04  6.66102144E-01  4.32104389E-25  0.00000000E+00 -6.08634262E+00 -5.84053812E+00  0.00000000E+00
    8401  1.29850045E-01  1.68679755E-02  2.85010863E-04  6.66101678E-01  4.32412347E-25  0.00000000E+00 -6.08634446E+00 -5.84053721E+00  0.00000000E+00
    8411  1.29842909E-01  1.68661273E-02  2.84948804E-04  6.66101216E-01  4.32716464E-25  0.00000000E+00 -6.08634631E+00 -5.84053630E+00  0.00000000E+00
    8421  1.29835789E-01  1.68642832E-02  2.84886887E-04  6.66100760E-01  4.33016767E-25  0.00000000E+00 -6.08634814E+00 -5.84053540E+00  0.00000000E+00
    8431  1.29828685E-01  1.68624433E-02  2.84825112E-04  6.66100308E-01  4.33313280E-25  0.00000000E+00 -6.08634997E+00 -5.84053449E+00  0.00000000E+00
