   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  2.81587308E-01  7.92914120E-02  6.28712801E-03  6.66666667E-01 -2.02899294E-37  0.00000000E+00 -5.44476834E+00 -5.25853726E+00  0.00000000E+00
    4771  2.57784389E-01  6.64735144E-02  4.42443977E-03  6.66235799E-01  1.29096040E-24  0.00000000E+00 -6.08905001E+00 -5.84474835E+00  0.00000000E+00
    4781  2.57772641E-01  6.64674041E-02  4.42361249E-03  6.66236849E-01  1.28761517E-24  0.00000000E+00 -6.08905165E+00 -5.84474251E+00  0.00000000E+00
    4791  2.57760961E-01  6.64613291E-02  4.42279002E-03  6.66237898E-01  1.28427577E-24  0.00000000E+00 -6.08905328E+00 -5.84473670E+00  0.00000000E+00
    4801  2.57749349E-01  6.64552893E-02  4.42197231E-03  6.66238946E-01  1.28094229E-24  0.00000000E+00 -6.08905490E+00 -5.84473092E+00  0.00000000E+00
    4811  2.57737803E-01  6.64492843E-02  4.42115934E-03  6.66239992E-01  1.27761476E-24  0.00000000E+00 -6.08905650E+00 -5.84472517E+00  0.00000000E+00
    4821  2.57726324E-01  6.64433141E-02  4.42035108E-03  6.66241037E-01  1.27429326E-24  0.00000000E+00 -6.08905810E+00 -5.84471946E+00  0.00000000E+00
    4831  2.57714912E-01  6.64373782E-02  4.41954750E-03  6.66242080E-01  1.27097783E-24  0.00000000E+00 -6.08905969E+00 -5.84471378E+00  0.00000000E+00
    4841  2.57703564E-01  6.64314766E-02  4.41874857E-03  6.66243123E-01  1.26766853E-24  0.00000000E+00 -6.08906127E+00 -5.84470812E+00  0.00000000E+00
    4851  2.57692283E-01  6.64256090E-02  4.41795425E-03  6.66244163E-01  1.26436542E-24  0.00000000E+00 -6.08906284E+00 -5.84470250E+00  0.00000000E+00
    4861  2.57681066E-01  6.64197752E-02  4.41716451E-03  6.66245203E-01  1.26106854E-24  0.00000000E+00 -6.08906441E+00 -5.84469691E+00  0.00000000E+00
    4871  2.57669913E-01  6.64139749E-02  4.41637933E-03  6.66246241E-01  1.25777795E-24  0.00000000E+00 -6.08906596E+00 -5.84469136E+00  0.00000000E+00
    4881  2.57658825E-01  6.64082080E-02  4.41559868E-03  6.66247277E-01  1.25449370E-24  0.00000000E+00 -6.08906750E+00 -5.84468583E+00  0.00000000E+00
    4891  2.57647800E-01  6.64024742E-02  4.41482253E-03  6.66248312E-01  1.25121584E-24  0.00000000E+00 -6.08906903E+00 -5.84468033E+00  0.00000000E+00
    4901  2.57636838E-01  6.63967734E-02  4.41405084E-03  6.66249345E-01  1.24794442E-24  0.00000000E+00 -6.08907056E+00 -5.84467486E+00  0.00000000E+00
    4911  2.57625940E-01  6.63911052E-02  4.41328359E-03  6.66250377E-01  1.24467948E-24  0.00000000E+00 -6.08907207E+00 -5.84466943E+00  0.00000000E+00
    4921  2.57615103E-01  6.63854696E-02  4.41252075E-03  6.66251407E-01  1.24142107E-24  0.00000000E+00 -6.08907358E+00 -5.84466402E+00  0.00000000E+00
    4931  2.57604329E-01  6.63798662E-02  4.41176230E-03  6.66252436E-01  1.23816923E-24  0.00000000E+00 -6.08907508E+00 -5.84465864E+00  0.00000000E+00
    4941  2.57593616E-01  6.63742949E-02  4.41100819E-03  6.66253463E-01  1.23492402E-24  0.00000000E+00 -6.08907657E+00 -5.84465330E+00  0.00000000E+00
    4951  2.57582965E-01  6.63687555E-02  4.41025841E-03  6.66254489E-01  1.23168546E-24  0.00000000E+00 -6.08907805E+00 -5.84464798E+00  0.00000000E+00
    4961  2.57572374E-01  6.63632477E-02  4.40951292E-03  6.66255512E-01  1.22845361E-24  0.00000000E+00 -6.08907952E+00 -5.84464269E+00  0.00000000E+00
    4971  2.57561843E-01  6.63577714E-02  4.40877170E-03  6.66256535E-01  1.22522851E-24  0.00000000E+00 -6.08908098E+00 -5.84463743E+00  0.00000000E+00
    4981  2.57551373E-01  6.63523264E-02  4.40803472E-03  6.66257555E-01  1.22201018E-24  0.00000000E+00 -6.08908243E+00 -5.84463220E+00  0.00000000E+00
    4991  2.57540963E-01  6.63469124E-02  4.40730195E-03  6.66258574E-01  1.21879869E-24  0.00000000E+00 -6.08908388E+00 -5.84462699E+00  0.00000000E+00
    5001  2.57530611E-01  6.63415293E-02  4.40657337E-03  6.66259591E-01  1.21559405E-24  0.00000000E+00 -6.08908532E+00 -5.84462182E+00  0.00000000E+00
    5011  2.57520319E-01  6.63361768E-02  4.40584895E-03  6.66260606E-01  1.21239632E-24  0.00000000E+00 -6.08908675E+00 -5.84461667E+00  0.00000000E+00
    5021  2.57510085E-01  6.63308548E-02  4.40512865E-03  6.66261620E-01  1.20920552E-24  0.00000000E+00 -6.08908817E+00 -5.84461155E+00  0.00000000E+00
    5031  2.57499909E-01  6.63255630E-02  4.40441246E-03  6.66262632E-01  1.20602169E-24  0.00000000E+00 -6.08908958E+00 -5.84460646E+00  0.00000000E+00
    5041  2.57489791E-01  6.63203013E-02  4.40370034E-03  6.66263642E-01  1.20284487E-24  0.00000000E+00 -6.08909098E+00 -5.84460140E+00  0.00000000E+00
    5051  2.57479730E-01  6.63150695E-02  4.40299228E-03  6.66264650E-01  1.19967509E-24  0.00000000E+00 -6.08909238E+00 -5.84459636E+00  0.00000000E+00
    5061  2.57469727E-01  6.63098674E-02  4.40228824E-03  6.66265657E-01  1.19651238E-24  0.00000000E+00 -6.08909377E+00 -5.84459136E+00  0.00000000E+00
    5071  2.57459780E-01  6.63046947E-02  4.40158819E-03  6.66266661E-01  1.19335677E-24  0.00000000E+00 -6.08909515E+00 -5.84458638E+00  0.00000000E+00
    5081  2.57449889E-01  6.62995514E-02  4.40089212E-03  6.66267664E-01  1.19020830E-24  0.00000000E+00 -6.08909652E+00 -5.84458142E+00  0.00000000E+00
    5091  2.57440054E-01  6.62944371E-02  4.40019999E-03  6.66268665E-01  1.18706699E-24  0.00000000E+00 -6.08909789E+00 -5.84457650E+00  0.00000000E+00
    5101  2.57430275E-01  6.62893518E-02  4.39951179E-03  6.66269664E-01  1.18393287E-24  0.00000000E+00 -6.08909924E+00 -5.84457160E+00  0.00000000E+00
    5111  2.57420551E-01  6.62842952E-02  4.39882747E-03  6.66270661E-01  1.18080598E-24  0.00000000E+00 -6.08910059E+00 -5.84456672E+00  0.00000000E+00
    5121  2.57410882E-01  6.62792672E-02  4.39814703E-03  6.66271656E-01  1.17768634E-24  0.00000000E+00 -6.08910193E+00 -5.84456187E+00  0.00000000E+00
    5131  2.57401267E-01  6.62742675E-02  4.39747043E-03  6.66272650E-01  1.17457397E-24  0.00000000E+00 -6.08910327E+00 -5.84455705E+00  0.00000000E+00
    5141  2.57391707E-01  6.62692960E-02  4.39679765E-03  6.66273641E-01  1.17146891E-24  0.00000000E+00 -6.08910459E+00 -5.84455226E+00  0.00000000E+00
    5151  2.57382200E-01  6.62643525E-02  4.39612866E-03  6.66274631E-01  1.16837117E-24  0.00000000E+00 -6.08910591E+00 -5.84454749E+00  0.00000000E+00
    5161  2.57372747E-01  6.62594368E-02  4.39546344E-03  6.66275618E-01  1.16528079E-24  0.00000000E+00 -6.08910722E+00 -5.84454275E+00  0.00000000E+00
    5171  2.57363347E-01  6.62545488E-02  4.39480197E-03  6.66276604E-01  1.16219778E-24  0.00000000E+00 -6.08910853E+00 -5.84453803E+00  0.00000000E+00
    5181  2.57354000E-01  6.62496882E-02  4.39414422E-03  6.66277588E-01  1.15912217E-24  0.00000000E+00 -6.08910982E+00 -5.84453333E+00  0.00000000E+00
    5191  2.57344705E-01  6.62448549E-02  4.39349016E-03  6.66278569E-01  1.15605398E-24  0.00000000E+00 -6.08911111E+00 -5.84452867E+00  0.00000000E+00
    5201  2.57335462E-01  6.62400487E-02  4.39283978E-03  6.66279549E-01  1.15299323E-24  0.00000000E+00 -6.08911240E+00 -5.84452402E+00  0.00000000E+00
    5211  2.57326271E-01  6.62352695E-02  4.39219304E-03  6.66280526E-01  1.14993995E-24  0.00000000E+00 -6.08911367E+00 -5.84451941E+00  0.00000000E+00
    5221  2.57317132E-01  6.62305170E-02  4.39154993E-03  6.66281502E-01  1.14689415E-24  0.00000000E+00 -6.08911494E+00 -5.84451481E+00  0.00000000E+00
    5231  2.57308043E-01  6.62257911E-02  4.39091042E-03  6.66282476E-01  1.14385585E-24  0.00000000E+00 -6.08911620E+00 -5.84451025E+00  0.00000000E+00
    5241  2.57299006E-01  6.62210916E-02  4.39027449E-03  6.66283447E-01  1.14082507E-24  0.00000000E+00 -6.08911746E+00 -5.84450570E+00  0.00000000E+00
    5251  2.57290018E-01  6.62164184E-02  4.38964212E-03  6.66284417E-01  1.13780183E-24  0.00000000E+00 -6.08911870E+00 -5.84450118E+00  0.00000000E+00
    5261  2.57281081E-01  6.62117712E-02  4.38901327E-03  6.66285384E-01  1.13478614E-24  0.00000000E+00 -6.08911994E+00 -5.84449669E+00  0.00000000E+00
    5271  2.57272194E-01  6.62071499E-02  4.38838794E-03  6.66286349E-01  1.13177803E-24  0.00000000E+00 -6.08912118E+00 -5.84449221E+00  0.00000000E+00
    5281  2.57263356E-01  6.62025544E-02  4.38776609E-03  6.66287313E-01  1.12877750E-24  0.00000000E+00 -6.08912240E+00 -5.84448777E+00  0.00000000E+00
    5291  2.57254568E-01  6.61979845E-02  4.38714770E-03  6.66288274E-01  1.12578458E-24  0.00000000E+00 -6.08912362E+00 -5.84448334E+00  0.00000000E+00
    5301  2.57245828E-01  6.61934400E-02  4.38653275E-03  6.66289233E-01  1.12279927E-24  0.00000000E+00 -6.08912484E+00 -5.84447894E+00  0.00000000E+00
    5311  2.57237137E-01  6.61889207E-02  4.38592123E-03  6.66290190E-01  1.11982160E-24  0.00000000E+00 -6.08912604E+00 -5.84447456E+00  0.00000000E+00
    5321  2.57228494E-01  6.61844265E-02  4.38531310E-03  6.66291145E-01  1.11685157E-24  0.00000000E+00 -6.08912724E+00 -5.84447021E+00  0.00000000E+00
    5331  2.57219899E-01  6.61799573E-02  4.38470834E-03  6.66292098E-01  1.11388920E-24  0.00000000E+00 -6.08912844E+00 -5.84446588E+00  0.00000000E+00
    5341  2.57211351E-01  6.61755128E-02  4.38410694E-03  6.66293048E-01  1.11093449E-24  0.00000000E+00 -6.08912962E+00 -5.84446157E+00  0.00000000E+00
    5351  2.57202851E-01  6.61710929E-02  4.38350887E-03  6.66293997E-01  1.10798747E-24  0.00000000E+00 -6.08913081E+00 -5.84445728E+00  0.00000000E+00
    5361  2.57194398E-01  6.61666974E-02  4.38291410E-03  6.66294943E-01  1.10504814E-24  0.00000000E+00 -6.08913198E+00 -5.84445302E+00  0.00000000E+00
    5371  2.57185992E-01  6.61623263E-02  4.38232263E-03  6.66295887E-01  1.10211651E-24  0.00000000E+00 -6.08913315E+00 -5.84444878E+00  0.00000000E+00
    5381  2.57177632E-01  6.61579793E-02  4.38173442E-03  6.66296829E-01  1.09919260E-24  0.00000000E+00 -6.08913431E+00 -5.84444456E+00  0.00000000E+00
    5391  2.57169318E-01  6.61536562E-02  4.38114946E-03  6.66297769E-01  1.09627640E-24  0.00000000E+00 -6.08913547E+00 -5.84444037E+00  0.00000000E+00
    5401  2.57161050E-01  6.61493570E-02  4.38056772E-03  6.66298707E-01  1.09336794E-24  0.00000000E+00 -6.08913661E+00 -5.84443619E+00  0.00000000E+00
    5411  2.57152827E-01  6.61450815E-02  4.37998919E-03  6.66299642E-01  1.09046721E-24  0.00000000E+00 -6.08913776E+00 -5.84443204E+00  0.00000000E+00
    5421  2.57144650E-01  6.61408295E-02  4.37941384E-03  6.66300575E-01  1.08757423E-24  0.00000000E+00 -6.08913890E+00 -5.84442791E+00  0.00000000E+00
    5431  2.57136517E-01  6.61366008E-02  4.37884165E-03  6.66301506E-01  1.08468900E-24  0.00000000E+00 -6.08914003E+00 -5.84442380E+00  0.00000000E+00
    5441  2.57128430E-01  6.61323954E-02  4.37827261E-03  6.66302435E-01  1.08181152E-24  0.00000000E+00 -6.08914115E+00 -5.84441971E+00  0.00000000E+00
    5451  2.57120386E-01  6.61282130E-02  4.37770669E-03  6.66303362E-01  1.07894182E-24  0.00000000E+00 -6.08914227E+00 -5.84441565E+00  0.00000000E+00
    5461  2.57112387E-01  6.61240536E-02  4.37714387E-03  6.66304286E-01  1.07607988E-24  0.00000000E+00 -6.08914338E+00 -5.84441160E+00  0.00000000E+00
    5471  2.57104432E-01  6.61199169E-02  4.37658413E-03  6.66305209E-01  1.07322572E-24  0.00000000E+00 -6.08914449E+00 -5.84440758E+00  0.00000000E+00
    5481  2.57096520E-01  6.61158029E-02  4.37602745E-03  6.66306129E-01  1.07037933E-24  0.00000000E+00 -6.08914559E+00 -5.84440358E+00  0.00000000E+00
    5491  2.57088651E-01  6.61117114E-02  4.37547382E-03  6.66307047E-01  1.06754073E-24  0.00000000E+00 -6.08914669E+00 -5.84439960E+00  0.00000000E+00
    5501  2.57080825E-01  6.61076422E-02  4.37492321E-03  6.66307962E-01  1.06470992E-24  0.00000000E+00 -6.08914778E+00 -5.84439563E+00  0.00000000E+00
    5511  2.57073042E-01  6.61035952E-02  4.37437560E-03  6.66308876E-01  1.06188689E-24  0.00000000E+00 -6.08914886E+00 -5.84439169E+00  0.00000000E+00
    5521  2.57065302E-01  6.60995703E-02  4.37383098E-03  6.66309787E-01  1.05907166E-24  0.00000000E+00 -6.08914994E+00 -5.84438777E+00  0.00000000E+00
    5531  2.57057603E-01  6.60955673E-02  4.37328932E-03  6.66310696E-01  1.05626422E-24  0.00000000E+00 -6.08915101E+00 -5.84438387E+00  0.00000000E+00
    5541  2.57049947E-01  6.60915860E-02  4.37275061E-03  6.66311602E-01  1.05346458E-24  0.00000000E+00 -6.08915208E+00 -5.84438000E+00  0.00000000E+00
    5551  2.57042332E-01  6.60876264E-02  4.37221483E-03  6.66312507E-01  1.05067274E-24  0.00000000E+00 -6.08915314E+00 -5.84437614E+00  0.00000000E+00
    5561  2.57034758E-01  6.60836883E-02  4.37168195E-03  6.66313409E-01  1.04788869E-24  0.00000000E+00 -6.08915420E+00 -5.84437230E+00  0.00000000E+00
    5571  2.57027226E-01  6.60797716E-02  4.37115196E-03  6.66314309E-01  1.04511244E-24  0.00000000E+00 -6.08915525E+00 -5.84436848E+00  0.00000000E+00
    5581  2.57019734E-01  6.60758761E-02  4.37062485E-03  6.66315206E-01  1.04234399E-24  0.00000000E+00 -6.08915629E+00 -5.84436468E+00  0.00000000E+00
    5591  2.57012283E-01  6.60720016E-02  4.37010059E-03  6.66316101E-01  1.03958334E-24  0.00000000E+00 -6.08915733E+00 -5.84436090E+00  0.00000000E+00
    5601  2.57004872E-01  6.60681482E-02  4.36957916E-03  6.66316995E-01  1.03683049E-24  0.00000000E+00 -6.08915837E+00 -5.84435714E+00  0.00000000E+00
    5611  2.56997501E-01  6.60643155E-02  4.36906055E-03  6.66317885E-01  1.03408543E-24  0.00000000E+00 -6.08915940E+00 -5.84435339E+00  0.00000000E+00
    5621  2.56990170E-01  6.60605036E-02  4.36854473E-03  6.66318774E-01  1.03134816E-24  0.00000000E+00 -6.08916042E+00 -5.84434967E+00  0.00000000E+00
    5631  2.56982879E-01  6.60567122E-02  4.36803170E-03  6.66319660E-01  1.02861869E-24  0.00000000E+00 -6.08916144E+00 -5.84434597E+00  0.00000000E+00
    5641  2.56975627E-01  6.60529412E-02  4.36752143E-03  6.66320544E-01  1.02589700E-24  0.00000000E+00 -6.08916245E+00 -5.84434228E+00  0.00000000E+00
    5651  2.56968414E-01  6.60491905E-02  4.36701390E-03  6.66321426E-01  1.02318310E-24  0.00000000E+00 -6.08916346E+00 -5.84433862E+00  0.00000000E+00
    5661  2.56961240E-01  6.60454600E-02  4.36650911E-03  6.66322305E-01  1.02047699E-24  0.00000000E+00 -6.08916447E+00 -5.84433497E+00  0.00000000E+00
    5671  2.56954104E-01  6.60417496E-02  4.36600702E-03  6.66323182E-01  1.01777865E-24  0.00000000E+00 -6.08916546E+00 -5.84433134E+00  0.00000000E+00
    5681  2.56947006E-01  6.60380590E-02  4.36550762E-03  6.66324057E-01  1.01508809E-24  0.00000000E+00 -6.08916646E+00 -5.84432773E+00  0.00000000E+00
    5691  2.56939947E-01  6.60343883E-02  4.36501090E-03  6.66324930E-01  1.01240530E-24  0.00000000E+00 -6.08916744E+00 -5.84432414E+00  0.00000000E+00
    5701  2.56932926E-01  6.60307372E-02  4.36451684E-03  6.66325800E-01  1.00973028E-24  0.00000000E+00 -6.08916843E+00 -5.84432057E+00  0.00000000E+00
    5711  2.56925942E-01  6.60271056E-02  4.36402542E-03  6.66326668E-01  1.00706302E-24  0.00000000E+00 -6.08916940E+00 -5.84431701E+00  0.00000000E+00
    5721  2.56918995E-01  6.60234934E-02  4.36353663E-03  6.66327534E-01  1.00440351E-24  0.00000000E+00 -6.08917038E+00 -5.84431348E+00  0.00000000E+00
    5731  2.56912086E-01  6.60199006E-02  4.36305044E-03  6.66328397E-01  1.00175176E-24  0.00000000E+00 -6.08917135E+00 -5.84430996E+00  0.00000000E+00
    5741  2.56905213E-01  6.60163269E-02  4.36256685E-03  6.66329258E-01  9.99107749E-25  0.00000000E+00 -6.08917231E+00 -5.84430646E+00  0.00000000E+00
    5751  2.56898377E-01  6.60127722E-02  4.36208583E-03  6.66330117E-01  9.96471479E-25  0.00000000E+00 -6.08917327E+00 -5.84430297E+00  0.00000000E+00
    5761  2.56891578E-01  6.60092365E-02  4.36160737E-03  6.66330974E-01  9.93842940E-25  0.00000000E+00 -6.08917422E+00 -5.84429951E+00  0.00000000E+00
    5771  2.56884814E-01  6.60057196E-02  4.36113145E-03  6.66331828E-01  9.91222127E-25  0.00000000E+00 -6.08917517E+00 -5.84429606E+00  0.00000000E+00
    5781  2.56878087E-01  6.60022214E-02  4.36065806E-03  6.66332680E-01  9.88609032E-25  0.00000000E+00 -6.08917611E+00 -5.84429263E+00  0.00000000E+00
    5791  2.56871395E-01  6.59987417E-02  4.36018717E-03  6.66333530E-01  9.86003647E-25  0.00000000E+00 -6.08917705E+00 -5.84428921E+00  0.00000000E+00
    5801  2.56864739E-01  6.59952805E-02  4.35971879E-03  6.66334377E-01  9.83405964E-25  0.00000000E+00 -6.08917799E+00 -5.84428581E+00  0.00000000E+00
    5811  2.56858118E-01  6.59918376E-02  4.35925288E-03  6.66335222E-01  9.80815977E-25  0.00000000E+00 -6.08917892E+00 -5.84428243E+00  0.00000000E+00
    5821  2.56851532E-01  6.59884129E-02  4.35878943E-03  6.66336065E-01  9.78233675E-25  0.00000000E+00 -6.08917984E+00 -5.84427907E+00  0.00000000E+00
    5831  2.56844981E-01  6.59850064E-02  4.35832843E-03  6.66336905E-01  9.75659052E-25  0.00000000E+00 -6.08918077E+00 -5.84427573E+00  0.00000000E+00
    5841  2.56838465E-01  6.59816178E-02  4.35786986E-03  6.66337743E-01  9.73092097E-25  0.00000000E+00 -6.08918168E+00 -5.84427240E+00  0.00000000E+00
    5851  2.56831983E-01  6.59782471E-02  4.35741371E-03  6.66338579E-01  9.70532802E-25  0.00000000E+00 -6.08918259E+00 -5.84426908E+00  0.00000000E+00
    5861  2.56825535E-01  6.59748942E-02  4.35695996E-03  6.66339413E-01  9.67981157E-25  0.00000000E+00 -6.08918350E+00 -5.84426579E+00  0.00000000E+00
    5871  2.56819121E-01  6.59715589E-02  4.35650860E-03  6.66340244E-01  9.65437153E-25  0.00000000E+00 -6.08918440E+00 -5.84426251E+00  0.00000000E+00
    5881  2.56812741E-01  6.59682412E-02  4.35605961E-03  6.66341073E-01  9.62900779E-25  0.00000000E+00 -6.08918530E+00 -5.84425924E+00  0.00000000E+00
    5891  2.56806395E-01  6.59649409E-02  4.35561297E-03  6.66341900E-01  9.60372027E-25  0.00000000E+00 -6.08918620E+00 -5.84425600E+00  0.00000000E+00
    5901  2.56800081E-01  6.59616579E-02  4.35516867E-03  6.66342724E-01  9.57850884E-25  0.00000000E+00 -6.08918709E+00 -5.84425277E+00  0.00000000E+00
    5911  2.56793801E-01  6.59583921E-02  4.35472670E-03  6.66343547E-01  9.55337341E-25  0.00000000E+00 -6.08918797E+00 -5.84424955E+00  0.00000000E+00
    5921  2.56787554E-01  6.59551435E-02  4.35428705E-03  6.66344366E-01  9.52831387E-25  0.00000000E+00 -6.08918885E+00 -5.84424635E+00  0.00000000E+00
    5931  2.56781340E-01  6.59519118E-02  4.35384969E-03  6.66345184E-01  9.50333011E-25  0.00000000E+00 -6.08918973E+00 -5.84424317E+00  0.00000000E+00
    5941  2.56775158E-01  6.59486970E-02  4.35341461E-03  6.66345999E-01  9.47842201E-25  0.00000000E+00 -6.08919060E+00 -5.84424000E+00  0.00000000E+00
    5951  2.56769008E-01  6.59454990E-02  4.35298180E-03  6.66346812E-01  9.45358946E-25  0.00000000E+00 -6.08919147E+00 -5.84423685E+00  0.00000000E+00
    5961  2.56762890E-01  6.59423177E-02  4.35255124E-03  6.66347623E-01  9.42883235E-25  0.00000000E+00 -6.08919234E+00 -5.84423371E+00  0.00000000E+00
    5971  2.56756805E-01  6.59391530E-02  4.35212293E-03  6.66348432E-01  9.40415055E-25  0.00000000E+00 -6.08919320E+00 -5.84423059E+00  0.00000000E+00
    5981  2.56750751E-01  6.59360047E-02  4.35169684E-03  6.66349238E-01  9.37954394E-25  0.00000000E+00 -6.08919405E+00 -5.84422749E+00  0.00000000E+00
    5991  2.56744728E-01  6.59328728E-02  4.35127296E-03  6.66350042E-01  9.35501239E-25  0.00000000E+00 -6.08919490E+00 -5.84422440E+00  0.00000000E+00
    6001  2.56738737E-01  6.59297572E-02  4.35085128E-03  6.66350843E-01  9.33055579E-25  0.00000000E+00 -6.08919575E+00 -5.84422132E+00  0.00000000E+00
    6011  2.56732777E-01  6.59266577E-02  4.35043178E-03  6.66351643E-01  9.30617401E-25  0.00000000E+00 -6.08919659E+00 -5.84421826E+00  0.00000000E+00
    6021  2.56726848E-01  6.59235743E-02  4.35001446E-03  6.66352440E-01  9.28186692E-25  0.00000000E+00 -6.08919743E+00 -5.84421522E+00  0.00000000E+00
    6031  2.56720949E-01  6.59205068E-02  4.34959929E-03  6.66353235E-01  9.25763438E-25  0.00000000E+00 -6.08919827E+00 -5.84421219E+00  0.00000000E+00
    6041  2.56715081E-01  6.59174553E-02  4.34918627E-03  6.66354027E-01  9.23347626E-25  0.00000000E+00 -6.08919910E+00 -5.84420917E+00  0.00000000E+00
    6051  2.56709244E-01  6.59144194E-02  4.34877537E-03  6.66354817E-01  9.20939243E-25  0.00000000E+00 -6.08919993E+00 -5.84420617E+00  0.00000000E+00
    6061  2.56703436E-01  6.59113993E-02  4.34836660E-03  6.66355605E-01  9.18538276E-25  0.00000000E+00 -6.08920075E+00 -5.84420318E+00  0.00000000E+00
    6071  2.56697659E-01  6.59083947E-02  4.34795992E-03  6.66356391E-01  9.16144710E-25  0.00000000E+00 -6.08920157E+00 -5.84420021E+00  0.00000000E+00
    6081  2.56691911E-01  6.59054056E-02  4.34755534E-03  6.66357175E-01  9.13758532E-25  0.00000000E+00 -6.08920239E+00 -5.84419725E+00  0.00000000E+00
    6091  2.56686193E-01  6.59024318E-02  4.34715284E-03  6.66357956E-01  9.11379727E-25  0.00000000E+00 -6.08920320E+00 -5.84419431E+00  0.00000000E+00
    6101  2.56680504E-01  6.58994734E-02  4.34675240E-03  6.66358735E-01  9.09008281E-25  0.00000000E+00 -6.08920401E+00 -5.84419138E+00  0.00000000E+00
    6111  2.56674845E-01  6.58965301E-02  4.34635401E-03  6.66359512E-01  9.06644180E-25  0.00000000E+00 -6.08920482E+00 -5.84418847E+00  0.00000000E+00
    6121  2.56669215E-01  6.58936019E-02  4.34595766E-03  6.66360286E-01  9.04287409E-25  0.00000000E+00 -6.08920562E+00 -5.84418557E+00  0.00000000E+00
    6131  2.56663613E-01  6.58906888E-02  4.34556333E-03  6.66361059E-01  9.01937954E-25  0.00000000E+00 -6.08920641E+00 -5.84418268E+00  0.00000000E+00
    6141  2.56658040E-01  6.58877905E-02  4.34517102E-03  6.66361829E-01  8.99595799E-25  0.00000000E+00 -6.08920721E+00 -5.84417981E+00  0.00000000E+00
    6151  2.56652496E-01  6.58849070E-02  4.34478072E-03  6.66362596E-01  8.97260930E-25  0.00000000E+00 -6.08920800E+00 -5.84417695E+00  0.00000000E+00
    6161  2.56646980E-01  6.58820383E-02  4.34439240E-03  6.66363362E-01  8.94933331E-25  0.00000000E+00 -6.08920878E+00 -5.84417411E+00  0.00000000E+00
    6171  2.56641492E-01  6.58791841E-02  4.34400605E-03  6.66364125E-01  8.92612987E-25  0.00000000E+00 -6.08920956E+00 -5.84417127E+00  0.00000000E+00
    6181  2.56636032E-01  6.58763446E-02  4.34362167E-03  6.66364886E-01  8.90299883E-25  0.00000000E+00 -6.08921034E+00 -5.84416846E+00  0.00000000E+00
    6191  2.56630600E-01  6.58735194E-02  4.34323925E-03  6.66365645E-01  8.87994004E-25  0.00000000E+00 -6.08921112E+00 -5.84416565E+00  0.00000000E+00
    6201  2.56625195E-01  6.58707087E-02  4.34285876E-03  6.66366402E-01  8.85695333E-25  0.00000000E+00 -6.08921189E+00 -5.84416286E+00  0.00000000E+00
    6211  2.56619818E-01  6.58679122E-02  4.34248020E-03  6.66367156E-01  8.83403854E-25  0.00000000E+00 -6.08921266E+00 -5.84416008E+00  0.00000000E+00
    6221  2.56614469E-01  6.58651298E-02  4.34210356E-03  6.66367909E-01  8.81119553E-25  0.00000000E+00 -6.08921342E+00 -5.84415732E+00  0.00000000E+00
    6231  2.56609146E-01  6.58623616E-02  4.34172882E-03  6.66368659E-01  8.78842412E-25  0.00000000E+00 -6.08921418E+00 -5.84415457E+00  0.00000000E+00
    6241  2.56603850E-01  6.58596074E-02  4.34135597E-03  6.66369406E-01  8.76572416E-25  0.00000000E+00 -6.08921494E+00 -5.84415183E+00  0.00000000E+00
    6251  2.56598582E-01  6.58568671E-02  4.34098501E-03  6.66370152E-01  8.74309548E-25  0.00000000E+00 -6.08921570E+00 -5.84414911E+00  0.00000000E+00
    6261  2.56593339E-01  6.58541406E-02  4.34061591E-03  6.66370896E-01  8.72053793E-25  0.00000000E+00 -6.08921645E+00 -5.84414640E+00  0.00000000E+00
    6271  2.56588124E-01  6.58514279E-02  4.34024867E-03  6.66371637E-01  8.69805133E-25  0.00000000E+00 -6.08921719E+00 -5.84414370E+00  0.00000000E+00
    6281  2.56582934E-01  6.58487289E-02  4.33988328E-03  6.66372376E-01  8.67563552E-25  0.00000000E+00 -6.08921794E+00 -5.84414101E+00  0.00000000E+00
    6291  2.56577771E-01  6.58460435E-02  4.33951973E-03  6.66373113E-01  8.65329034E-25  0.00000000E+00 -6.08921868E+00 -5.84413834E+00  0.00000000E+00
    6301  2.56572634E-01  6.58433715E-02  4.33915799E-03  6.66373847E-01  8.63101561E-25  0.00000000E+00 -6.08921941E+00 -5.84413568E+00  0.00000000E+00
    6311  2.56567522E-01  6.58407130E-02  4.33879807E-03  6.66374580E-01  8.60881118E-25  0.00000000E+00 -6.08922015E+00 -5.84413303E+00  0.00000000E+00
    6321  2.56562437E-01  6.58380678E-02  4.33843995E-03  6.66375310E-01  8.58667686E-25  0.00000000E+00 -6.08922088E+00 -5.84413039E+00  0.00000000E+00
    6331  2.56557376E-01  6.58354358E-02  4.33808362E-03  6.66376038E-01  8.56461249E-25  0.00000000E+00 -6.08922161E+00 -5.84412777E+00  0.00000000E+00
    6341  2.56552341E-01  6.58328170E-02  4.33772907E-03  6.66376764E-01  8.54261790E-25  0.00000000E+00 -6.08922233E+00 -5.84412516E+00  0.00000000E+00
    6351  2.56547332E-01  6.58302113E-02  4.33737629E-03  6.66377488E-01  8.52069292E-25  0.00000000E+00 -6.08922305E+00 -5.84412256E+00  0.00000000E+00
