   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
    7981  2.78956368E+00  7.78166551E+00  6.05543182E+01  6.66666666E-01  2.26269525E-28  0.00000000E+00 -6.23873952E+00 -5.90259695E+00  0.00000000E+00
    7991  2.78956365E+00  7.78166537E+00  6.05543160E+01  6.66666666E-01  2.25718845E-28  0.00000000E+00 -6.23873952E+00 -5.90259695E+00  0.00000000E+00
    8001  2.78956363E+00  7.78166523E+00  6.05543139E+01  6.66666666E-01  2.25170229E-28  0.00000000E+00 -6.23873952E+00 -5.90259695E+00  0.00000000E+00
    8011  2.78956360E+00  7.78166509E+00  6.05543117E+01  6.66666666E-01  2.24624194E-28  0.00000000E+00 -6.23873952E+00 -5.90259695E+00  0.00000000E+00
    8021  2.78956358E+00  7.78166495E+00  6.05543095E+01  6.66666666E-01  2.24080188E-28  0.00000000E+00 -6.23873952E+00 -5.90259695E+00  0.00000000E+00
    8031  2.78956355E+00  7.78166481E+00  6.05543074E+01  6.66666666E-01  2.23538496E-28  0.00000000E+00 -6.23873952E+00 -5.90259696E+00  0.00000000E+00
    8041  2.78956353E+00  7.78166467E+00  6.05543052E+01  6.66666666E-01  2.22998464E-28  0.00000000E+00 -6.23873952E+00 -5.90259696E+00  0.00000000E+00
    8051  2.78956350E+00  7.78166453E+00  6.05543030E+01  6.66666666E-01  2.22460693E-28  0.00000000E+00 -6.23873952E+00 -5.90259696E+00  0.00000000E+00
    8061  2.78956348E+00  7.78166439E+00  6.05543008E+01  6.66666666E-01  2.21925200E-28  0.00000000E+00 -6.23873952E+00 -5.90259696E+00  0.00000000E+00
    8071  2.78956345E+00  7.78166425E+00  6.05542986E+01  6.66666666E-01  2.21391825E-28  0.00000000E+00 -6.23873952E+00 -5.90259696E+00  0.00000000E+00
    8081  2.78956343E+00  7.78166411E+00  6.05542964E+01  6.66666666E-01  2.20860404E-28  0.00000000E+00 -6.23873953E+00 -5.90259697E+00  0.00000000E+00
    8091  2.78956340E+00  7.78166397E+00  6.05542942E+01  6.66666666E-01  2.20331182E-28  0.00000000E+00 -6.23873953E+00 -5.90259697E+00  0.00000000E+00
    8101  2.78956337E+00  7.78166382E+00  6.05542920E+01  6.66666666E-01  2.19803884E-28  0.00000000E+00 -6.23873953E+00 -5.90259697E+00  0.00000000E+00
    8111  2.78956335E+00  7.78166368E+00  6.05542898E+01  6.66666666E-01  2.19278743E-28  0.00000000E+00 -6.23873953E+00 -5.90259697E+00  0.00000000E+00
    8121  2.78956332E+00  7.78166354E+00  6.05542875E+01  6.66666666E-01  2.18755732E-28  0.00000000E+00 -6.23873953E+00 -5.90259697E+00  0.00000000E+00
    8131  2.78956330E+00  7.78166340E+00  6.05542853E+01  6.66666666E-01  2.18234872E-28  0.00000000E+00 -6.23873953E+00 -5.90259697E+00  0.00000000E+00
    8141  2.78956327E+00  7.78166325E+00  6.05542831E+01  6.66666666E-01  2.17715695E-28  0.00000000E+00 -6.23873953E+00 -5.90259698E+00  0.00000000E+00
    8151  2.78956325E+00  7.78166311E+00  6.05542808E+01  6.66666666E-01  2.17198705E-28  0.00000000E+00 -6.23873953E+00 -5.90259698E+00  0.00000000E+00
    8161  2.78956322E+00  7.78166296E+00  6.05542786E+01  6.66666666E-01  2.16683740E-28  0.00000000E+00 -6.23873953E+00 -5.90259698E+00  0.00000000E+00
    8171  2.78956319E+00  7.78166282E+00  6.05542763E+01  6.66666666E-01  2.16171101E-28  0.00000000E+00 -6.23873953E+00 -5.90259698E+00  0.00000000E+00
    8181  2.78956317E+00  7.78166267E+00  6.05542741E+01  6.66666666E-01  2.15660328E-28  0.00000000E+00 -6.23873953E+00 -5.90259698E+00  0.00000000E+00
    8191  2.78956314E+00  7.78166253E+00  6.05542718E+01  6.66666666E-01  2.15151918E-28  0.00000000E+00 -6.23873953E+00 -5.90259699E+00  0.00000000E+00
    8201  2.78956312E+00  7.78166238E+00  6.05542696E+01  6.66666666E-01  2.14644910E-28  0.00000000E+00 -6.23873953E+00 -5.90259699E+00  0.00000000E+00
    8211  2.78956309E+00  7.78166224E+00  6.05542673E+01  6.66666666E-01  2.14140021E-28  0.00000000E+00 -6.23873953E+00 -5.90259699E+00  0.00000000E+00
    8221  2.78956306E+00  7.78166209E+00  6.05542650E+01  6.66666666E-01  2.13636918E-28  0.00000000E+00 -6.23873954E+00 -5.90259699E+00  0.00000000E+00
    8231  2.78956304E+00  7.78166194E+00  6.05542627E+01  6.66666666E-01  2.13135541E-28  0.00000000E+00 -6.23873954E+00 -5.90259699E+00  0.00000000E+00
    8241  2.78956301E+00  7.78166180E+00  6.05542604E+01  6.66666666E-01  2.12636646E-28  0.00000000E+00 -6.23873954E+00 -5.90259700E+00  0.00000000E+00
    8251  2.78956298E+00  7.78166165E+00  6.05542581E+01  6.66666666E-01  2.12139621E-28  0.00000000E+00 -6.23873954E+00 -5.90259700E+00  0.00000000E+00
    8261  2.78956296E+00  7.78166150E+00  6.05542558E+01  6.66666666E-01  2.11644237E-28  0.00000000E+00 -6.23873954E+00 -5.90259700E+00  0.00000000E+00
    8271  2.78956293E+00  7.78166135E+00  6.05542535E+01  6.66666666E-01  2.11150860E-28  0.00000000E+00 -6.23873954E+00 -5.90259700E+00  0.00000000E+00
    8281  2.78956291E+00  7.78166120E+00  6.05542512E+01  6.66666666E-01  2.10659901E-28  0.00000000E+00 -6.23873954E+00 -5.90259700E+00  0.00000000E+00
    8291  2.78956288E+00  7.78166106E+00  6.05542489E+01  6.66666666E-01  2.10170553E-28  0.00000000E+00 -6.23873954E+00 -5.90259701E+00  0.00000000E+00
    8301  2.78956285E+00  7.78166091E+00  6.05542466E+01  6.66666666E-01  2.09682782E-28  0.00000000E+00 -6.23873954E+00 -5.90259701E+00  0.00000000E+00
    8311  2.78956282E+00  7.78166076E+00  6.05542442E+01  6.66666666E-01  2.09197259E-28  0.00000000E+00 -6.23873954E+00 -5.90259701E+00  0.00000000E+00
    8321  2.78956280E+00  7.78166061E+00  6.05542419E+01  6.66666666E-01  2.08713549E-28  0.00000000E+00 -6.23873954E+00 -5.90259701E+00  0.00000000E+00
    8331  2.78956277E+00  7.78166046E+00  6.05542395E+01  6.66666666E-01  2.08231260E-28  0.00000000E+00 -6.23873954E+00 -5.90259701E+00  0.00000000E+00
    8341  2.78956274E+00  7.78166030E+00  6.05542372E+01  6.66666666E-01  2.07751281E-28  0.00000000E+00 -6.23873954E+00 -5.90259702E+00  0.00000000E+00
    8351  2.78956272E+00  7.78166015E+00  6.05542348E+01  6.66666666E-01  2.07273216E-28  0.00000000E+00 -6.23873955E+00 -5.90259702E+00  0.00000000E+00
    8361  2.78956269E+00  7.78166000E+00  6.05542325E+01  6.66666666E-01  2.06796870E-28  0.00000000E+00 -6.23873955E+00 -5.90259702E+00  0.00000000E+00
    8371  2.78956266E+00  7.78165985E+00  6.05542301E+01  6.66666666E-01  2.06322949E-28  0.00000000E+00 -6.23873955E+00 -5.90259702E+00  0.00000000E+00
    8381  2.78956263E+00  7.78165970E+00  6.05542277E+01  6.66666666E-01  2.05850261E-28  0.00000000E+00 -6.23873955E+00 -5.90259702E+00  0.00000000E+00
    8391  2.78956261E+00  7.78165954E+00  6.05542254E+01  6.66666666E-01  2.05379820E-28  0.00000000E+00 -6.23873955E+00 -5.90259703E+00  0.00000000E+00
    8401  2.78956258E+00  7.78165939E+00  6.05542230E+01  6.66666666E-01  2.04910994E-28  0.00000000E+00 -6.23873955E+00 -5.90259703E+00  0.00000000E+00
    8411  2.78956255E+00  7.78165924E+00  6.05542206E+01  6.66666666E-01  2.04443789E-28  0.00000000E+00 -6.23873955E+00 -5.90259703E+00  0.00000000E+00
    8421  2.78956252E+00  7.78165908E+00  6.05542182E+01  6.66666666E-01  2.03978430E-28  0.00000000E+00 -6.23873955E+00 -5.90259703E+00  0.00000000E+00
    8431  2.78956250E+00  7.78165893E+00  6.05542158E+01  6.66666666E-01  2.03514670E-28  0.00000000E+00 -6.23873955E+00 -5.90259703E+00  0.00000000E+00
    8441  2.78956247E+00  7.78165877E+00  6.05542134E+01  6.66666666E-01  2.03052752E-28  0.00000000E+00 -6.23873955E+00 -5.90259704E+00  0.00000000E+00
    8451  2.78956244E+00  7.78165862E+00  6.05542109E+01  6.66666666E-01  2.02592999E-28  0.00000000E+00 -6.23873955E+00 -5.90259704E+00  0.00000000E+00
    8461  2.78956241E+00  7.78165846E+00  6.05542085E+01  6.66666666E-01  2.02134483E-28  0.00000000E+00 -6.23873955E+00 -5.90259704E+00  0.00000000E+00
    8471  2.78956239E+00  7.78165831E+00  6.05542061E+01  6.66666666E-01  2.01677887E-28  0.00000000E+00 -6.23873955E+00 -5.90259704E+00  0.00000000E+00
    8481  2.78956236E+00  7.78165815E+00  6.05542037E+01  6.66666666E-01  2.01223387E-28  0.00000000E+00 -6.23873956E+00 -5.90259704E+00  0.00000000E+00
    8491  2.78956233E+00  7.78165799E+00  6.05542012E+01  6.66666666E-01  2.00770723E-28  0.00000000E+00 -6.23873956E+00 -5.90259705E+00  0.00000000E+00
    8501  2.78956230E+00  7.78165784E+00  6.05541988E+01  6.66666666E-01  2.00319914E-28  0.00000000E+00 -6.23873956E+00 -5.90259705E+00  0.00000000E+00
    8511  2.78956227E+00  7.78165768E+00  6.05541963E+01  6.66666666E-01  1.99870521E-28  0.00000000E+00 -6.23873956E+00 -5.90259705E+00  0.00000000E+00
    8521  2.78956224E+00  7.78165752E+00  6.05541939E+01  6.66666666E-01  1.99423012E-28  0.00000000E+00 -6.23873956E+00 -5.90259705E+00  0.00000000E+00
    8531  2.78956222E+00  7.78165736E+00  6.05541914E+01  6.66666666E-01  1.98976738E-28  0.00000000E+00 -6.23873956E+00 -5.90259706E+00  0.00000000E+00
    8541  2.78956219E+00  7.78165720E+00  6.05541889E+01  6.66666666E-01  1.98532581E-28  0.00000000E+00 -6.23873956E+00 -5.90259706E+00  0.00000000E+00
    8551  2.78956216E+00  7.78165704E+00  6.05541864E+01  6.66666666E-01  1.98090266E-28  0.00000000E+00 -6.23873956E+00 -5.90259706E+00  0.00000000E+00
    8561  2.78956213E+00  7.78165688E+00  6.05541840E+01  6.66666666E-01  1.97649580E-28  0.00000000E+00 -6.23873956E+00 -5.90259706E+00  0.00000000E+00
    8571  2.78956210E+00  7.78165672E+00  6.05541815E+01  6.66666666E-01  1.97210653E-28  0.00000000E+00 -6.23873956E+00 -5.90259706E+00  0.00000000E+00
    8581  2.78956207E+00  7.78165656E+00  6.05541790E+01  6.66666666E-01  1.96773313E-28  0.00000000E+00 -6.23873956E+00 -5.90259707E+00  0.00000000E+00
    8591  2.78956204E+00  7.78165640E+00  6.05541765E+01  6.66666666E-01  1.96337510E-28  0.00000000E+00 -6.23873956E+00 -5.90259707E+00  0.00000000E+00
    8601  2.78956202E+00  7.78165624E+00  6.05541740E+01  6.66666666E-01  1.95903745E-28  0.00000000E+00 -6.23873957E+00 -5.90259707E+00  0.00000000E+00
    8611  2.78956199E+00  7.78165608E+00  6.05541714E+01  6.66666666E-01  1.95471656E-28  0.00000000E+00 -6.23873957E+00 -5.90259707E+00  0.00000000E+00
    8621  2.78956196E+00  7.78165592E+00  6.05541689E+01  6.66666666E-01  1.95041288E-28  0.00000000E+00 -6.23873957E+00 -5.90259707E+00  0.00000000E+00
    8631  2.78956193E+00  7.78165575E+00  6.05541664E+01  6.66666666E-01  1.94612419E-28  0.00000000E+00 -6.23873957E+00 -5.90259708E+00  0.00000000E+00
    8641  2.78956190E+00  7.78165559E+00  6.05541638E+01  6.66666666E-01  1.94185112E-28  0.00000000E+00 -6.23873957E+00 -5.90259708E+00  0.00000000E+00
    8651  2.78956187E+00  7.78165543E+00  6.05541613E+01  6.66666666E-01  1.93759708E-28  0.00000000E+00 -6.23873957E+00 -5.90259708E+00  0.00000000E+00
    8661  2.78956184E+00  7.78165526E+00  6.05541587E+01  6.66666666E-01  1.93335846E-28  0.00000000E+00 -6.23873957E+00 -5.90259708E+00  0.00000000E+00
    8671  2.78956181E+00  7.78165510E+00  6.05541562E+01  6.66666666E-01  1.92913446E-28  0.00000000E+00 -6.23873957E+00 -5.90259709E+00  0.00000000E+00
    8681  2.78956178E+00  7.78165494E+00  6.05541536E+01  6.66666666E-01  1.92492588E-28  0.00000000E+00 -6.23873957E+00 -5.90259709E+00  0.00000000E+00
    8691  2.78956175E+00  7.78165477E+00  6.05541511E+01  6.66666666E-01  1.92073637E-28  0.00000000E+00 -6.23873957E+00 -5.90259709E+00  0.00000000E+00
    8701  2.78956172E+00  7.78165460E+00  6.05541485E+01  6.66666666E-01  1.91656296E-28  0.00000000E+00 -6.23873957E+00 -5.90259709E+00  0.00000000E+00
    8711  2.78956169E+00  7.78165444E+00  6.05541459E+01  6.66666666E-01  1.91240422E-28  0.00000000E+00 -6.23873957E+00 -5.90259709E+00  0.00000000E+00
    8721  2.78956166E+00  7.78165427E+00  6.05541433E+01  6.66666666E-01  1.90825978E-28  0.00000000E+00 -6.23873957E+00 -5.90259710E+00  0.00000000E+00
    8731  2.78956163E+00  7.78165411E+00  6.05541407E+01  6.66666666E-01  1.90413096E-28  0.00000000E+00 -6.23873958E+00 -5.90259710E+00  0.00000000E+00
    8741  2.78956160E+00  7.78165394E+00  6.05541381E+01  6.66666666E-01  1.90002132E-28  0.00000000E+00 -6.23873958E+00 -5.90259710E+00  0.00000000E+00
    8751  2.78956157E+00  7.78165377E+00  6.05541355E+01  6.66666666E-01  1.89592684E-28  0.00000000E+00 -6.23873958E+00 -5.90259710E+00  0.00000000E+00
    8761  2.78956154E+00  7.78165360E+00  6.05541329E+01  6.66666666E-01  1.89184844E-28  0.00000000E+00 -6.23873958E+00 -5.90259711E+00  0.00000000E+00
    8771  2.78956151E+00  7.78165343E+00  6.05541302E+01  6.66666666E-01  1.88778900E-28  0.00000000E+00 -6.23873958E+00 -5.90259711E+00  0.00000000E+00
    8781  2.78956148E+00  7.78165326E+00  6.05541276E+01  6.66666666E-01  1.88374201E-28  0.00000000E+00 -6.23873958E+00 -5.90259711E+00  0.00000000E+00
    8791  2.78956145E+00  7.78165309E+00  6.05541250E+01  6.66666666E-01  1.87971222E-28  0.00000000E+00 -6.23873958E+00 -5.90259711E+00  0.00000000E+00
    8801  2.78956142E+00  7.78165292E+00  6.05541223E+01  6.66666666E-01  1.87569816E-28  0.00000000E+00 -6.23873958E+00 -5.90259711E+00  0.00000000E+00
    8811  2.78956139E+00  7.78165275E+00  6.05541197E+01  6.66666666E-01  1.87170047E-28  0.00000000E+00 -6.23873958E+00 -5.90259712E+00  0.00000000E+00
    8821  2.78956136E+00  7.78165258E+00  6.05541170E+01  6.66666666E-01  1.86771655E-28  0.00000000E+00 -6.23873958E+00 -5.90259712E+00  0.00000000E+00
    8831  2.78956133E+00  7.78165241E+00  6.05541144E+01  6.66666666E-01  1.86375118E-28  0.00000000E+00 -6.23873958E+00 -5.90259712E+00  0.00000000E+00
    8841  2.78956130E+00  7.78165224E+00  6.05541117E+01  6.66666666E-01  1.85979294E-28  0.00000000E+00 -6.23873958E+00 -5.90259712E+00  0.00000000E+00
    8851  2.78956127E+00  7.78165207E+00  6.05541090E+01  6.66666666E-01  1.85585583E-28  0.00000000E+00 -6.23873959E+00 -5.90259713E+00  0.00000000E+00
    8861  2.78956124E+00  7.78165190E+00  6.05541063E+01  6.66666666E-01  1.85193700E-28  0.00000000E+00 -6.23873959E+00 -5.90259713E+00  0.00000000E+00
    8871  2.78956121E+00  7.78165172E+00  6.05541036E+01  6.66666666E-01  1.84803270E-28  0.00000000E+00 -6.23873959E+00 -5.90259713E+00  0.00000000E+00
    8881  2.78956117E+00  7.78165155E+00  6.05541009E+01  6.66666666E-01  1.84414156E-28  0.00000000E+00 -6.23873959E+00 -5.90259713E+00  0.00000000E+00
    8891  2.78956114E+00  7.78165137E+00  6.05540982E+01  6.66666666E-01  1.84026530E-28  0.00000000E+00 -6.23873959E+00 -5.90259713E+00  0.00000000E+00
    8901  2.78956111E+00  7.78165120E+00  6.05540955E+01  6.66666666E-01  1.83640322E-28  0.00000000E+00 -6.23873959E+00 -5.90259714E+00  0.00000000E+00
    8911  2.78956108E+00  7.78165102E+00  6.05540928E+01  6.66666666E-01  1.83255767E-28  0.00000000E+00 -6.23873959E+00 -5.90259714E+00  0.00000000E+00
    8921  2.78956105E+00  7.78165085E+00  6.05540900E+01  6.66666666E-01  1.82872570E-28  0.00000000E+00 -6.23873959E+00 -5.90259714E+00  0.00000000E+00
    8931  2.78956102E+00  7.78165067E+00  6.05540873E+01  6.66666666E-01  1.82490975E-28  0.00000000E+00 -6.23873959E+00 -5.90259714E+00  0.00000000E+00
    8941  2.78956099E+00  7.78165050E+00  6.05540845E+01  6.66666666E-01  1.82110716E-28  0.00000000E+00 -6.23873959E+00 -5.90259715E+00  0.00000000E+00
    8951  2.78956095E+00  7.78165032E+00  6.05540818E+01  6.66666666E-01  1.81731836E-28  0.00000000E+00 -6.23873959E+00 -5.90259715E+00  0.00000000E+00
    8961  2.78956092E+00  7.78165014E+00  6.05540790E+01  6.66666666E-01  1.81354906E-28  0.00000000E+00 -6.23873960E+00 -5.90259715E+00  0.00000000E+00
    8971  2.78956089E+00  7.78164997E+00  6.05540763E+01  6.66666666E-01  1.80979071E-28  0.00000000E+00 -6.23873960E+00 -5.90259715E+00  0.00000000E+00
    8981  2.78956086E+00  7.78164979E+00  6.05540735E+01  6.66666666E-01  1.80604713E-28  0.00000000E+00 -6.23873960E+00 -5.90259716E+00  0.00000000E+00
    8991  2.78956083E+00  7.78164961E+00  6.05540707E+01  6.66666666E-01  1.80232153E-28  0.00000000E+00 -6.23873960E+00 -5.90259716E+00  0.00000000E+00
    9001  2.78956079E+00  7.78164943E+00  6.05540679E+01  6.66666666E-01  1.79861285E-28  0.00000000E+00 -6.23873960E+00 -5.90259716E+00  0.00000000E+00
    9011  2.78956076E+00  7.78164925E+00  6.05540651E+01  6.66666666E-01  1.79491314E-28  0.00000000E+00 -6.23873960E+00 -5.90259716E+00  0.00000000E+00
    9021  2.78956073E+00  7.78164907E+00  6.05540623E+01  6.66666666E-01  1.79122537E-28  0.00000000E+00 -6.23873960E+00 -5.90259717E+00  0.00000000E+00
    9031  2.78956070E+00  7.78164889E+00  6.05540595E+01  6.66666666E-01  1.78755824E-28  0.00000000E+00 -6.23873960E+00 -5.90259717E+00  0.00000000E+00
    9041  2.78956067E+00  7.78164871E+00  6.05540567E+01  6.66666666E-01  1.78390643E-28  0.00000000E+00 -6.23873960E+00 -5.90259717E+00  0.00000000E+00
    9051  2.78956063E+00  7.78164853E+00  6.05540539E+01  6.66666666E-01  1.78026546E-28  0.00000000E+00 -6.23873960E+00 -5.90259717E+00  0.00000000E+00
    9061  2.78956060E+00  7.78164834E+00  6.05540510E+01  6.66666666E-01  1.77663637E-28  0.00000000E+00 -6.23873960E+00 -5.90259717E+00  0.00000000E+00
    9071  2.78956057E+00  7.78164816E+00  6.05540482E+01  6.66666666E-01  1.77302086E-28  0.00000000E+00 -6.23873961E+00 -5.90259718E+00  0.00000000E+00
    9081  2.78956053E+00  7.78164798E+00  6.05540453E+01  6.66666666E-01  1.76942358E-28  0.00000000E+00 -6.23873961E+00 -5.90259718E+00  0.00000000E+00
    9091  2.78956050E+00  7.78164779E+00  6.05540425E+01  6.66666666E-01  1.76583735E-28  0.00000000E+00 -6.23873961E+00 -5.90259718E+00  0.00000000E+00
    9101  2.78956047E+00  7.78164761E+00  6.05540396E+01  6.66666666E-01  1.76226755E-28  0.00000000E+00 -6.23873961E+00 -5.90259718E+00  0.00000000E+00
    9111  2.78956044E+00  7.78164742E+00  6.05540367E+01  6.66666666E-01  1.75871308E-28  0.00000000E+00 -6.23873961E+00 -5.90259719E+00  0.00000000E+00
    9121  2.78956040E+00  7.78164724E+00  6.05540338E+01  6.66666666E-01  1.75517034E-28  0.00000000E+00 -6.23873961E+00 -5.90259719E+00  0.00000000E+00
    9131  2.78956037E+00  7.78164705E+00  6.05540310E+01  6.66666666E-01  1.75164504E-28  0.00000000E+00 -6.23873961E+00 -5.90259719E+00  0.00000000E+00
    9141  2.78956034E+00  7.78164687E+00  6.05540281E+01  6.66666666E-01  1.74813511E-28  0.00000000E+00 -6.23873961E+00 -5.90259719E+00  0.00000000E+00
    9151  2.78956030E+00  7.78164668E+00  6.05540252E+01  6.66666666E-01  1.74463407E-28  0.00000000E+00 -6.23873961E+00 -5.90259720E+00  0.00000000E+00
    9161  2.78956027E+00  7.78164649E+00  6.05540222E+01  6.66666666E-01  1.74114535E-28  0.00000000E+00 -6.23873961E+00 -5.90259720E+00  0.00000000E+00
    9171  2.78956023E+00  7.78164631E+00  6.05540193E+01  6.66666666E-01  1.73767061E-28  0.00000000E+00 -6.23873961E+00 -5.90259720E+00  0.00000000E+00
    9181  2.78956020E+00  7.78164612E+00  6.05540164E+01  6.66666666E-01  1.73421116E-28  0.00000000E+00 -6.23873962E+00 -5.90259720E+00  0.00000000E+00
    9191  2.78956017E+00  7.78164593E+00  6.05540135E+01  6.66666666E-01  1.73076707E-28  0.00000000E+00 -6.23873962E+00 -5.90259721E+00  0.00000000E+00
    9201  2.78956013E+00  7.78164574E+00  6.05540105E+01  6.66666666E-01  1.72733807E-28  0.00000000E+00 -6.23873962E+00 -5.90259721E+00  0.00000000E+00
    9211  2.78956010E+00  7.78164555E+00  6.05540076E+01  6.66666666E-01  1.72391596E-28  0.00000000E+00 -6.23873962E+00 -5.90259721E+00  0.00000000E+00
    9221  2.78956007E+00  7.78164536E+00  6.05540046E+01  6.66666666E-01  1.72051233E-28  0.00000000E+00 -6.23873962E+00 -5.90259721E+00  0.00000000E+00
    9231  2.78956003E+00  7.78164517E+00  6.05540016E+01  6.66666666E-01  1.71712469E-28  0.00000000E+00 -6.23873962E+00 -5.90259722E+00  0.00000000E+00
    9241  2.78956000E+00  7.78164498E+00  6.05539986E+01  6.66666666E-01  1.71374863E-28  0.00000000E+00 -6.23873962E+00 -5.90259722E+00  0.00000000E+00
    9251  2.78955996E+00  7.78164479E+00  6.05539957E+01  6.66666666E-01  1.71038525E-28  0.00000000E+00 -6.23873962E+00 -5.90259722E+00  0.00000000E+00
    9261  2.78955993E+00  7.78164459E+00  6.05539927E+01  6.66666666E-01  1.70703784E-28  0.00000000E+00 -6.23873962E+00 -5.90259722E+00  0.00000000E+00
    9271  2.78955989E+00  7.78164440E+00  6.05539897E+01  6.66666666E-01  1.70369975E-28  0.00000000E+00 -6.23873962E+00 -5.90259723E+00  0.00000000E+00
    9281  2.78955986E+00  7.78164421E+00  6.05539867E+01  6.66666666E-01  1.70037534E-28  0.00000000E+00 -6.23873962E+00 -5.90259723E+00  0.00000000E+00
    9291  2.78955982E+00  7.78164401E+00  6.05539836E+01  6.66666666E-01  1.69706764E-28  0.00000000E+00 -6.23873963E+00 -5.90259723E+00  0.00000000E+00
    9301  2.78955979E+00  7.78164382E+00  6.05539806E+01  6.66666666E-01  1.69377405E-28  0.00000000E+00 -6.23873963E+00 -5.90259723E+00  0.00000000E+00
    9311  2.78955975E+00  7.78164362E+00  6.05539776E+01  6.66666666E-01  1.69049127E-28  0.00000000E+00 -6.23873963E+00 -5.90259724E+00  0.00000000E+00
    9321  2.78955972E+00  7.78164343E+00  6.05539745E+01  6.66666666E-01  1.68721954E-28  0.00000000E+00 -6.23873963E+00 -5.90259724E+00  0.00000000E+00
    9331  2.78955968E+00  7.78164323E+00  6.05539715E+01  6.66666666E-01  1.68396359E-28  0.00000000E+00 -6.23873963E+00 -5.90259724E+00  0.00000000E+00
    9341  2.78955965E+00  7.78164304E+00  6.05539684E+01  6.66666666E-01  1.68072064E-28  0.00000000E+00 -6.23873963E+00 -5.90259724E+00  0.00000000E+00
    9351  2.78955961E+00  7.78164284E+00  6.05539653E+01  6.66666666E-01  1.67749123E-28  0.00000000E+00 -6.23873963E+00 -5.90259725E+00  0.00000000E+00
    9361  2.78955958E+00  7.78164264E+00  6.05539623E+01  6.66666666E-01  1.67427663E-28  0.00000000E+00 -6.23873963E+00 -5.90259725E+00  0.00000000E+00
    9371  2.78955954E+00  7.78164244E+00  6.05539592E+01  6.66666666E-01  1.67107114E-28  0.00000000E+00 -6.23873963E+00 -5.90259725E+00  0.00000000E+00
    9381  2.78955951E+00  7.78164224E+00  6.05539561E+01  6.66666666E-01  1.66788220E-28  0.00000000E+00 -6.23873963E+00 -5.90259725E+00  0.00000000E+00
    9391  2.78955947E+00  7.78164204E+00  6.05539530E+01  6.66666666E-01  1.66470543E-28  0.00000000E+00 -6.23873964E+00 -5.90259726E+00  0.00000000E+00
    9401  2.78955944E+00  7.78164184E+00  6.05539499E+01  6.66666666E-01  1.66154248E-28  0.00000000E+00 -6.23873964E+00 -5.90259726E+00  0.00000000E+00
    9411  2.78955940E+00  7.78164164E+00  6.05539468E+01  6.66666666E-01  1.65838927E-28  0.00000000E+00 -6.23873964E+00 -5.90259726E+00  0.00000000E+00
    9421  2.78955936E+00  7.78164144E+00  6.05539436E+01  6.66666666E-01  1.65525253E-28  0.00000000E+00 -6.23873964E+00 -5.90259727E+00  0.00000000E+00
    9431  2.78955933E+00  7.78164124E+00  6.05539405E+01  6.66666666E-01  1.65212560E-28  0.00000000E+00 -6.23873964E+00 -5.90259727E+00  0.00000000E+00
    9441  2.78955929E+00  7.78164104E+00  6.05539373E+01  6.66666666E-01  1.64901021E-28  0.00000000E+00 -6.23873964E+00 -5.90259727E+00  0.00000000E+00
    9451  2.78955925E+00  7.78164084E+00  6.05539342E+01  6.66666666E-01  1.64590818E-28  0.00000000E+00 -6.23873964E+00 -5.90259727E+00  0.00000000E+00
    9461  2.78955922E+00  7.78164063E+00  6.05539310E+01  6.66666666E-01  1.64282044E-28  0.00000000E+00 -6.23873964E+00 -5.90259728E+00  0.00000000E+00
    9471  2.78955918E+00  7.78164043E+00  6.05539279E+01  6.66666666E-01  1.63974514E-28  0.00000000E+00 -6.23873964E+00 -5.90259728E+00  0.00000000E+00
    9481  2.78955914E+00  7.78164023E+00  6.05539247E+01  6.66666666E-01  1.63668572E-28  0.00000000E+00 -6.23873964E+00 -5.90259728E+00  0.00000000E+00
    9491  2.78955911E+00  7.78164002E+00  6.05539215E+01  6.66666666E-01  1.63363691E-28  0.00000000E+00 -6.23873965E+00 -5.90259728E+00  0.00000000E+00
    9501  2.78955907E+00  7.78163981E+00  6.05539183E+01  6.66666666E-01  1.63060276E-28  0.00000000E+00 -6.23873965E+00 -5.90259729E+00  0.00000000E+00
    9511  2.78955903E+00  7.78163961E+00  6.05539151E+01  6.66666666E-01  1.62757930E-28  0.00000000E+00 -6.23873965E+00 -5.90259729E+00  0.00000000E+00
    9521  2.78955900E+00  7.78163940E+00  6.05539119E+01  6.66666666E-01  1.62457234E-28  0.00000000E+00 -6.23873965E+00 -5.90259729E+00  0.00000000E+00
    9531  2.78955896E+00  7.78163919E+00  6.05539086E+01  6.66666666E-01  1.62157555E-28  0.00000000E+00 -6.23873965E+00 -5.90259729E+00  0.00000000E+00
    9541  2.78955892E+00  7.78163899E+00  6.05539054E+01  6.66666666E-01  1.61859318E-28  0.00000000E+00 -6.23873965E+00 -5.90259730E+00  0.00000000E+00
    9551  2.78955889E+00  7.78163878E+00  6.05539022E+01  6.66666666E-01  1.61562098E-28  0.00000000E+00 -6.23873965E+00 -5.90259730E+00  0.00000000E+00
    9561  2.78955885E+00  7.78163857E+00  6.05538989E+01  6.66666666E-01  1.61266062E-28  0.00000000E+00 -6.23873965E+00 -5.90259730E+00  0.00000000E+00
    9571  2.78955881E+00  7.78163836E+00  6.05538956E+01  6.66666666E-01  1.60970960E-28  0.00000000E+00 -6.23873965E+00 -5.90259731E+00  0.00000000E+00
