   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  3.15252979E-02  9.93844410E-04  9.87726712E-07  6.66666667E-01 -3.57036644E-19  1.28322375E-14 -1.25837475E+00 -1.24144829E+00  0.00000000E+00
    4771  3.95481390E-02  1.83757171E-03  5.56036795E-06  4.51099424E-01  1.37122818E-03  2.70694372E-01 -1.40065790E+00 -1.38257091E+00  0.00000000E+00
    4781  3.95618313E-02  1.83857999E-03  5.56572760E-06  4.51172792E-01  1.37085262E-03  2.71527241E-01 -1.40062159E+00 -1.38252647E+00  0.00000000E+00
    4791  3.95586518E-02  1.83859519E-03  5.56410261E-06  4.51342101E-01  1.37219001E-03  2.71587474E-01 -1.40060163E+00 -1.38250206E+00  0.00000000E+00
    4801  3.95589871E-02  1.83884033E-03  5.56623113E-06  4.51278549E-01  1.37328599E-03  2.72809684E-01 -1.40054526E+00 -1.38245196E+00  0.00000000E+00
    4811  3.95526513E-02  1.83944679E-03  5.57232435E-06  4.51040033E-01  1.37883919E-03  2.72460210E-01 -1.40050252E+00 -1.38241485E+00  0.00000000E+00
    4821  3.95492452E-02  1.83896829E-03  5.56802104E-06  4.51178483E-01  1.37779109E-03  2.72069821E-01 -1.40045755E+00 -1.38236990E+00  0.00000000E+00
    4831  3.95281893E-02  1.83734351E-03  5.56170820E-06  4.50830735E-01  1.37799295E-03  2.72073700E-01 -1.40040531E+00 -1.38231882E+00  0.00000000E+00
    4841  3.95514016E-02  1.84070033E-03  5.58703351E-06  4.50340372E-01  1.38561922E-03  2.71160001E-01 -1.40038350E+00 -1.38229907E+00  0.00000000E+00
    4851  3.95661573E-02  1.84145935E-03  5.58431203E-06  4.51060919E-01  1.38357168E-03  2.72750217E-01 -1.40030413E+00 -1.38221976E+00  0.00000000E+00
    4861  3.95705978E-02  1.84206548E-03  5.59032883E-06  4.50831056E-01  1.38484872E-03  2.73475661E-01 -1.40034964E+00 -1.38227013E+00  0.00000000E+00
    4871  3.96118399E-02  1.84667528E-03  5.62489257E-06  4.50190922E-01  1.39158737E-03  2.73626296E-01 -1.40039433E+00 -1.38231965E+00  0.00000000E+00
    4881  3.96050154E-02  1.84552353E-03  5.61440653E-06  4.50530704E-01  1.38852353E-03  2.73124544E-01 -1.40039457E+00 -1.38231949E+00  0.00000000E+00
    4891  3.96043245E-02  1.84488883E-03  5.60695007E-06  4.50882818E-01  1.38561593E-03  2.73686928E-01 -1.40039181E+00 -1.38231454E+00  0.00000000E+00
    4901  3.96272705E-02  1.84717443E-03  5.63241308E-06  4.49753326E-01  1.38795995E-03  2.74620038E-01 -1.40045895E+00 -1.38238356E+00  0.00000000E+00
    4911  3.96310713E-02  1.84744630E-03  5.63341099E-06  4.49817803E-01  1.38781270E-03  2.74287140E-01 -1.40053269E+00 -1.38245662E+00  0.00000000E+00
    4921  3.96213726E-02  1.84628085E-03  5.62404270E-06  4.50039088E-01  1.38582336E-03  2.74316341E-01 -1.40050950E+00 -1.38243315E+00  0.00000000E+00
    4931  3.96522018E-02  1.84920198E-03  5.64249740E-06  4.49976285E-01  1.38821568E-03  2.73655279E-01 -1.40050287E+00 -1.38242299E+00  0.00000000E+00
    4941  3.96297538E-02  1.84674149E-03  5.62753299E-06  4.49972274E-01  1.38480275E-03  2.73721614E-01 -1.40055722E+00 -1.38247643E+00  0.00000000E+00
    4951  3.95992549E-02  1.84444469E-03  5.61814131E-06  4.49521791E-01  1.38540234E-03  2.72832464E-01 -1.40057969E+00 -1.38249510E+00  0.00000000E+00
    4961  3.96086487E-02  1.84465395E-03  5.61504544E-06  4.49949950E-01  1.38272118E-03  2.73250227E-01 -1.40050049E+00 -1.38241549E+00  0.00000000E+00
    4971  3.96068189E-02  1.84397551E-03  5.60914864E-06  4.50123199E-01  1.38004661E-03  2.72988172E-01 -1.40043214E+00 -1.38234594E+00  0.00000000E+00
    4981  3.95993269E-02  1.84323163E-03  5.60631162E-06  4.49957625E-01  1.37929231E-03  2.73773552E-01 -1.40044359E+00 -1.38235938E+00  0.00000000E+00
    4991  3.96183000E-02  1.84422145E-03  5.60476547E-06  4.50699425E-01  1.37671951E-03  2.74308977E-01 -1.40045265E+00 -1.38236170E+00  0.00000000E+00
    5001  3.96522045E-02  1.84690554E-03  5.61549887E-06  4.51245971E-01  1.37670177E-03  2.73321003E-01 -1.40044499E+00 -1.38235479E+00  0.00000000E+00
    5011  3.96515915E-02  1.84763924E-03  5.62438782E-06  4.50813755E-01  1.38062379E-03  2.74057435E-01 -1.40037436E+00 -1.38228387E+00  0.00000000E+00
    5021  3.96778457E-02  1.85090740E-03  5.65098178E-06  4.50163877E-01  1.38656675E-03  2.73314898E-01 -1.40036089E+00 -1.38227209E+00  0.00000000E+00
    5031  3.96555317E-02  1.84937042E-03  5.64534431E-06  4.49799009E-01  1.38773616E-03  2.72441149E-01 -1.40033013E+00 -1.38224460E+00  0.00000000E+00
    5041  3.96899061E-02  1.85235665E-03  5.66404458E-06  4.49754893E-01  1.38903352E-03  2.72141966E-01 -1.40027230E+00 -1.38218638E+00  0.00000000E+00
    5051  3.96797814E-02  1.85172087E-03  5.65950124E-06  4.49818656E-01  1.38987485E-03  2.72557647E-01 -1.40023525E+00 -1.38214718E+00  0.00000000E+00
    5061  3.96740611E-02  1.85111494E-03  5.65906463E-06  4.49500885E-01  1.38911279E-03  2.72119815E-01 -1.40029223E+00 -1.38220597E+00  0.00000000E+00
    5071  3.96698293E-02  1.85028756E-03  5.65151029E-06  4.49743969E-01  1.38664814E-03  2.71436894E-01 -1.40027914E+00 -1.38219434E+00  0.00000000E+00
    5081  3.96858305E-02  1.85174555E-03  5.65888909E-06  4.49892829E-01  1.38759171E-03  2.71733743E-01 -1.40036832E+00 -1.38228016E+00  0.00000000E+00
    5091  3.97199108E-02  1.85430051E-03  5.66548285E-06  4.50768495E-01  1.38683360E-03  2.71303992E-01 -1.40043282E+00 -1.38234189E+00  0.00000000E+00
    5101  3.97074549E-02  1.85401486E-03  5.67218011E-06  4.49949789E-01  1.39036148E-03  2.72763853E-01 -1.40042575E+00 -1.38233711E+00  0.00000000E+00
    5111  3.96928111E-02  1.85351627E-03  5.67751939E-06  4.49135777E-01  1.39369095E-03  2.72564891E-01 -1.40044089E+00 -1.38235302E+00  0.00000000E+00
    5121  3.96966123E-02  1.85352888E-03  5.67659802E-06  4.49232668E-01  1.39224128E-03  2.71823617E-01 -1.40045657E+00 -1.38237043E+00  0.00000000E+00
    5131  3.96728641E-02  1.85179782E-03  5.67187956E-06  4.48661131E-01  1.39301240E-03  2.71605451E-01 -1.40035598E+00 -1.38227204E+00  0.00000000E+00
    5141  3.96857324E-02  1.85252590E-03  5.67177606E-06  4.49104477E-01  1.39154290E-03  2.71560577E-01 -1.40033553E+00 -1.38225064E+00  0.00000000E+00
    5151  3.96731923E-02  1.85140231E-03  5.66456895E-06  4.49136486E-01  1.39089910E-03  2.72137959E-01 -1.40040547E+00 -1.38232609E+00  0.00000000E+00
    5161  3.97218677E-02  1.85562548E-03  5.68540849E-06  4.49623649E-01  1.39269677E-03  2.71427075E-01 -1.40040642E+00 -1.38233414E+00  0.00000000E+00
    5171  3.97304686E-02  1.85631265E-03  5.68758640E-06  4.49820372E-01  1.39271586E-03  2.71504006E-01 -1.40041156E+00 -1.38234619E+00  0.00000000E+00
    5181  3.97562746E-02  1.85981891E-03  5.71210444E-06  4.49530114E-01  1.40001038E-03  2.70702083E-01 -1.40040428E+00 -1.38234019E+00  0.00000000E+00
    5191  3.97418046E-02  1.85862697E-03  5.70533955E-06  4.49476612E-01  1.39980177E-03  2.70410723E-01 -1.40046393E+00 -1.38239621E+00  0.00000000E+00
    5201  3.97160035E-02  1.85747607E-03  5.70319107E-06  4.49001759E-01  1.40430980E-03  2.70254222E-01 -1.40049396E+00 -1.38242394E+00  0.00000000E+00
    5211  3.97023780E-02  1.85582938E-03  5.69090879E-06  4.49212244E-01  1.40147939E-03  2.69987137E-01 -1.40043767E+00 -1.38236840E+00  0.00000000E+00
    5221  3.96923409E-02  1.85482613E-03  5.68498265E-06  4.49190428E-01  1.40044484E-03  2.69771194E-01 -1.40047829E+00 -1.38240795E+00  0.00000000E+00
    5231  3.96965995E-02  1.85542127E-03  5.69034292E-06  4.49024708E-01  1.40173354E-03  2.69410144E-01 -1.40049893E+00 -1.38242551E+00  0.00000000E+00
    5241  3.96820277E-02  1.85408247E-03  5.68309056E-06  4.48931960E-01  1.40082059E-03  2.69511563E-01 -1.40047817E+00 -1.38240537E+00  0.00000000E+00
    5251  3.96969002E-02  1.85502627E-03  5.68383773E-06  4.49420183E-01  1.39963362E-03  2.69706817E-01 -1.40058195E+00 -1.38250971E+00  0.00000000E+00
    5261  3.96914958E-02  1.85408921E-03  5.67607438E-06  4.49616290E-01  1.39708675E-03  2.72304280E-01 -1.40067708E+00 -1.38259960E+00  0.00000000E+00
    5271  3.97130193E-02  1.85619028E-03  5.69003172E-06  4.49511256E-01  1.39905204E-03  2.72329439E-01 -1.40067051E+00 -1.38259713E+00  0.00000000E+00
    5281  3.97116571E-02  1.85616455E-03  5.68903787E-06  4.49592148E-01  1.39946545E-03  2.72314846E-01 -1.40067016E+00 -1.38259668E+00  0.00000000E+00
    5291  3.97176388E-02  1.85703482E-03  5.69552710E-06  4.49480667E-01  1.40144642E-03  2.71972064E-01 -1.40066793E+00 -1.38259921E+00  0.00000000E+00
    5301  3.97002979E-02  1.85558702E-03  5.68682684E-06  4.49463526E-01  1.40109240E-03  2.71421877E-01 -1.40069684E+00 -1.38262828E+00  0.00000000E+00
    5311  3.97095773E-02  1.85566745E-03  5.68135471E-06  4.50040954E-01  1.39780141E-03  2.71314082E-01 -1.40069609E+00 -1.38262534E+00  0.00000000E+00
    5321  3.96602958E-02  1.85185459E-03  5.66403007E-06  4.49457905E-01  1.39829573E-03  2.72293929E-01 -1.40073407E+00 -1.38266256E+00  0.00000000E+00
    5331  3.96397788E-02  1.85022728E-03  5.65445513E-06  4.49421373E-01  1.39829419E-03  2.72762695E-01 -1.40071632E+00 -1.38264241E+00  0.00000000E+00
    5341  3.96432544E-02  1.85102909E-03  5.66127642E-06  4.49234640E-01  1.40093249E-03  2.72200298E-01 -1.40069088E+00 -1.38262041E+00  0.00000000E+00
    5351  3.96145794E-02  1.84883625E-03  5.65077550E-06  4.48951401E-01  1.40133294E-03  2.72201679E-01 -1.40065706E+00 -1.38258662E+00  0.00000000E+00
    5361  3.95907832E-02  1.84656221E-03  5.63755360E-06  4.48885873E-01  1.39938149E-03  2.72659042E-01 -1.40068172E+00 -1.38261460E+00  0.00000000E+00
    5371  3.95914825E-02  1.84617381E-03  5.63156756E-06  4.49239389E-01  1.39715668E-03  2.72083175E-01 -1.40069198E+00 -1.38262443E+00  0.00000000E+00
    5381  3.95729819E-02  1.84447688E-03  5.62219447E-06  4.49143881E-01  1.39599190E-03  2.71916247E-01 -1.40066329E+00 -1.38259379E+00  0.00000000E+00
    5391  3.95581309E-02  1.84286825E-03  5.61178111E-06  4.49203856E-01  1.39381887E-03  2.72782386E-01 -1.40071356E+00 -1.38264715E+00  0.00000000E+00
    5401  3.95469781E-02  1.84183056E-03  5.60669754E-06  4.49082553E-01  1.39303952E-03  2.73202376E-01 -1.40074604E+00 -1.38267975E+00  0.00000000E+00
    5411  3.95343264E-02  1.84127567E-03  5.60498219E-06  4.48919107E-01  1.39527360E-03  2.74498709E-01 -1.40073234E+00 -1.38266225E+00  0.00000000E+00
    5421  3.94950502E-02  1.83813217E-03  5.59055492E-06  4.48455966E-01  1.39507545E-03  2.75226091E-01 -1.40074761E+00 -1.38267625E+00  0.00000000E+00
    5431  3.95464420E-02  1.84346993E-03  5.62713048E-06  4.48057783E-01  1.40147086E-03  2.75268046E-01 -1.40073649E+00 -1.38266722E+00  0.00000000E+00
    5441  3.95528801E-02  1.84428304E-03  5.63471001E-06  4.47801569E-01  1.40299419E-03  2.75554158E-01 -1.40080934E+00 -1.38273989E+00  0.00000000E+00
    5451  3.95235733E-02  1.84156314E-03  5.62059871E-06  4.47556209E-01  1.40097672E-03  2.75172929E-01 -1.40075650E+00 -1.38268624E+00  0.00000000E+00
    5461  3.95429512E-02  1.84297383E-03  5.62455208E-06  4.48013634E-01  1.40036782E-03  2.74885338E-01 -1.40075225E+00 -1.38267726E+00  0.00000000E+00
    5471  3.95434952E-02  1.84288319E-03  5.62252573E-06  4.48158217E-01  1.39969773E-03  2.75015916E-01 -1.40077333E+00 -1.38270002E+00  0.00000000E+00
    5481  3.95752551E-02  1.84539495E-03  5.63346578E-06  4.48588587E-01  1.39969248E-03  2.74587902E-01 -1.40077396E+00 -1.38270017E+00  0.00000000E+00
    5491  3.95805889E-02  1.84579712E-03  5.63497848E-06  4.48680851E-01  1.39959210E-03  2.74655383E-01 -1.40077712E+00 -1.38269724E+00  0.00000000E+00
    5501  3.95535377E-02  1.84362322E-03  5.62472591E-06  4.48385374E-01  1.39942549E-03  2.74876958E-01 -1.40076206E+00 -1.38268852E+00  0.00000000E+00
    5511  3.95595311E-02  1.84439526E-03  5.62875450E-06  4.48452327E-01  1.40091889E-03  2.74190925E-01 -1.40078068E+00 -1.38270560E+00  0.00000000E+00
    5521  3.95994399E-02  1.84870420E-03  5.65742745E-06  4.48223903E-01  1.40668322E-03  2.73786153E-01 -1.40083302E+00 -1.38275827E+00  0.00000000E+00
    5531  3.95843411E-02  1.84697203E-03  5.64656407E-06  4.48249969E-01  1.40399314E-03  2.73356551E-01 -1.40082485E+00 -1.38275285E+00  0.00000000E+00
    5541  3.95626877E-02  1.84523882E-03  5.63675443E-06  4.48173321E-01  1.40389585E-03  2.73964714E-01 -1.40087440E+00 -1.38280859E+00  0.00000000E+00
    5551  3.95338952E-02  1.84378681E-03  5.63372024E-06  4.47601342E-01  1.40803369E-03  2.73190683E-01 -1.40086241E+00 -1.38280018E+00  0.00000000E+00
    5561  3.95314519E-02  1.84359055E-03  5.62978668E-06  4.47869504E-01  1.40801830E-03  2.72791538E-01 -1.40092317E+00 -1.38285757E+00  0.00000000E+00
    5571  3.95249088E-02  1.84334481E-03  5.62891779E-06  4.47807517E-01  1.40937957E-03  2.72799598E-01 -1.40096214E+00 -1.38289284E+00  0.00000000E+00
    5581  3.95154256E-02  1.84306476E-03  5.63101685E-06  4.47433719E-01  1.41173336E-03  2.72145722E-01 -1.40099508E+00 -1.38292303E+00  0.00000000E+00
    5591  3.95144525E-02  1.84263212E-03  5.62521153E-06  4.47744147E-01  1.40994994E-03  2.71455507E-01 -1.40096554E+00 -1.38289278E+00  0.00000000E+00
    5601  3.95332502E-02  1.84455894E-03  5.63529969E-06  4.47908975E-01  1.41216034E-03  2.71297027E-01 -1.40095455E+00 -1.38288283E+00  0.00000000E+00
    5611  3.95419129E-02  1.84593319E-03  5.64949393E-06  4.47342158E-01  1.41561570E-03  2.71064473E-01 -1.40091008E+00 -1.38283325E+00  0.00000000E+00
    5621  3.95191530E-02  1.84458314E-03  5.64791000E-06  4.46688058E-01  1.41786861E-03  2.70939303E-01 -1.40091956E+00 -1.38284274E+00  0.00000000E+00
    5631  3.95291018E-02  1.84552980E-03  5.65218832E-06  4.46836847E-01  1.41867186E-03  2.71475414E-01 -1.40096496E+00 -1.38289117E+00  0.00000000E+00
    5641  3.95360301E-02  1.84626384E-03  5.65886142E-06  4.46624054E-01  1.41960558E-03  2.71775108E-01 -1.40098051E+00 -1.38290628E+00  0.00000000E+00
    5651  3.95350013E-02  1.84552355E-03  5.65054804E-06  4.46993632E-01  1.41630214E-03  2.71460180E-01 -1.40096034E+00 -1.38288930E+00  0.00000000E+00
    5661  3.95411157E-02  1.84535538E-03  5.64461913E-06  4.47473189E-01  1.41303507E-03  2.71075086E-01 -1.40102833E+00 -1.38295263E+00  0.00000000E+00
    5671  3.95698269E-02  1.84796448E-03  5.66034473E-06  4.47497319E-01  1.41472821E-03  2.72376942E-01 -1.40100681E+00 -1.38293053E+00  0.00000000E+00
    5681  3.95615754E-02  1.84758352E-03  5.65735481E-06  4.47561418E-01  1.41609182E-03  2.72038480E-01 -1.40104308E+00 -1.38296278E+00  0.00000000E+00
    5691  3.95667249E-02  1.84742467E-03  5.65159436E-06  4.48029010E-01  1.41325263E-03  2.72196475E-01 -1.40103659E+00 -1.38295577E+00  0.00000000E+00
    5701  3.95692530E-02  1.84817679E-03  5.65756820E-06  4.47895202E-01  1.41602025E-03  2.71747213E-01 -1.40104723E+00 -1.38296842E+00  0.00000000E+00
    5711  3.95589939E-02  1.84674006E-03  5.64671929E-06  4.48096178E-01  1.41288723E-03  2.71258090E-01 -1.40104371E+00 -1.38295994E+00  0.00000000E+00
    5721  3.95770547E-02  1.84838931E-03  5.65485677E-06  4.48286693E-01  1.41399012E-03  2.71058572E-01 -1.40106196E+00 -1.38297751E+00  0.00000000E+00
    5731  3.95883353E-02  1.84858439E-03  5.64979870E-06  4.48896515E-01  1.41049104E-03  2.71385963E-01 -1.40101471E+00 -1.38293427E+00  0.00000000E+00
    5741  3.95800850E-02  1.84746767E-03  5.64113689E-06  4.49076003E-01  1.40816706E-03  2.70702296E-01 -1.40097877E+00 -1.38289402E+00  0.00000000E+00
    5751  3.95863357E-02  1.84720736E-03  5.63396294E-06  4.49621536E-01  1.40438120E-03  2.70333638E-01 -1.40097928E+00 -1.38289467E+00  0.00000000E+00
    5761  3.95902699E-02  1.84760255E-03  5.63528818E-06  4.49727553E-01  1.40480084E-03  2.69855575E-01 -1.40098412E+00 -1.38289885E+00  0.00000000E+00
    5771  3.96025768E-02  1.84871863E-03  5.64113775E-06  4.49821247E-01  1.40551000E-03  2.69956462E-01 -1.40104468E+00 -1.38296459E+00  0.00000000E+00
    5781  3.96072882E-02  1.84925150E-03  5.64429753E-06  4.49830281E-01  1.40631054E-03  2.69953291E-01 -1.40105821E+00 -1.38298025E+00  0.00000000E+00
    5791  3.96464278E-02  1.85220057E-03  5.65418272E-06  4.50620362E-01  1.40554404E-03  2.69544539E-01 -1.40103397E+00 -1.38295819E+00  0.00000000E+00
    5801  3.96279151E-02  1.85006543E-03  5.64095282E-06  4.50639994E-01  1.40219734E-03  2.69003603E-01 -1.40103936E+00 -1.38296277E+00  0.00000000E+00
    5811  3.96267348E-02  1.85120292E-03  5.66793046E-06  4.48690843E-01  1.40836892E-03  2.68546720E-01 -1.40101348E+00 -1.38293830E+00  0.00000000E+00
    5821  3.96089696E-02  1.84948026E-03  5.65801002E-06  4.48630097E-01  1.40678963E-03  2.67932591E-01 -1.40102849E+00 -1.38295457E+00  0.00000000E+00
    5831  3.96168004E-02  1.84988261E-03  5.65952858E-06  4.48721999E-01  1.40569647E-03  2.67518738E-01 -1.40104600E+00 -1.38296657E+00  0.00000000E+00
    5841  3.96136323E-02  1.84898056E-03  5.65048534E-06  4.49065705E-01  1.40243260E-03  2.66903560E-01 -1.40101345E+00 -1.38293223E+00  0.00000000E+00
    5851  3.95969684E-02  1.84738820E-03  5.64083591E-06  4.49058000E-01  1.40106695E-03  2.66495042E-01 -1.40101409E+00 -1.38292781E+00  0.00000000E+00
    5861  3.96073900E-02  1.84890419E-03  5.65168269E-06  4.48903435E-01  1.40452890E-03  2.66414075E-01 -1.40103323E+00 -1.38294553E+00  0.00000000E+00
    5871  3.96139777E-02  1.84894188E-03  5.64714798E-06  4.49368069E-01  1.40210151E-03  2.66905537E-01 -1.40113382E+00 -1.38304395E+00  0.00000000E+00
    5881  3.96123755E-02  1.84847334E-03  5.64247784E-06  4.49544489E-01  1.40038891E-03  2.67215111E-01 -1.40114076E+00 -1.38305374E+00  0.00000000E+00
    5891  3.96240380E-02  1.84988381E-03  5.65308636E-06  4.49350230E-01  1.40282728E-03  2.66874731E-01 -1.40117186E+00 -1.38308313E+00  0.00000000E+00
    5901  3.96407361E-02  1.85133547E-03  5.65987545E-06  4.49553170E-01  1.40346943E-03  2.66303347E-01 -1.40114952E+00 -1.38305839E+00  0.00000000E+00
    5911  3.96700132E-02  1.85383295E-03  5.66929100E-06  4.50122058E-01  1.40434923E-03  2.66236562E-01 -1.40110818E+00 -1.38301913E+00  0.00000000E+00
    5921  3.96342997E-02  1.85071128E-03  5.65431976E-06  4.49722486E-01  1.40289818E-03  2.66541632E-01 -1.40104182E+00 -1.38295595E+00  0.00000000E+00
    5931  3.96140528E-02  1.84907657E-03  5.64663664E-06  4.49498132E-01  1.40274690E-03  2.67491618E-01 -1.40096042E+00 -1.38287106E+00  0.00000000E+00
    5941  3.96161668E-02  1.84877578E-03  5.64109797E-06  4.49859140E-01  1.40039924E-03  2.67244854E-01 -1.40100074E+00 -1.38291265E+00  0.00000000E+00
    5951  3.96035304E-02  1.84729019E-03  5.63079107E-06  4.49980724E-01  1.39797011E-03  2.67803379E-01 -1.40098309E+00 -1.38289969E+00  0.00000000E+00
    5961  3.96007404E-02  1.84707304E-03  5.63143491E-06  4.49788485E-01  1.39798930E-03  2.67361777E-01 -1.40098539E+00 -1.38290175E+00  0.00000000E+00
    5971  3.95837708E-02  1.84573183E-03  5.62409290E-06  4.49706953E-01  1.39800197E-03  2.67270939E-01 -1.40102972E+00 -1.38294305E+00  0.00000000E+00
    5981  3.95908885E-02  1.84613420E-03  5.62281066E-06  4.50072210E-01  1.39719396E-03  2.67344282E-01 -1.40109919E+00 -1.38301445E+00  0.00000000E+00
    5991  3.95667111E-02  1.84436606E-03  5.61440495E-06  4.49840983E-01  1.39792431E-03  2.67205361E-01 -1.40108142E+00 -1.38299420E+00  0.00000000E+00
    6001  3.95608629E-02  1.84411680E-03  5.61359557E-06  4.49771582E-01  1.39899462E-03  2.67120881E-01 -1.40102561E+00 -1.38293542E+00  0.00000000E+00
    6011  3.95382577E-02  1.84255043E-03  5.60820568E-06  4.49364872E-01  1.40010596E-03  2.67557061E-01 -1.40094772E+00 -1.38285345E+00  0.00000000E+00
    6021  3.95375032E-02  1.84310531E-03  5.61952439E-06  4.48585725E-01  1.40318689E-03  2.67536628E-01 -1.40098362E+00 -1.38288993E+00  0.00000000E+00
    6031  3.95156566E-02  1.84122406E-03  5.60968827E-06  4.48425484E-01  1.40241376E-03  2.67691491E-01 -1.40101466E+00 -1.38292119E+00  0.00000000E+00
    6041  3.95333108E-02  1.84273022E-03  5.61602588E-06  4.48704648E-01  1.40296833E-03  2.67312512E-01 -1.40097972E+00 -1.38288964E+00  0.00000000E+00
    6051  3.95371747E-02  1.84242829E-03  5.60966148E-06  4.49148912E-01  1.39992299E-03  2.67628631E-01 -1.40096465E+00 -1.38287495E+00  0.00000000E+00
    6061  3.95584005E-02  1.84389626E-03  5.61380976E-06  4.49618952E-01  1.39886565E-03  2.67376327E-01 -1.40092974E+00 -1.38283740E+00  0.00000000E+00
    6071  3.96046720E-02  1.84859853E-03  5.64572313E-06  4.49302489E-01  1.40407591E-03  2.67574363E-01 -1.40092616E+00 -1.38283392E+00  0.00000000E+00
    6081  3.95821116E-02  1.84626057E-03  5.63244579E-06  4.49205273E-01  1.40131121E-03  2.67702942E-01 -1.40086715E+00 -1.38277761E+00  0.00000000E+00
    6091  3.95828995E-02  1.84559103E-03  5.62416502E-06  4.49615925E-01  1.39764186E-03  2.67198777E-01 -1.40084935E+00 -1.38275601E+00  0.00000000E+00
    6101  3.95809128E-02  1.84534834E-03  5.62178133E-06  4.49704478E-01  1.39721362E-03  2.67643125E-01 -1.40081858E+00 -1.38272762E+00  0.00000000E+00
    6111  3.95484451E-02  1.84255647E-03  5.60826931E-06  4.49362238E-01  1.39609708E-03  2.68379116E-01 -1.40093392E+00 -1.38284273E+00  0.00000000E+00
    6121  3.95572034E-02  1.84359769E-03  5.61716829E-06  4.49111291E-01  1.39784363E-03  2.68844840E-01 -1.40100836E+00 -1.38291780E+00  0.00000000E+00
    6131  3.95595927E-02  1.84332042E-03  5.61242803E-06  4.49410582E-01  1.39550595E-03  2.69820306E-01 -1.40104492E+00 -1.38295179E+00  0.00000000E+00
    6141  3.95512880E-02  1.84221647E-03  5.60409870E-06  4.49568600E-01  1.39326517E-03  2.69976910E-01 -1.40108943E+00 -1.38299640E+00  0.00000000E+00
    6151  3.95704661E-02  1.84325956E-03  5.60399498E-06  4.50201574E-01  1.39088728E-03  2.69857797E-01 -1.40107178E+00 -1.38297812E+00  0.00000000E+00
    6161  3.95850516E-02  1.84455722E-03  5.61093207E-06  4.50295248E-01  1.39160488E-03  2.70108287E-01 -1.40106465E+00 -1.38297215E+00  0.00000000E+00
    6171  3.95898692E-02  1.84436669E-03  5.60554061E-06  4.50709979E-01  1.38873743E-03  2.69742611E-01 -1.40101749E+00 -1.38292761E+00  0.00000000E+00
    6181  3.96093108E-02  1.84770705E-03  5.65380119E-06  4.47982243E-01  1.39776442E-03  2.69207195E-01 -1.40104287E+00 -1.38295685E+00  0.00000000E+00
    6191  3.96202622E-02  1.84883933E-03  5.66253138E-06  4.47806835E-01  1.39909096E-03  2.69002223E-01 -1.40096981E+00 -1.38288640E+00  0.00000000E+00
    6201  3.96222343E-02  1.84910599E-03  5.66374769E-06  4.47847513E-01  1.39964441E-03  2.69455393E-01 -1.40098495E+00 -1.38289869E+00  0.00000000E+00
    6211  3.96428279E-02  1.85195986E-03  5.68753152E-06  4.47236416E-01  1.40576827E-03  2.69261019E-01 -1.40092520E+00 -1.38283978E+00  0.00000000E+00
    6221  3.96733913E-02  1.85507146E-03  5.70709400E-06  4.47194337E-01  1.40921458E-03  2.68636868E-01 -1.40097339E+00 -1.38288723E+00  0.00000000E+00
    6231  3.97018839E-02  1.85721125E-03  5.71395761E-06  4.47804135E-01  1.40860384E-03  2.68196283E-01 -1.40095532E+00 -1.38286890E+00  0.00000000E+00
    6241  3.97016613E-02  1.85700526E-03  5.71130137E-06  4.47938380E-01  1.40765976E-03  2.69021491E-01 -1.40089880E+00 -1.38281319E+00  0.00000000E+00
    6251  3.96697015E-02  1.85429436E-03  5.69790921E-06  4.47621310E-01  1.40678642E-03  2.69081606E-01 -1.40084611E+00 -1.38275782E+00  0.00000000E+00
    6261  3.96641388E-02  1.85371148E-03  5.69235949E-06  4.47812225E-01  1.40607667E-03  2.69924864E-01 -1.40079228E+00 -1.38270760E+00  0.00000000E+00
    6271  3.96405630E-02  1.85134442E-03  5.67887878E-06  4.47710357E-01  1.40358312E-03  2.69584035E-01 -1.40081786E+00 -1.38273039E+00  0.00000000E+00
    6281  3.96003614E-02  1.84821951E-03  5.66469212E-06  4.47225555E-01  1.40388739E-03  2.69229638E-01 -1.40079440E+00 -1.38270547E+00  0.00000000E+00
    6291  3.96186664E-02  1.85044529E-03  5.68685201E-06  4.46397331E-01  1.40777614E-03  2.69663930E-01 -1.40081285E+00 -1.38272311E+00  0.00000000E+00
    6301  3.96580008E-02  1.85433200E-03  5.71242979E-06  4.46236110E-01  1.41162844E-03  2.70027864E-01 -1.40088649E+00 -1.38279682E+00  0.00000000E+00
    6311  3.96322945E-02  1.85220209E-03  5.70171645E-06  4.46002731E-01  1.41116893E-03  2.69334700E-01 -1.40089708E+00 -1.38280722E+00  0.00000000E+00
    6321  3.96102651E-02  1.85021119E-03  5.69094612E-06  4.45858577E-01  1.40993951E-03  2.68876819E-01 -1.40087070E+00 -1.38278001E+00  0.00000000E+00
    6331  3.96005041E-02  1.84896561E-03  5.68213107E-06  4.45971222E-01  1.40757123E-03  2.68290394E-01 -1.40084707E+00 -1.38275680E+00  0.00000000E+00
    6341  3.95877329E-02  1.84764514E-03  5.67344175E-06  4.46027484E-01  1.40602136E-03  2.68095723E-01 -1.40083458E+00 -1.38274322E+00  0.00000000E+00
    6351  3.95785221E-02  1.84721661E-03  5.67132009E-06  4.45977688E-01  1.40752867E-03  2.67624551E-01 -1.40085348E+00 -1.38275913E+00  0.00000000E+00
