   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
    6371  3.78832652E-02  1.69048955E-03  4.75324656E-06  4.45573338E-01  1.15212849E-03  2.14331201E-01 -1.25232732E+00 -1.23532734E+00  0.00000000E+00
    6381  3.78896733E-02  1.69106954E-03  4.75488932E-06  4.45762096E-01  1.15255457E-03  2.15337917E-01 -1.25239945E+00 -1.23540195E+00  0.00000000E+00
    6391  3.79088635E-02  1.69271380E-03  4.76378979E-06  4.45802878E-01  1.15341035E-03  2.15301486E-01 -1.25237070E+00 -1.23537512E+00  0.00000000E+00
    6401  3.78957499E-02  1.69134794E-03  4.75606481E-06  4.45807567E-01  1.15173285E-03  2.14859380E-01 -1.25235269E+00 -1.23535573E+00  0.00000000E+00
    6411  3.78881955E-02  1.69076020E-03  4.75272333E-06  4.45811837E-01  1.15166410E-03  2.14453877E-01 -1.25232707E+00 -1.23533064E+00  0.00000000E+00
    6421  3.78882489E-02  1.69052331E-03  4.74923288E-06  4.46063629E-01  1.15057701E-03  2.14384887E-01 -1.25233486E+00 -1.23533674E+00  0.00000000E+00
    6431  3.78867972E-02  1.69067845E-03  4.75649917E-06  4.45317921E-01  1.15177332E-03  2.14298734E-01 -1.25232576E+00 -1.23532590E+00  0.00000000E+00
    6441  3.78986350E-02  1.69216797E-03  4.76780382E-06  4.44978019E-01  1.15444617E-03  2.14228799E-01 -1.25228668E+00 -1.23528372E+00  0.00000000E+00
    6451  3.79127908E-02  1.69327967E-03  4.77244338E-06  4.45167184E-01  1.15462004E-03  2.13986625E-01 -1.25231785E+00 -1.23531428E+00  0.00000000E+00
    6461  3.79544281E-02  1.69652334E-03  4.78469481E-06  4.45867900E-01  1.15500247E-03  2.14995092E-01 -1.25228205E+00 -1.23527809E+00  0.00000000E+00
    6471  3.79408986E-02  1.69513231E-03  4.77658810E-06  4.45898487E-01  1.15335916E-03  2.15657639E-01 -1.25226950E+00 -1.23526116E+00  0.00000000E+00
    6481  3.79307477E-02  1.69431477E-03  4.77294906E-06  4.45786180E-01  1.15314540E-03  2.16359549E-01 -1.25229731E+00 -1.23528984E+00  0.00000000E+00
    6491  3.79480189E-02  1.69553641E-03  4.77536012E-06  4.46304961E-01  1.15274442E-03  2.16228371E-01 -1.25229357E+00 -1.23528253E+00  0.00000000E+00
    6501  3.79593650E-02  1.69675539E-03  4.78502702E-06  4.45980991E-01  1.15435845E-03  2.16174695E-01 -1.25228073E+00 -1.23527311E+00  0.00000000E+00
    6511  3.79582984E-02  1.69740718E-03  4.79566251E-06  4.45175938E-01  1.15766471E-03  2.16305327E-01 -1.25229022E+00 -1.23528344E+00  0.00000000E+00
    6521  3.79681969E-02  1.69815530E-03  4.79829895E-06  4.45359938E-01  1.15764921E-03  2.16125803E-01 -1.25229652E+00 -1.23529040E+00  0.00000000E+00
    6531  3.79622182E-02  1.69808018E-03  4.80106452E-06  4.44991159E-01  1.15935854E-03  2.16143980E-01 -1.25231723E+00 -1.23531126E+00  0.00000000E+00
    6541  3.79717022E-02  1.69896430E-03  4.80528834E-06  4.45080874E-01  1.16009832E-03  2.16044019E-01 -1.25226018E+00 -1.23525642E+00  0.00000000E+00
    6551  3.79927350E-02  1.70059841E-03  4.81123780E-06  4.45461083E-01  1.16026242E-03  2.15947584E-01 -1.25229324E+00 -1.23528490E+00  0.00000000E+00
    6561  3.79826998E-02  1.69985368E-03  4.80667837E-06  4.45501047E-01  1.16034227E-03  2.15880630E-01 -1.25227927E+00 -1.23526908E+00  0.00000000E+00
    6571  3.79805340E-02  1.69942391E-03  4.80290731E-06  4.45655807E-01  1.15914547E-03  2.15412830E-01 -1.25226869E+00 -1.23525832E+00  0.00000000E+00
    6581  3.79642683E-02  1.69774821E-03  4.79404156E-06  4.45586269E-01  1.15715837E-03  2.15063932E-01 -1.25227830E+00 -1.23526626E+00  0.00000000E+00
    6591  3.79525985E-02  1.69629475E-03  4.78482557E-06  4.45703391E-01  1.15459767E-03  2.14807953E-01 -1.25228413E+00 -1.23527133E+00  0.00000000E+00
    6601  3.79433746E-02  1.69506219E-03  4.77616985E-06  4.45901171E-01  1.15219504E-03  2.14511569E-01 -1.25227096E+00 -1.23525543E+00  0.00000000E+00
    6611  3.79314115E-02  1.69423210E-03  4.77193957E-06  4.45849320E-01  1.15254518E-03  2.14173881E-01 -1.25221320E+00 -1.23519608E+00  0.00000000E+00
    6621  3.79186336E-02  1.69321148E-03  4.76661085E-06  4.45800622E-01  1.15231321E-03  2.14674767E-01 -1.25218138E+00 -1.23516628E+00  0.00000000E+00
    6631  3.79229527E-02  1.69312927E-03  4.76295873E-06  4.46171464E-01  1.15046429E-03  2.15021070E-01 -1.25211449E+00 -1.23509625E+00  0.00000000E+00
    6641  3.79320273E-02  1.69367081E-03  4.76326009E-06  4.46490554E-01  1.14980187E-03  2.15081566E-01 -1.25209738E+00 -1.23508167E+00  0.00000000E+00
    6651  3.78988263E-02  1.69130845E-03  4.75365091E-06  4.46062974E-01  1.15050259E-03  2.16030055E-01 -1.25212354E+00 -1.23511013E+00  0.00000000E+00
    6661  3.79158367E-02  1.69262781E-03  4.76003376E-06  4.46183573E-01  1.15063669E-03  2.15796112E-01 -1.25209235E+00 -1.23507595E+00  0.00000000E+00
    6671  3.79269239E-02  1.69365379E-03  4.76454205E-06  4.46330457E-01  1.15147184E-03  2.15598238E-01 -1.25211795E+00 -1.23510075E+00  0.00000000E+00
    6681  3.79238982E-02  1.69368471E-03  4.76772100E-06  4.45981273E-01  1.15264688E-03  2.15940447E-01 -1.25210705E+00 -1.23508922E+00  0.00000000E+00
    6691  3.79267281E-02  1.69399149E-03  4.76846903E-06  4.46095027E-01  1.15306257E-03  2.15572998E-01 -1.25211730E+00 -1.23510116E+00  0.00000000E+00
    6701  3.79438416E-02  1.69522465E-03  4.77216142E-06  4.46472307E-01  1.15276815E-03  2.15856407E-01 -1.25209672E+00 -1.23507615E+00  0.00000000E+00
    6711  3.79104576E-02  1.69262578E-03  4.76074604E-06  4.46099370E-01  1.15246788E-03  2.16099618E-01 -1.25210175E+00 -1.23507906E+00  0.00000000E+00
    6721  3.79173161E-02  1.69280502E-03  4.75839958E-06  4.46489610E-01  1.15093010E-03  2.15711716E-01 -1.25214399E+00 -1.23512212E+00  0.00000000E+00
    6731  3.79057024E-02  1.69171475E-03  4.75225368E-06  4.46491764E-01  1.14998400E-03  2.15581948E-01 -1.25211597E+00 -1.23509153E+00  0.00000000E+00
    6741  3.79093584E-02  1.69155941E-03  4.74879217E-06  4.46793345E-01  1.14803248E-03  2.15267726E-01 -1.25207554E+00 -1.23504864E+00  0.00000000E+00
    6751  3.79179455E-02  1.69202751E-03  4.74876605E-06  4.47102429E-01  1.14720657E-03  2.15579550E-01 -1.25206801E+00 -1.23504112E+00  0.00000000E+00
    6761  3.79333280E-02  1.69371179E-03  4.76340790E-06  4.46500166E-01  1.14954157E-03  2.16252330E-01 -1.25202340E+00 -1.23499457E+00  0.00000000E+00
    6771  3.79543344E-02  1.69531503E-03  4.76954586E-06  4.46834673E-01  1.14958267E-03  2.16285224E-01 -1.25201379E+00 -1.23498650E+00  0.00000000E+00
    6781  3.79394499E-02  1.69443563E-03  4.76670535E-06  4.46590126E-01  1.15071175E-03  2.15873277E-01 -1.25205077E+00 -1.23502328E+00  0.00000000E+00
    6791  3.79307536E-02  1.69363348E-03  4.76201229E-06  4.46611159E-01  1.15006942E-03  2.15820213E-01 -1.25201576E+00 -1.23498873E+00  0.00000000E+00
    6801  3.79287381E-02  1.69355536E-03  4.76098578E-06  4.46679409E-01  1.15040682E-03  2.15734944E-01 -1.25196296E+00 -1.23493920E+00  0.00000000E+00
    6811  3.79522393E-02  1.69523045E-03  4.76664976E-06  4.47115391E-01  1.14991858E-03  2.15378704E-01 -1.25191988E+00 -1.23489593E+00  0.00000000E+00
    6821  3.79787464E-02  1.69736507E-03  4.77604039E-06  4.47418659E-01  1.15046863E-03  2.15768213E-01 -1.25188786E+00 -1.23486264E+00  0.00000000E+00
    6831  3.79981222E-02  1.69926979E-03  4.78877739E-06  4.47186396E-01  1.15242056E-03  2.15900675E-01 -1.25185289E+00 -1.23482392E+00  0.00000000E+00
    6841  3.80017518E-02  1.69928522E-03  4.78621693E-06  4.47492011E-01  1.15124556E-03  2.15782651E-01 -1.25180969E+00 -1.23477882E+00  0.00000000E+00
    6851  3.80113812E-02  1.70050493E-03  4.79529774E-06  4.47237549E-01  1.15344627E-03  2.15680731E-01 -1.25180902E+00 -1.23477537E+00  0.00000000E+00
    6861  3.80276085E-02  1.70281828E-03  4.82109277E-06  4.45773070E-01  1.15831675E-03  2.15304806E-01 -1.25180572E+00 -1.23477298E+00  0.00000000E+00
    6871  3.80239757E-02  1.70288083E-03  4.82357849E-06  4.45528048E-01  1.15984554E-03  2.15468536E-01 -1.25180519E+00 -1.23477480E+00  0.00000000E+00
    6881  3.80248309E-02  1.70361133E-03  4.83247782E-06  4.44981352E-01  1.16284808E-03  2.15190551E-01 -1.25176163E+00 -1.23472516E+00  0.00000000E+00
    6891  3.80081391E-02  1.70215247E-03  4.82501494E-06  4.44888164E-01  1.16199204E-03  2.15430471E-01 -1.25171887E+00 -1.23468326E+00  0.00000000E+00
    6901  3.80029034E-02  1.70193841E-03  4.82370717E-06  4.44899013E-01  1.16282183E-03  2.15495619E-01 -1.25170197E+00 -1.23466530E+00  0.00000000E+00
    6911  3.80063180E-02  1.70226740E-03  4.82485627E-06  4.44981367E-01  1.16313517E-03  2.15229629E-01 -1.25175272E+00 -1.23471972E+00  0.00000000E+00
    6921  3.79963608E-02  1.70195471E-03  4.82637057E-06  4.44603149E-01  1.16513886E-03  2.15161030E-01 -1.25174935E+00 -1.23471563E+00  0.00000000E+00
    6931  3.80022139E-02  1.70224214E-03  4.82574690E-06  4.44862441E-01  1.16442871E-03  2.15095218E-01 -1.25169887E+00 -1.23466468E+00  0.00000000E+00
    6941  3.80143975E-02  1.70289310E-03  4.82630473E-06  4.45222658E-01  1.16318701E-03  2.14774437E-01 -1.25170148E+00 -1.23467331E+00  0.00000000E+00
    6951  3.80501262E-02  1.70572713E-03  4.83757453E-06  4.45773484E-01  1.16371196E-03  2.14515701E-01 -1.25170595E+00 -1.23467654E+00  0.00000000E+00
    6961  3.80608838E-02  1.70647275E-03  4.83951191E-06  4.46035937E-01  1.16338192E-03  2.14431093E-01 -1.25176850E+00 -1.23473739E+00  0.00000000E+00
    6971  3.80741439E-02  1.70697989E-03  4.83719223E-06  4.46630416E-01  1.16111498E-03  2.14622897E-01 -1.25184305E+00 -1.23481215E+00  0.00000000E+00
    6981  3.80878998E-02  1.70772787E-03  4.83747408E-06  4.47082847E-01  1.15976277E-03  2.14730732E-01 -1.25187553E+00 -1.23484602E+00  0.00000000E+00
    6991  3.80798150E-02  1.70674496E-03  4.83061328E-06  4.47230899E-01  1.15810637E-03  2.14886244E-01 -1.25191555E+00 -1.23488689E+00  0.00000000E+00
    7001  3.80770428E-02  1.70645808E-03  4.82947255E-06  4.47175602E-01  1.15776454E-03  2.14946697E-01 -1.25193209E+00 -1.23490265E+00  0.00000000E+00
    7011  3.80565030E-02  1.70505286E-03  4.82418627E-06  4.46870121E-01  1.15847991E-03  2.14964168E-01 -1.25196707E+00 -1.23494010E+00  0.00000000E+00
    7021  3.80478228E-02  1.70442338E-03  4.82048400E-06  4.46886289E-01  1.15862034E-03  2.14606357E-01 -1.25197129E+00 -1.23494783E+00  0.00000000E+00
    7031  3.80255133E-02  1.70291025E-03  4.81515511E-06  4.46515442E-01  1.15945066E-03  2.14691311E-01 -1.25198973E+00 -1.23496252E+00  0.00000000E+00
    7041  3.80215677E-02  1.70255837E-03  4.81263042E-06  4.46576960E-01  1.15921683E-03  2.14239015E-01 -1.25200585E+00 -1.23498121E+00  0.00000000E+00
    7051  3.80263095E-02  1.70376244E-03  4.82533668E-06  4.45899824E-01  1.16302253E-03  2.16036119E-01 -1.25189406E+00 -1.23487179E+00  0.00000000E+00
    7061  3.80173623E-02  1.70265210E-03  4.81803901E-06  4.46016004E-01  1.16108257E-03  2.16270047E-01 -1.25191213E+00 -1.23488607E+00  0.00000000E+00
    7071  3.80374173E-02  1.70384683E-03  4.81908597E-06  4.46672422E-01  1.15959114E-03  2.17196811E-01 -1.25184639E+00 -1.23481922E+00  0.00000000E+00
    7081  3.80247114E-02  1.70293852E-03  4.81410912E-06  4.46654049E-01  1.15985340E-03  2.17049094E-01 -1.25181459E+00 -1.23478842E+00  0.00000000E+00
    7091  3.80280320E-02  1.70297459E-03  4.81161588E-06  4.46964057E-01  1.15887668E-03  2.16493276E-01 -1.25181168E+00 -1.23478436E+00  0.00000000E+00
    7101  3.80266577E-02  1.70271596E-03  4.80878178E-06  4.47121883E-01  1.15818135E-03  2.16029097E-01 -1.25180347E+00 -1.23477543E+00  0.00000000E+00
    7111  3.79886106E-02  1.69985730E-03  4.79723278E-06  4.46593053E-01  1.15833249E-03  2.15686437E-01 -1.25181226E+00 -1.23478036E+00  0.00000000E+00
    7121  3.79942197E-02  1.70017115E-03  4.79748427E-06  4.46768350E-01  1.15782561E-03  2.15877963E-01 -1.25184421E+00 -1.23481471E+00  0.00000000E+00
    7131  3.79907039E-02  1.69971985E-03  4.79454003E-06  4.46814226E-01  1.15699467E-03  2.15397917E-01 -1.25184729E+00 -1.23481677E+00  0.00000000E+00
    7141  3.79557924E-02  1.69711847E-03  4.78369259E-06  4.46372455E-01  1.15722038E-03  2.15518082E-01 -1.25184452E+00 -1.23482155E+00  0.00000000E+00
    7151  3.79693733E-02  1.69836107E-03  4.78903274E-06  4.46565156E-01  1.15817457E-03  2.15277169E-01 -1.25183014E+00 -1.23480586E+00  0.00000000E+00
    7161  3.79677079E-02  1.69816122E-03  4.78675302E-06  4.46698397E-01  1.15784344E-03  2.15267943E-01 -1.25181894E+00 -1.23479728E+00  0.00000000E+00
    7171  3.79424976E-02  1.69609030E-03  4.77673345E-06  4.46507411E-01  1.15713415E-03  2.15597548E-01 -1.25175294E+00 -1.23473298E+00  0.00000000E+00
    7181  3.79253076E-02  1.69503160E-03  4.77276235E-06  4.46276496E-01  1.15824170E-03  2.15840603E-01 -1.25173476E+00 -1.23471489E+00  0.00000000E+00
    7191  3.79205310E-02  1.69529829E-03  4.78263904E-06  4.45305193E-01  1.16107966E-03  2.15946777E-01 -1.25179362E+00 -1.23477033E+00  0.00000000E+00
    7201  3.79160578E-02  1.69491515E-03  4.78084840E-06  4.45262159E-01  1.16088154E-03  2.15601979E-01 -1.25183304E+00 -1.23480888E+00  0.00000000E+00
    7211  3.78765447E-02  1.69211985E-03  4.76997965E-06  4.44693150E-01  1.16178167E-03  2.16032678E-01 -1.25176010E+00 -1.23473873E+00  0.00000000E+00
    7221  3.79072058E-02  1.69464463E-03  4.78161028E-06  4.44996604E-01  1.16268934E-03  2.16342562E-01 -1.25179010E+00 -1.23476598E+00  0.00000000E+00
    7231  3.78947685E-02  1.69326958E-03  4.77353456E-06  4.45033711E-01  1.16073891E-03  2.16382773E-01 -1.25183547E+00 -1.23481148E+00  0.00000000E+00
    7241  3.79275002E-02  1.69602388E-03  4.78668309E-06  4.45311075E-01  1.16196846E-03  2.15943771E-01 -1.25184727E+00 -1.23482135E+00  0.00000000E+00
    7251  3.79378662E-02  1.69735038E-03  4.79693172E-06  4.44991955E-01  1.16440527E-03  2.15542317E-01 -1.25184331E+00 -1.23481878E+00  0.00000000E+00
    7261  3.79213090E-02  1.69571541E-03  4.78816909E-06  4.44936983E-01  1.16269543E-03  2.15332129E-01 -1.25183335E+00 -1.23480873E+00  0.00000000E+00
    7271  3.79134596E-02  1.69474794E-03  4.78143075E-06  4.45085097E-01  1.16101599E-03  2.15125276E-01 -1.25184242E+00 -1.23481511E+00  0.00000000E+00
    7281  3.79031249E-02  1.69374099E-03  4.77528492E-06  4.45139208E-01  1.16000802E-03  2.15320704E-01 -1.25187389E+00 -1.23484489E+00  0.00000000E+00
    7291  3.79190843E-02  1.69532975E-03  4.78325406E-06  4.45254447E-01  1.16171660E-03  2.15899836E-01 -1.25191354E+00 -1.23488430E+00  0.00000000E+00
    7301  3.79208103E-02  1.69563461E-03  4.78506910E-06  4.45243483E-01  1.16250154E-03  2.15997703E-01 -1.25188316E+00 -1.23485336E+00  0.00000000E+00
    7311  3.79138481E-02  1.69511564E-03  4.78203973E-06  4.45255171E-01  1.16254218E-03  2.15891485E-01 -1.25190583E+00 -1.23487653E+00  0.00000000E+00
    7321  3.79088746E-02  1.69429231E-03  4.77543425E-06  4.45482908E-01  1.16052880E-03  2.15694882E-01 -1.25193085E+00 -1.23490068E+00  0.00000000E+00
    7331  3.79291635E-02  1.69598648E-03  4.78234899E-06  4.45788878E-01  1.16123043E-03  2.16149957E-01 -1.25187250E+00 -1.23484355E+00  0.00000000E+00
    7341  3.79457161E-02  1.69727993E-03  4.78777456E-06  4.46005460E-01  1.16139972E-03  2.15697750E-01 -1.25186688E+00 -1.23484131E+00  0.00000000E+00
    7351  3.79478824E-02  1.69754041E-03  4.79009445E-06  4.45907109E-01  1.16183320E-03  2.15577282E-01 -1.25190639E+00 -1.23488367E+00  0.00000000E+00
    7361  3.79507566E-02  1.69771554E-03  4.78928686E-06  4.46114816E-01  1.16163908E-03  2.15464939E-01 -1.25194123E+00 -1.23491657E+00  0.00000000E+00
    7371  3.79510658E-02  1.69745591E-03  4.78591373E-06  4.46335595E-01  1.16036176E-03  2.15388482E-01 -1.25197325E+00 -1.23495024E+00  0.00000000E+00
    7381  3.79319162E-02  1.69593446E-03  4.77804965E-06  4.46253146E-01  1.16005351E-03  2.15312341E-01 -1.25199508E+00 -1.23496991E+00  0.00000000E+00
    7391  3.79581100E-02  1.69871798E-03  4.80772958E-06  4.44637937E-01  1.16364356E-03  2.15209978E-01 -1.25200181E+00 -1.23498054E+00  0.00000000E+00
    7401  3.79450068E-02  1.69745021E-03  4.80010017E-06  4.44690689E-01  1.16241090E-03  2.15047529E-01 -1.25195241E+00 -1.23493302E+00  0.00000000E+00
    7411  3.79375374E-02  1.69677338E-03  4.79555884E-06  4.44773374E-01  1.16191443E-03  2.14608280E-01 -1.25192841E+00 -1.23491091E+00  0.00000000E+00
    7421  3.79505334E-02  1.69742929E-03  4.79503205E-06  4.45263328E-01  1.16042399E-03  2.14399200E-01 -1.25194690E+00 -1.23493134E+00  0.00000000E+00
    7431  3.79460130E-02  1.69662248E-03  4.78846529E-06  4.45496039E-01  1.15833168E-03  2.14228479E-01 -1.25191668E+00 -1.23489996E+00  0.00000000E+00
    7441  3.79259204E-02  1.69477705E-03  4.77919445E-06  4.45363688E-01  1.15688342E-03  2.14655548E-01 -1.25191791E+00 -1.23490152E+00  0.00000000E+00
    7451  3.79245661E-02  1.69455130E-03  4.77606749E-06  4.45578889E-01  1.15632835E-03  2.15363600E-01 -1.25194936E+00 -1.23493080E+00  0.00000000E+00
    7461  3.79173022E-02  1.69389249E-03  4.77173831E-06  4.45650479E-01  1.15584153E-03  2.14898887E-01 -1.25192748E+00 -1.23491222E+00  0.00000000E+00
    7471  3.79250407E-02  1.69425739E-03  4.77028876E-06  4.46057562E-01  1.15483982E-03  2.14846880E-01 -1.25190941E+00 -1.23489572E+00  0.00000000E+00
    7481  3.79221218E-02  1.69362589E-03  4.76485599E-06  4.46275732E-01  1.15298939E-03  2.14934347E-01 -1.25191850E+00 -1.23490592E+00  0.00000000E+00
    7491  3.79424715E-02  1.69558368E-03  4.77651908E-06  4.46201457E-01  1.15485718E-03  2.14605071E-01 -1.25193967E+00 -1.23493015E+00  0.00000000E+00
    7501  3.79354329E-02  1.69514244E-03  4.77483906E-06  4.46108005E-01  1.15527607E-03  2.14237578E-01 -1.25193957E+00 -1.23493037E+00  0.00000000E+00
    7511  3.79064305E-02  1.69286940E-03  4.76505182E-06  4.45757964E-01  1.15494474E-03  2.13922298E-01 -1.25197500E+00 -1.23496942E+00  0.00000000E+00
    7521  3.79004769E-02  1.69232300E-03  4.76267626E-06  4.45676494E-01  1.15451571E-03  2.13801611E-01 -1.25198789E+00 -1.23498114E+00  0.00000000E+00
    7531  3.78854386E-02  1.69092689E-03  4.75514472E-06  4.45638805E-01  1.15335877E-03  2.13274863E-01 -1.25198863E+00 -1.23498118E+00  0.00000000E+00
    7541  3.78909493E-02  1.69147041E-03  4.76056239E-06  4.45363817E-01  1.15392699E-03  2.12924413E-01 -1.25198016E+00 -1.23497211E+00  0.00000000E+00
    7551  3.78809346E-02  1.69084790E-03  4.75936422E-06  4.45095046E-01  1.15454208E-03  2.12443444E-01 -1.25200480E+00 -1.23500070E+00  0.00000000E+00
    7561  3.78831934E-02  1.69085387E-03  4.75748850E-06  4.45317656E-01  1.15379685E-03  2.12085606E-01 -1.25203053E+00 -1.23502789E+00  0.00000000E+00
    7571  3.78791873E-02  1.69047006E-03  4.75464555E-06  4.45397370E-01  1.15343455E-03  2.11672863E-01 -1.25204495E+00 -1.23504380E+00  0.00000000E+00
    7581  3.78641173E-02  1.68917708E-03  4.74807558E-06  4.45315528E-01  1.15275085E-03  2.11798075E-01 -1.25210766E+00 -1.23510800E+00  0.00000000E+00
    7591  3.78645632E-02  1.68879331E-03  4.74325190E-06  4.45627174E-01  1.15086693E-03  2.12300424E-01 -1.25219840E+00 -1.23519766E+00  0.00000000E+00
    7601  3.78553779E-02  1.68833526E-03  4.74544591E-06  4.45069759E-01  1.15193833E-03  2.12079115E-01 -1.25221221E+00 -1.23520937E+00  0.00000000E+00
    7611  3.78417632E-02  1.68751029E-03  4.74249413E-06  4.44872570E-01  1.15286614E-03  2.11917601E-01 -1.25221239E+00 -1.23520940E+00  0.00000000E+00
    7621  3.78474837E-02  1.68771213E-03  4.74258545E-06  4.44994651E-01  1.15182322E-03  2.11718627E-01 -1.25222913E+00 -1.23522617E+00  0.00000000E+00
    7631  3.78427358E-02  1.68709552E-03  4.73753480E-06  4.45180376E-01  1.15066255E-03  2.11496496E-01 -1.25220804E+00 -1.23520625E+00  0.00000000E+00
    7641  3.78477629E-02  1.68750319E-03  4.73918045E-06  4.45255779E-01  1.15078510E-03  2.11699416E-01 -1.25224421E+00 -1.23524332E+00  0.00000000E+00
    7651  3.78421035E-02  1.68691326E-03  4.73594256E-06  4.45246987E-01  1.15005609E-03  2.11408283E-01 -1.25221658E+00 -1.23521878E+00  0.00000000E+00
    7661  3.78407003E-02  1.68666078E-03  4.73235919E-06  4.45500764E-01  1.14939610E-03  2.11382016E-01 -1.25225166E+00 -1.23525271E+00  0.00000000E+00
    7671  3.78567205E-02  1.68832775E-03  4.74208647E-06  4.45457680E-01  1.15144584E-03  2.11046466E-01 -1.25227454E+00 -1.23527676E+00  0.00000000E+00
    7681  3.78567577E-02  1.68827059E-03  4.74108260E-06  4.45537529E-01  1.15117521E-03  2.10854963E-01 -1.25227747E+00 -1.23527902E+00  0.00000000E+00
    7691  3.78772540E-02  1.69015665E-03  4.75229003E-06  4.45466529E-01  1.15268127E-03  2.10650384E-01 -1.25228926E+00 -1.23529186E+00  0.00000000E+00
    7701  3.78630460E-02  1.68890787E-03  4.74515839E-06  4.45479586E-01  1.15190223E-03  2.11116562E-01 -1.25220821E+00 -1.23521041E+00  0.00000000E+00
    7711  3.78713218E-02  1.68987997E-03  4.75037905E-06  4.45507991E-01  1.15346039E-03  2.11187745E-01 -1.25217529E+00 -1.23517592E+00  0.00000000E+00
    7721  3.78886625E-02  1.69098265E-03  4.75223284E-06  4.46014813E-01  1.15250815E-03  2.11131264E-01 -1.25214754E+00 -1.23514800E+00  0.00000000E+00
    7731  3.78845032E-02  1.69068490E-03  4.74947155E-06  4.46141676E-01  1.15258671E-03  2.10733113E-01 -1.25215176E+00 -1.23515365E+00  0.00000000E+00
    7741  3.78770980E-02  1.68984138E-03  4.74402836E-06  4.46223988E-01  1.15131212E-03  2.10982021E-01 -1.25217955E+00 -1.23518077E+00  0.00000000E+00
    7751  3.78640367E-02  1.68898686E-03  4.74047783E-06  4.46078370E-01  1.15192013E-03  2.11384507E-01 -1.25213224E+00 -1.23513460E+00  0.00000000E+00
    7761  3.78780987E-02  1.69002924E-03  4.74371958E-06  4.46383128E-01  1.15181766E-03  2.11322685E-01 -1.25213946E+00 -1.23513925E+00  0.00000000E+00
    7771  3.78788183E-02  1.69016061E-03  4.74337867E-06  4.46508970E-01  1.15216447E-03  2.11388770E-01 -1.25218729E+00 -1.23518298E+00  0.00000000E+00
    7781  3.78702492E-02  1.68913776E-03  4.73637002E-06  4.46657246E-01  1.15047811E-03  2.11329436E-01 -1.25219439E+00 -1.23519017E+00  0.00000000E+00
    7791  3.78778297E-02  1.68969331E-03  4.73666377E-06  4.46986754E-01  1.15039390E-03  2.11236894E-01 -1.25217429E+00 -1.23516942E+00  0.00000000E+00
    7801  3.78783549E-02  1.68991570E-03  4.73979028E-06  4.46767365E-01  1.15121779E-03  2.11663458E-01 -1.25221726E+00 -1.23520962E+00  0.00000000E+00
    7811  3.79083058E-02  1.69325218E-03  4.76631235E-06  4.45861966E-01  1.15603030E-03  2.11850965E-01 -1.25227739E+00 -1.23526671E+00  0.00000000E+00
    7821  3.79047091E-02  1.69292372E-03  4.76417359E-06  4.45895671E-01  1.15577862E-03  2.11771620E-01 -1.25228359E+00 -1.23527452E+00  0.00000000E+00
    7831  3.79101749E-02  1.69370774E-03  4.76960624E-06  4.45777278E-01  1.15744640E-03  2.11778020E-01 -1.25232185E+00 -1.23531372E+00  0.00000000E+00
    7841  3.79220860E-02  1.69458825E-03  4.77314353E-06  4.45942477E-01  1.15734384E-03  2.11757306E-01 -1.25237717E+00 -1.23536899E+00  0.00000000E+00
    7851  3.79472423E-02  1.69690311E-03  4.78574248E-06  4.45994625E-01  1.15917691E-03  2.11486661E-01 -1.25241229E+00 -1.23540126E+00  0.00000000E+00
    7861  3.79644250E-02  1.69851115E-03  4.79467151E-06  4.46011434E-01  1.16054704E-03  2.11750547E-01 -1.25246277E+00 -1.23544953E+00  0.00000000E+00
    7871  3.79507949E-02  1.69791628E-03  4.79689685E-06  4.45365881E-01  1.16253171E-03  2.11459693E-01 -1.25243269E+00 -1.23542209E+00  0.00000000E+00
    7881  3.79648338E-02  1.69876156E-03  4.79859149E-06  4.45721955E-01  1.16153683E-03  2.11283196E-01 -1.25239476E+00 -1.23538628E+00  0.00000000E+00
    7891  3.79561459E-02  1.69807233E-03  4.79577130E-06  4.45597937E-01  1.16140317E-03  2.11090788E-01 -1.25236596E+00 -1.23535590E+00  0.00000000E+00
    7901  3.79511637E-02  1.69737172E-03  4.79038640E-06  4.45763187E-01  1.15994835E-03  2.10830578E-01 -1.25238837E+00 -1.23537589E+00  0.00000000E+00
    7911  3.79453397E-02  1.69672380E-03  4.78598391E-06  4.45849569E-01  1.15901935E-03  2.10811895E-01 -1.25237670E+00 -1.23536571E+00  0.00000000E+00
    7921  3.79409743E-02  1.69606106E-03  4.78072812E-06  4.46025434E-01  1.15752375E-03  2.10619643E-01 -1.25236613E+00 -1.23535552E+00  0.00000000E+00
    7931  3.79579128E-02  1.69729917E-03  4.78469715E-06  4.46374099E-01  1.15730944E-03  2.10407770E-01 -1.25236440E+00 -1.23535355E+00  0.00000000E+00
    7941  3.79662613E-02  1.69783029E-03  4.78516800E-06  4.46665967E-01  1.15684590E-03  2.10118486E-01 -1.25237581E+00 -1.23536537E+00  0.00000000E+00
    7951  3.79433161E-02  1.69621636E-03  4.77836117E-06  4.46401095E-01  1.15742267E-03  2.10928914E-01 -1.25238890E+00 -1.23538086E+00  0.00000000E+00
    7961  3.79547439E-02  1.69713337E-03  4.78089541E-06  4.46705895E-01  1.15764675E-03  2.10582531E-01 -1.25237666E+00 -1.23537061E+00  0.00000000E+00
