   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  1.80449563E-02  3.25620449E-04  1.06028677E-07  6.66666667E-01  2.36498112E-20 -9.16911055E-14 -1.63195172E+00 -1.60875978E+00  0.00000000E+00
    6361  4.52201481E-02  2.41626230E-03  9.84700884E-06  4.37794723E-01  2.39394026E-03  4.35782923E-01 -1.82637661E+00 -1.80431102E+00  0.00000000E+00
    6371  4.52392314E-02  2.41766655E-03  9.84968172E-06  4.38295197E-01  2.39186468E-03  4.35636069E-01 -1.82634915E+00 -1.80428812E+00  0.00000000E+00
    6381  4.52316342E-02  2.41894469E-03  9.88232587E-06  4.37028980E-01  2.40453346E-03  4.35236444E-01 -1.82635578E+00 -1.80429569E+00  0.00000000E+00
    6391  4.52042891E-02  2.41624194E-03  9.86395881E-06  4.36817488E-01  2.40305242E-03  4.35648641E-01 -1.82638901E+00 -1.80433273E+00  0.00000000E+00
    6401  4.52082200E-02  2.41641443E-03  9.86194988E-06  4.37012572E-01  2.40187341E-03  4.36279602E-01 -1.82641422E+00 -1.80435178E+00  0.00000000E+00
    6411  4.52205886E-02  2.41736338E-03  9.86472986E-06  4.37295920E-01  2.40078069E-03  4.36451433E-01 -1.82649481E+00 -1.80443090E+00  0.00000000E+00
    6421  4.52308442E-02  2.41858370E-03  9.87251609E-06  4.37419916E-01  2.40266724E-03  4.36430706E-01 -1.82653073E+00 -1.80446819E+00  0.00000000E+00
    6431  4.52219775E-02  2.41759332E-03  9.86203087E-06  4.37556880E-01  2.40145314E-03  4.36078318E-01 -1.82656058E+00 -1.80449850E+00  0.00000000E+00
    6441  4.52485505E-02  2.42042471E-03  9.88279764E-06  4.37690407E-01  2.40420752E-03  4.36165895E-01 -1.82652865E+00 -1.80446659E+00  0.00000000E+00
    6451  4.52344931E-02  2.41887598E-03  9.86807239E-06  4.37809028E-01  2.40242351E-03  4.36212927E-01 -1.82645903E+00 -1.80439643E+00  0.00000000E+00
    6461  4.52451975E-02  2.41999381E-03  9.87732844E-06  4.37801440E-01  2.40338588E-03  4.36151369E-01 -1.82639741E+00 -1.80433550E+00  0.00000000E+00
    6471  4.52570291E-02  2.42118733E-03  9.88452262E-06  4.37946498E-01  2.40417697E-03  4.35275589E-01 -1.82642017E+00 -1.80436077E+00  0.00000000E+00
    6481  4.52471953E-02  2.41948914E-03  9.86710859E-06  4.38148818E-01  2.39896760E-03  4.35521631E-01 -1.82641572E+00 -1.80435787E+00  0.00000000E+00
    6491  4.52420732E-02  2.41907764E-03  9.86008010E-06  4.38358004E-01  2.39930271E-03  4.36696955E-01 -1.82648807E+00 -1.80443385E+00  0.00000000E+00
    6501  4.52462210E-02  2.41938914E-03  9.85788208E-06  4.38627788E-01  2.39889133E-03  4.37791939E-01 -1.82640996E+00 -1.80436261E+00  0.00000000E+00
    6511  4.52187231E-02  2.41615830E-03  9.83434140E-06  4.38469621E-01  2.39410062E-03  4.38609154E-01 -1.82640477E+00 -1.80435919E+00  0.00000000E+00
    6521  4.52412901E-02  2.41795546E-03  9.84155726E-06  4.38892627E-01  2.39252620E-03  4.38615042E-01 -1.82638895E+00 -1.80434681E+00  0.00000000E+00
    6531  4.52469424E-02  2.41859688E-03  9.85084576E-06  4.38660910E-01  2.39336387E-03  4.39351562E-01 -1.82646246E+00 -1.80441945E+00  0.00000000E+00
    6541  4.52769989E-02  2.42100486E-03  9.85954496E-06  4.39282264E-01  2.39134734E-03  4.39288351E-01 -1.82647406E+00 -1.80443211E+00  0.00000000E+00
    6551  4.52900028E-02  2.42141662E-03  9.85264645E-06  4.39865135E-01  2.38641013E-03  4.38838925E-01 -1.82644074E+00 -1.80439481E+00  0.00000000E+00
    6561  4.52925346E-02  2.42102516E-03  9.84247122E-06  4.40262644E-01  2.38240866E-03  4.38718953E-01 -1.82640144E+00 -1.80435493E+00  0.00000000E+00
    6571  4.52768192E-02  2.41907971E-03  9.82564118E-06  4.40320646E-01  2.37904324E-03  4.37515634E-01 -1.82641948E+00 -1.80436990E+00  0.00000000E+00
    6581  4.52813896E-02  2.41957393E-03  9.83010985E-06  4.40294822E-01  2.37956100E-03  4.36471922E-01 -1.82643366E+00 -1.80438151E+00  0.00000000E+00
    6591  4.52672324E-02  2.41836634E-03  9.82466194E-06  4.40046216E-01  2.38004006E-03  4.36032424E-01 -1.82637178E+00 -1.80431679E+00  0.00000000E+00
    6601  4.52825150E-02  2.41973763E-03  9.82907125E-06  4.40429681E-01  2.37995925E-03  4.35721309E-01 -1.82639910E+00 -1.80434295E+00  0.00000000E+00
    6611  4.52734959E-02  2.41835724E-03  9.81514040E-06  4.40584688E-01  2.37632611E-03  4.35486736E-01 -1.82645841E+00 -1.80440350E+00  0.00000000E+00
    6621  4.52849840E-02  2.41885820E-03  9.81043029E-06  4.41084719E-01  2.37284931E-03  4.35208794E-01 -1.82650433E+00 -1.80444695E+00  0.00000000E+00
    6631  4.52685661E-02  2.41767555E-03  9.80304766E-06  4.40958792E-01  2.37480917E-03  4.36395238E-01 -1.82653073E+00 -1.80447242E+00  0.00000000E+00
    6641  4.52485535E-02  2.41590338E-03  9.79065534E-06  4.40846065E-01  2.37506257E-03  4.37078057E-01 -1.82662420E+00 -1.80456617E+00  0.00000000E+00
    6651  4.52572385E-02  2.41697343E-03  9.80102271E-06  4.40749493E-01  2.37689324E-03  4.37912274E-01 -1.82658029E+00 -1.80452140E+00  0.00000000E+00
    6661  4.52130495E-02  2.41294438E-03  9.77687486E-06  4.40262789E-01  2.37669170E-03  4.38196679E-01 -1.82654989E+00 -1.80448949E+00  0.00000000E+00
    6671  4.51637635E-02  2.40863357E-03  9.75212570E-06  4.39679429E-01  2.37761669E-03  4.39958839E-01 -1.82652809E+00 -1.80446630E+00  0.00000000E+00
    6681  4.51754251E-02  2.40984676E-03  9.75986944E-06  4.39798976E-01  2.37864604E-03  4.39659417E-01 -1.82651651E+00 -1.80445386E+00  0.00000000E+00
    6691  4.51870392E-02  2.41114699E-03  9.76717289E-06  4.39984242E-01  2.38026225E-03  4.39486782E-01 -1.82652795E+00 -1.80446418E+00  0.00000000E+00
    6701  4.51908673E-02  2.41109226E-03  9.76070477E-06  4.40329697E-01  2.37767943E-03  4.38580238E-01 -1.82651171E+00 -1.80445042E+00  0.00000000E+00
    6711  4.51949671E-02  2.41079442E-03  9.75087061E-06  4.40755419E-01  2.37337108E-03  4.37589633E-01 -1.82651157E+00 -1.80445344E+00  0.00000000E+00
    6721  4.52212242E-02  2.41356223E-03  9.76920205E-06  4.40988381E-01  2.37590909E-03  4.38044347E-01 -1.82656769E+00 -1.80451152E+00  0.00000000E+00
    6731  4.51964643E-02  2.41113961E-03  9.75255438E-06  4.40818992E-01  2.37472375E-03  4.37858290E-01 -1.82662756E+00 -1.80456978E+00  0.00000000E+00
    6741  4.52066028E-02  2.41124946E-03  9.74384349E-06  4.41369354E-01  2.36952406E-03  4.36940104E-01 -1.82663157E+00 -1.80457353E+00  0.00000000E+00
    6751  4.52185132E-02  2.41399100E-03  9.79637940E-06  4.39632361E-01  2.38025316E-03  4.36354925E-01 -1.82659729E+00 -1.80453858E+00  0.00000000E+00
    6761  4.52012388E-02  2.41249339E-03  9.78966901E-06  4.39320743E-01  2.38066790E-03  4.35469847E-01 -1.82658791E+00 -1.80452708E+00  0.00000000E+00
    6771  4.52100554E-02  2.41354552E-03  9.79790381E-06  4.39338250E-01  2.38231159E-03  4.36157842E-01 -1.82654693E+00 -1.80448518E+00  0.00000000E+00
    6781  4.52061115E-02  2.41307073E-03  9.78995715E-06  4.39572508E-01  2.38154974E-03  4.36347415E-01 -1.82650920E+00 -1.80445193E+00  0.00000000E+00
    6791  4.52088485E-02  2.41276507E-03  9.78227321E-06  4.39870483E-01  2.37798443E-03  4.35814234E-01 -1.82650923E+00 -1.80445502E+00  0.00000000E+00
    6801  4.51772198E-02  2.41007161E-03  9.76524750E-06  4.39594863E-01  2.37905007E-03  4.35944212E-01 -1.82652394E+00 -1.80447393E+00  0.00000000E+00
    6811  4.52067189E-02  2.41335053E-03  9.78819158E-06  4.39803494E-01  2.38299918E-03  4.37205653E-01 -1.82647664E+00 -1.80442860E+00  0.00000000E+00
    6821  4.52087414E-02  2.41344508E-03  9.78783339E-06  4.39867888E-01  2.38243000E-03  4.38645547E-01 -1.82642353E+00 -1.80437885E+00  0.00000000E+00
    6831  4.52221578E-02  2.41421936E-03  9.78579108E-06  4.40343915E-01  2.37960042E-03  4.37966532E-01 -1.82640849E+00 -1.80436455E+00  0.00000000E+00
    6841  4.52141779E-02  2.41311691E-03  9.77563671E-06  4.40413701E-01  2.37714611E-03  4.37741306E-01 -1.82640462E+00 -1.80435846E+00  0.00000000E+00
    6851  4.52051261E-02  2.41198754E-03  9.76520499E-06  4.40487246E-01  2.37514200E-03  4.36877211E-01 -1.82640905E+00 -1.80436341E+00  0.00000000E+00
    6861  4.52329234E-02  2.41502001E-03  9.79253449E-06  4.40329536E-01  2.37848437E-03  4.36544456E-01 -1.82643912E+00 -1.80439051E+00  0.00000000E+00
    6871  4.52343518E-02  2.41531400E-03  9.79241400E-06  4.40472658E-01  2.37954642E-03  4.37958687E-01 -1.82633089E+00 -1.80428522E+00  0.00000000E+00
    6881  4.52250840E-02  2.41429712E-03  9.78276860E-06  4.40552817E-01  2.37839572E-03  4.38050985E-01 -1.82629965E+00 -1.80425561E+00  0.00000000E+00
    6891  4.51944488E-02  2.41130150E-03  9.76261212E-06  4.40317474E-01  2.37694158E-03  4.37949007E-01 -1.82634749E+00 -1.80430108E+00  0.00000000E+00
    6901  4.52194907E-02  2.41375281E-03  9.77922654E-06  4.40503121E-01  2.37814799E-03  4.39109274E-01 -1.82635327E+00 -1.80430831E+00  0.00000000E+00
    6911  4.52023155E-02  2.41201000E-03  9.76515730E-06  4.40500398E-01  2.37692464E-03  4.38762062E-01 -1.82632548E+00 -1.80428374E+00  0.00000000E+00
    6921  4.51816380E-02  2.40965559E-03  9.74733169E-06  4.40429846E-01  2.37379530E-03  4.38101930E-01 -1.82637720E+00 -1.80433725E+00  0.00000000E+00
    6931  4.51773404E-02  2.40910593E-03  9.74379337E-06  4.40377693E-01  2.37275536E-03  4.37468244E-01 -1.82633720E+00 -1.80429684E+00  0.00000000E+00
    6941  4.51805526E-02  2.40903144E-03  9.73677092E-06  4.40746435E-01  2.37040439E-03  4.37213083E-01 -1.82634696E+00 -1.80430977E+00  0.00000000E+00
    6951  4.51628348E-02  2.40709060E-03  9.72152134E-06  4.40721522E-01  2.36821183E-03  4.36929047E-01 -1.82632883E+00 -1.80429029E+00  0.00000000E+00
    6961  4.51619151E-02  2.40640401E-03  9.71117641E-06  4.40997815E-01  2.36432173E-03  4.36274437E-01 -1.82634794E+00 -1.80431368E+00  0.00000000E+00
    6971  4.51219026E-02  2.40275610E-03  9.68922693E-06  4.40566466E-01  2.36409337E-03  4.36076970E-01 -1.82636776E+00 -1.80433214E+00  0.00000000E+00
    6981  4.51233479E-02  2.40313634E-03  9.68941908E-06  4.40732394E-01  2.36570357E-03  4.35912430E-01 -1.82636715E+00 -1.80433238E+00  0.00000000E+00
    6991  4.51142379E-02  2.40190705E-03  9.67795190E-06  4.40822342E-01  2.36307870E-03  4.35280908E-01 -1.82634767E+00 -1.80431302E+00  0.00000000E+00
    7001  4.50855582E-02  2.39935327E-03  9.66293715E-06  4.40500749E-01  2.36329220E-03  4.35344186E-01 -1.82641317E+00 -1.80437730E+00  0.00000000E+00
    7011  4.50830408E-02  2.39881191E-03  9.65370690E-06  4.40782879E-01  2.36126591E-03  4.34566554E-01 -1.82645392E+00 -1.80441977E+00  0.00000000E+00
    7021  4.50591107E-02  2.39658919E-03  9.63969652E-06  4.40558199E-01  2.36084299E-03  4.33945414E-01 -1.82644025E+00 -1.80440177E+00  0.00000000E+00
    7031  4.50568838E-02  2.39605689E-03  9.63477960E-06  4.40595083E-01  2.35870543E-03  4.34406426E-01 -1.82641696E+00 -1.80437860E+00  0.00000000E+00
    7041  4.50355104E-02  2.39371895E-03  9.61790420E-06  4.40483526E-01  2.35604747E-03  4.34820162E-01 -1.82642811E+00 -1.80438933E+00  0.00000000E+00
    7051  4.50493398E-02  2.39458407E-03  9.61556455E-06  4.41023753E-01  2.35359367E-03  4.35877237E-01 -1.82635630E+00 -1.80431794E+00  0.00000000E+00
    7061  4.50123916E-02  2.39108046E-03  9.59405996E-06  4.40638212E-01  2.35245922E-03  4.35339488E-01 -1.82637891E+00 -1.80433946E+00  0.00000000E+00
    7071  4.50122971E-02  2.39061813E-03  9.58586915E-06  4.40899571E-01  2.34953403E-03  4.34627638E-01 -1.82640563E+00 -1.80436562E+00  0.00000000E+00
    7081  4.50359079E-02  2.39248339E-03  9.59221571E-06  4.41401431E-01  2.34785268E-03  4.34113942E-01 -1.82640137E+00 -1.80436198E+00  0.00000000E+00
    7091  4.50434000E-02  2.39371700E-03  9.60244054E-06  4.41382208E-01  2.35145408E-03  4.36215307E-01 -1.82632073E+00 -1.80428169E+00  0.00000000E+00
    7101  4.50860862E-02  2.39886191E-03  9.64867519E-06  4.41097653E-01  2.35981821E-03  4.35415162E-01 -1.82632343E+00 -1.80428497E+00  0.00000000E+00
    7111  4.50636492E-02  2.39686561E-03  9.63853487E-06  4.40754626E-01  2.35998828E-03  4.34709377E-01 -1.82633428E+00 -1.80429887E+00  0.00000000E+00
    7121  4.50597559E-02  2.39659295E-03  9.63539168E-06  4.40809785E-01  2.36049247E-03  4.35195595E-01 -1.82625103E+00 -1.80421754E+00  0.00000000E+00
    7131  4.50741522E-02  2.39798244E-03  9.64273915E-06  4.41031715E-01  2.36108475E-03  4.35189581E-01 -1.82624196E+00 -1.80420616E+00  0.00000000E+00
    7141  4.50748355E-02  2.39732701E-03  9.63208885E-06  4.41343742E-01  2.35646303E-03  4.35363920E-01 -1.82623359E+00 -1.80420151E+00  0.00000000E+00
    7151  4.50749260E-02  2.39734374E-03  9.63265906E-06  4.41318467E-01  2.35651826E-03  4.37418883E-01 -1.82622381E+00 -1.80419165E+00  0.00000000E+00
    7161  4.50763321E-02  2.39705590E-03  9.62472555E-06  4.41644530E-01  2.35384585E-03  4.37442567E-01 -1.82629776E+00 -1.80426501E+00  0.00000000E+00
    7171  4.50467448E-02  2.39395503E-03  9.60348574E-06  4.41432497E-01  2.35104602E-03  4.37128494E-01 -1.82634223E+00 -1.80430761E+00  0.00000000E+00
    7181  4.50302112E-02  2.39201202E-03  9.58877855E-06  4.41381493E-01  2.34812152E-03  4.36765415E-01 -1.82636289E+00 -1.80432522E+00  0.00000000E+00
    7191  4.50488120E-02  2.39412698E-03  9.61471344E-06  4.40859786E-01  2.35095385E-03  4.36397827E-01 -1.82637408E+00 -1.80433998E+00  0.00000000E+00
    7201  4.50977639E-02  2.40007506E-03  9.67245602E-06  4.40286400E-01  2.36084956E-03  4.37605258E-01 -1.82636338E+00 -1.80433042E+00  0.00000000E+00
    7211  4.51051219E-02  2.40087868E-03  9.68243441E-06  4.40083997E-01  2.36175133E-03  4.37732811E-01 -1.82636482E+00 -1.80433602E+00  0.00000000E+00
    7221  4.51230698E-02  2.40364432E-03  9.71278742E-06  4.39620524E-01  2.36913967E-03  4.39146086E-01 -1.82638343E+00 -1.80435249E+00  0.00000000E+00
    7231  4.51051976E-02  2.40161593E-03  9.69751659E-06  4.39556073E-01  2.36645942E-03  4.38497824E-01 -1.82639906E+00 -1.80437044E+00  0.00000000E+00
    7241  4.51015999E-02  2.40086955E-03  9.68730347E-06  4.39798169E-01  2.36374033E-03  4.38615908E-01 -1.82638940E+00 -1.80436349E+00  0.00000000E+00
    7251  4.50844787E-02  2.39900554E-03  9.67329030E-06  4.39738906E-01  2.36167827E-03  4.38599349E-01 -1.82640722E+00 -1.80437864E+00  0.00000000E+00
    7261  4.51320142E-02  2.40696543E-03  9.83369546E-06  4.34209315E-01  2.38534309E-03  4.37814137E-01 -1.82642988E+00 -1.80439985E+00  0.00000000E+00
    7271  4.51263643E-02  2.40671485E-03  9.83463879E-06  4.34037204E-01  2.38701490E-03  4.37575089E-01 -1.82643805E+00 -1.80440774E+00  0.00000000E+00
    7281  4.51264598E-02  2.40609140E-03  9.82394007E-06  4.34359878E-01  2.38294079E-03  4.37597986E-01 -1.82640502E+00 -1.80437354E+00  0.00000000E+00
    7291  4.50952011E-02  2.40298903E-03  9.80291838E-06  4.34111909E-01  2.38112206E-03  4.37616548E-01 -1.82639710E+00 -1.80436403E+00  0.00000000E+00
    7301  4.50820156E-02  2.40148159E-03  9.79015462E-06  4.34138988E-01  2.37906971E-03  4.37356496E-01 -1.82642684E+00 -1.80438992E+00  0.00000000E+00
    7311  4.50686379E-02  2.39986809E-03  9.77693379E-06  4.34143019E-01  2.37644310E-03  4.37331213E-01 -1.82645572E+00 -1.80441825E+00  0.00000000E+00
    7321  4.50550437E-02  2.39842533E-03  9.76465981E-06  4.34173272E-01  2.37504056E-03  4.37448949E-01 -1.82641129E+00 -1.80437084E+00  0.00000000E+00
    7331  4.50794171E-02  2.40143619E-03  9.80198321E-06  4.33433887E-01  2.38028723E-03  4.37765056E-01 -1.82636924E+00 -1.80432608E+00  0.00000000E+00
    7341  4.50873719E-02  2.40205536E-03  9.80349997E-06  4.33638305E-01  2.37965494E-03  4.38244461E-01 -1.82640910E+00 -1.80436431E+00  0.00000000E+00
    7351  4.51040493E-02  2.40315967E-03  9.80259422E-06  4.34210978E-01  2.37707766E-03  4.38043676E-01 -1.82640954E+00 -1.80436641E+00  0.00000000E+00
    7361  4.51030228E-02  2.40301435E-03  9.79937780E-06  4.34328214E-01  2.37673782E-03  4.37259176E-01 -1.82642493E+00 -1.80438748E+00  0.00000000E+00
    7371  4.51050763E-02  2.40281543E-03  9.79263378E-06  4.34623914E-01  2.37426161E-03  4.36843456E-01 -1.82639782E+00 -1.80436030E+00  0.00000000E+00
    7381  4.51143197E-02  2.40362980E-03  9.79939455E-06  4.34616892E-01  2.37413549E-03  4.36144735E-01 -1.82637202E+00 -1.80433393E+00  0.00000000E+00
    7391  4.51182376E-02  2.40329601E-03  9.78956768E-06  4.35026955E-01  2.36970530E-03  4.37663426E-01 -1.82640222E+00 -1.80436086E+00  0.00000000E+00
    7401  4.51219560E-02  2.40374725E-03  9.79197641E-06  4.35100094E-01  2.37045101E-03  4.37333624E-01 -1.82641327E+00 -1.80437162E+00  0.00000000E+00
    7411  4.51672737E-02  2.40868528E-03  9.83132045E-06  4.35153450E-01  2.37590618E-03  4.36263926E-01 -1.82641724E+00 -1.80437643E+00  0.00000000E+00
    7421  4.51691932E-02  2.40848149E-03  9.82440113E-06  4.35455465E-01  2.37347489E-03  4.37333677E-01 -1.82640743E+00 -1.80436760E+00  0.00000000E+00
    7431  4.51511012E-02  2.40656772E-03  9.81071405E-06  4.35344988E-01  2.37167213E-03  4.36801803E-01 -1.82642140E+00 -1.80437890E+00  0.00000000E+00
    7441  4.51479217E-02  2.40559705E-03  9.79806213E-06  4.35617981E-01  2.36726604E-03  4.39227869E-01 -1.82645224E+00 -1.80440645E+00  0.00000000E+00
    7451  4.51509509E-02  2.40600093E-03  9.80054575E-06  4.35664432E-01  2.36810622E-03  4.39461329E-01 -1.82650067E+00 -1.80445770E+00  0.00000000E+00
    7461  4.51884724E-02  2.40936408E-03  9.81587501E-06  4.36358579E-01  2.36793526E-03  4.39446602E-01 -1.82650624E+00 -1.80446758E+00  0.00000000E+00
    7471  4.51758898E-02  2.40782745E-03  9.80166032E-06  4.36456209E-01  2.36535949E-03  4.39351248E-01 -1.82648693E+00 -1.80444962E+00  0.00000000E+00
    7481  4.51364360E-02  2.40417336E-03  9.77941966E-06  4.36024460E-01  2.36477338E-03  4.39807426E-01 -1.82652262E+00 -1.80448406E+00  0.00000000E+00
    7491  4.51626022E-02  2.40632716E-03  9.78644741E-06  4.36629030E-01  2.36342642E-03  4.41094245E-01 -1.82652518E+00 -1.80448456E+00  0.00000000E+00
    7501  4.51589746E-02  2.40564548E-03  9.77763476E-06  4.36817301E-01  2.36114435E-03  4.42323453E-01 -1.82643826E+00 -1.80439900E+00  0.00000000E+00
    7511  4.51640874E-02  2.40562778E-03  9.77120251E-06  4.37179512E-01  2.35805368E-03  4.43649334E-01 -1.82640682E+00 -1.80436742E+00  0.00000000E+00
    7521  4.51767472E-02  2.40669658E-03  9.77877905E-06  4.37243271E-01  2.35757088E-03  4.43048520E-01 -1.82643528E+00 -1.80439618E+00  0.00000000E+00
    7531  4.51977891E-02  2.40856853E-03  9.78836062E-06  4.37567134E-01  2.35737945E-03  4.42690585E-01 -1.82647915E+00 -1.80443736E+00  0.00000000E+00
    7541  4.52109669E-02  2.41007606E-03  9.79943574E-06  4.37634956E-01  2.35941716E-03  4.41775489E-01 -1.82649145E+00 -1.80444987E+00  0.00000000E+00
    7551  4.52141682E-02  2.41046489E-03  9.80140071E-06  4.37703644E-01  2.36005762E-03  4.41314199E-01 -1.82649900E+00 -1.80445454E+00  0.00000000E+00
    7561  4.51886551E-02  2.40797265E-03  9.78504893E-06  4.37479121E-01  2.35886010E-03  4.41969928E-01 -1.82655282E+00 -1.80450282E+00  0.00000000E+00
    7571  4.51853195E-02  2.40773199E-03  9.78286489E-06  4.37492246E-01  2.35925192E-03  4.41807149E-01 -1.82655853E+00 -1.80450774E+00  0.00000000E+00
    7581  4.51776646E-02  2.40668770E-03  9.77262210E-06  4.37593447E-01  2.35697937E-03  4.43079163E-01 -1.82655537E+00 -1.80450103E+00  0.00000000E+00
    7591  4.51862596E-02  2.40727827E-03  9.77184575E-06  4.37914013E-01  2.35577973E-03  4.44801230E-01 -1.82663194E+00 -1.80457671E+00  0.00000000E+00
    7601  4.51746647E-02  2.40557282E-03  9.75625645E-06  4.38014725E-01  2.35154025E-03  4.44026808E-01 -1.82662060E+00 -1.80456775E+00  0.00000000E+00
    7611  4.51525611E-02  2.40313144E-03  9.73779909E-06  4.37937637E-01  2.34867304E-03  4.43524140E-01 -1.82660503E+00 -1.80455238E+00  0.00000000E+00
    7621  4.51525110E-02  2.40265466E-03  9.72948066E-06  4.38194871E-01  2.34562901E-03  4.42698500E-01 -1.82661012E+00 -1.80455811E+00  0.00000000E+00
    7631  4.51547028E-02  2.40289152E-03  9.73277698E-06  4.38115325E-01  2.34587995E-03  4.41974592E-01 -1.82663813E+00 -1.80458536E+00  0.00000000E+00
    7641  4.51767751E-02  2.40493861E-03  9.74599950E-06  4.38309421E-01  2.34622329E-03  4.41896515E-01 -1.82662279E+00 -1.80456987E+00  0.00000000E+00
    7651  4.51692658E-02  2.40408207E-03  9.73812078E-06  4.38363501E-01  2.34507528E-03  4.43127510E-01 -1.82664994E+00 -1.80459914E+00  0.00000000E+00
    7661  4.51974376E-02  2.40743249E-03  9.76438526E-06  4.38415108E-01  2.35026169E-03  4.42885973E-01 -1.82663581E+00 -1.80458750E+00  0.00000000E+00
    7671  4.51688424E-02  2.40457014E-03  9.74535890E-06  4.38174192E-01  2.34846773E-03  4.42346620E-01 -1.82659562E+00 -1.80454738E+00  0.00000000E+00
    7681  4.51526614E-02  2.40260734E-03  9.72915169E-06  4.38191737E-01  2.34523647E-03  4.41996405E-01 -1.82656754E+00 -1.80451775E+00  0.00000000E+00
    7691  4.51356934E-02  2.40086871E-03  9.71472233E-06  4.38212186E-01  2.34390465E-03  4.41597505E-01 -1.82660833E+00 -1.80456065E+00  0.00000000E+00
    7701  4.51233017E-02  2.39945931E-03  9.70265299E-06  4.38250798E-01  2.34202941E-03  4.41290862E-01 -1.82658359E+00 -1.80453877E+00  0.00000000E+00
    7711  4.51146183E-02  2.39813290E-03  9.68992176E-06  4.38367124E-01  2.33853042E-03  4.41081951E-01 -1.82663932E+00 -1.80459530E+00  0.00000000E+00
    7721  4.51001056E-02  2.39621446E-03  9.67339516E-06  4.38426888E-01  2.33460380E-03  4.41442829E-01 -1.82669809E+00 -1.80465612E+00  0.00000000E+00
    7731  4.51127218E-02  2.39764307E-03  9.68979301E-06  4.38145089E-01  2.33647611E-03  4.41168268E-01 -1.82668773E+00 -1.80464727E+00  0.00000000E+00
    7741  4.51511837E-02  2.40175598E-03  9.72069389E-06  4.38282115E-01  2.34060897E-03  4.40447212E-01 -1.82669424E+00 -1.80465188E+00  0.00000000E+00
    7751  4.51934017E-02  2.40647117E-03  9.76362258E-06  4.38010240E-01  2.34641673E-03  4.39867735E-01 -1.82669854E+00 -1.80465733E+00  0.00000000E+00
    7761  4.51719177E-02  2.40402713E-03  9.74518059E-06  4.37930645E-01  2.34317693E-03  4.42055057E-01 -1.82663079E+00 -1.80458508E+00  0.00000000E+00
    7771  4.51626837E-02  2.40315344E-03  9.73760196E-06  4.37959307E-01  2.34292203E-03  4.42786086E-01 -1.82669374E+00 -1.80465191E+00  0.00000000E+00
    7781  4.51501318E-02  2.40218669E-03  9.73119722E-06  4.37876803E-01  2.34399749E-03  4.42959427E-01 -1.82666186E+00 -1.80462059E+00  0.00000000E+00
    7791  4.51608121E-02  2.40316788E-03  9.74443007E-06  4.37571954E-01  2.34410472E-03  4.43015029E-01 -1.82667393E+00 -1.80463724E+00  0.00000000E+00
    7801  4.51665372E-02  2.40375551E-03  9.74608953E-06  4.37751174E-01  2.34455911E-03  4.44207697E-01 -1.82671737E+00 -1.80468330E+00  0.00000000E+00
    7811  4.51448115E-02  2.40133386E-03  9.72843359E-06  4.37637214E-01  2.34159688E-03  4.44415228E-01 -1.82672408E+00 -1.80469189E+00  0.00000000E+00
    7821  4.51369649E-02  2.40114131E-03  9.73272792E-06  4.37298737E-01  2.34492194E-03  4.43619584E-01 -1.82673140E+00 -1.80469649E+00  0.00000000E+00
    7831  4.51358901E-02  2.40066100E-03  9.72667235E-06  4.37423797E-01  2.34245140E-03  4.42930134E-01 -1.82674268E+00 -1.80470648E+00  0.00000000E+00
    7841  4.51377765E-02  2.40057829E-03  9.72217516E-06  4.37645160E-01  2.34082061E-03  4.42475546E-01 -1.82674845E+00 -1.80471005E+00  0.00000000E+00
    7851  4.51282203E-02  2.39915149E-03  9.70819389E-06  4.37785757E-01  2.33718392E-03  4.43232960E-01 -1.82673562E+00 -1.80469217E+00  0.00000000E+00
    7861  4.51180695E-02  2.39752419E-03  9.69262369E-06  4.37925216E-01  2.33259957E-03  4.42949655E-01 -1.82672909E+00 -1.80468748E+00  0.00000000E+00
    7871  4.51209371E-02  2.39758887E-03  9.69027936E-06  4.38091485E-01  2.33134856E-03  4.42247546E-01 -1.82672155E+00 -1.80467757E+00  0.00000000E+00
    7881  4.50938913E-02  2.39512123E-03  9.67371971E-06  4.37895264E-01  2.33116996E-03  4.41497387E-01 -1.82673624E+00 -1.80469380E+00  0.00000000E+00
    7891  4.50995764E-02  2.39600399E-03  9.68235652E-06  4.37807895E-01  2.33355487E-03  4.41927670E-01 -1.82671305E+00 -1.80467362E+00  0.00000000E+00
    7901  4.50948301E-02  2.39558930E-03  9.67636436E-06  4.37961291E-01  2.33364126E-03  4.42077237E-01 -1.82675564E+00 -1.80471607E+00  0.00000000E+00
    7911  4.50767982E-02  2.39351527E-03  9.66033053E-06  4.37919748E-01  2.33075309E-03  4.41934469E-01 -1.82678179E+00 -1.80473797E+00  0.00000000E+00
    7921  4.50555695E-02  2.39197439E-03  9.65221773E-06  4.37667993E-01  2.33315425E-03  4.42121944E-01 -1.82684077E+00 -1.80479452E+00  0.00000000E+00
    7931  4.50726949E-02  2.39348519E-03  9.65836141E-06  4.38020197E-01  2.33294357E-03  4.43049637E-01 -1.82685436E+00 -1.80480616E+00  0.00000000E+00
    7941  4.50595003E-02  2.39184196E-03  9.64588970E-06  4.37974427E-01  2.33001741E-03  4.42462228E-01 -1.82688794E+00 -1.80483780E+00  0.00000000E+00
