   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  2.53246763E-01  6.41339228E-02  4.11316005E-03  6.66666667E-01 -1.00023811E-37  0.00000000E+00 -5.44818279E+00 -5.26143264E+00  0.00000000E+00
    6361  2.20935300E-01  4.88180535E-02  2.38433557E-03  6.66508165E-01  3.51759670E-25  0.00000000E+00 -6.08663183E+00 -5.84219047E+00  0.00000000E+00
    6371  2.20930360E-01  4.88158605E-02  2.38411944E-03  6.66508434E-01  3.51139597E-25  0.00000000E+00 -6.08663262E+00 -5.84218946E+00  0.00000000E+00
    6381  2.20925438E-01  4.88136760E-02  2.38390413E-03  6.66508703E-01  3.50520296E-25  0.00000000E+00 -6.08663341E+00 -5.84218846E+00  0.00000000E+00
    6391  2.20920535E-01  4.88114996E-02  2.38368965E-03  6.66508972E-01  3.49901783E-25  0.00000000E+00 -6.08663420E+00 -5.84218747E+00  0.00000000E+00
    6401  2.20915650E-01  4.88093315E-02  2.38347598E-03  6.66509240E-01  3.49284071E-25  0.00000000E+00 -6.08663499E+00 -5.84218648E+00  0.00000000E+00
    6411  2.20910784E-01  4.88071715E-02  2.38326311E-03  6.66509508E-01  3.48667177E-25  0.00000000E+00 -6.08663577E+00 -5.84218549E+00  0.00000000E+00
    6421  2.20905936E-01  4.88050196E-02  2.38305105E-03  6.66509776E-01  3.48051115E-25  0.00000000E+00 -6.08663655E+00 -5.84218451E+00  0.00000000E+00
    6431  2.20901106E-01  4.88028758E-02  2.38283978E-03  6.66510043E-01  3.47435898E-25  0.00000000E+00 -6.08663732E+00 -5.84218353E+00  0.00000000E+00
    6441  2.20896293E-01  4.88007399E-02  2.38262931E-03  6.66510310E-01  3.46821541E-25  0.00000000E+00 -6.08663809E+00 -5.84218255E+00  0.00000000E+00
    6451  2.20891499E-01  4.87986119E-02  2.38241961E-03  6.66510577E-01  3.46208056E-25  0.00000000E+00 -6.08663886E+00 -5.84218157E+00  0.00000000E+00
    6461  2.20886722E-01  4.87964917E-02  2.38221070E-03  6.66510843E-01  3.45595459E-25  0.00000000E+00 -6.08663962E+00 -5.84218060E+00  0.00000000E+00
    6471  2.20881963E-01  4.87943794E-02  2.38200255E-03  6.66511110E-01  3.44983760E-25  0.00000000E+00 -6.08664039E+00 -5.84217964E+00  0.00000000E+00
    6481  2.20877221E-01  4.87922747E-02  2.38179518E-03  6.66511375E-01  3.44372974E-25  0.00000000E+00 -6.08664115E+00 -5.84217867E+00  0.00000000E+00
    6491  2.20872496E-01  4.87901778E-02  2.38158856E-03  6.66511641E-01  3.43763112E-25  0.00000000E+00 -6.08664190E+00 -5.84217771E+00  0.00000000E+00
    6501  2.20867788E-01  4.87880885E-02  2.38138270E-03  6.66511906E-01  3.43154186E-25  0.00000000E+00 -6.08664265E+00 -5.84217676E+00  0.00000000E+00
    6511  2.20863098E-01  4.87860067E-02  2.38117759E-03  6.66512170E-01  3.42546209E-25  0.00000000E+00 -6.08664340E+00 -5.84217580E+00  0.00000000E+00
    6521  2.20858424E-01  4.87839325E-02  2.38097323E-03  6.66512435E-01  3.41939191E-25  0.00000000E+00 -6.08664415E+00 -5.84217485E+00  0.00000000E+00
    6531  2.20853767E-01  4.87818657E-02  2.38076960E-03  6.66512699E-01  3.41333144E-25  0.00000000E+00 -6.08664489E+00 -5.84217391E+00  0.00000000E+00
    6541  2.20849127E-01  4.87798063E-02  2.38056671E-03  6.66512962E-01  3.40728080E-25  0.00000000E+00 -6.08664563E+00 -5.84217296E+00  0.00000000E+00
    6551  2.20844503E-01  4.87777543E-02  2.38036455E-03  6.66513225E-01  3.40124008E-25  0.00000000E+00 -6.08664637E+00 -5.84217202E+00  0.00000000E+00
    6561  2.20839895E-01  4.87757096E-02  2.38016311E-03  6.66513488E-01  3.39520940E-25  0.00000000E+00 -6.08664710E+00 -5.84217109E+00  0.00000000E+00
    6571  2.20835304E-01  4.87736721E-02  2.37996239E-03  6.66513750E-01  3.38918886E-25  0.00000000E+00 -6.08664783E+00 -5.84217015E+00  0.00000000E+00
    6581  2.20830729E-01  4.87716418E-02  2.37976239E-03  6.66514012E-01  3.38317855E-25  0.00000000E+00 -6.08664856E+00 -5.84216922E+00  0.00000000E+00
    6591  2.20826170E-01  4.87696187E-02  2.37956309E-03  6.66514274E-01  3.37717857E-25  0.00000000E+00 -6.08664929E+00 -5.84216829E+00  0.00000000E+00
    6601  2.20821627E-01  4.87676026E-02  2.37936450E-03  6.66514535E-01  3.37118903E-25  0.00000000E+00 -6.08665001E+00 -5.84216737E+00  0.00000000E+00
    6611  2.20817100E-01  4.87655936E-02  2.37916660E-03  6.66514796E-01  3.36521001E-25  0.00000000E+00 -6.08665073E+00 -5.84216645E+00  0.00000000E+00
    6621  2.20812588E-01  4.87635916E-02  2.37896940E-03  6.66515056E-01  3.35924160E-25  0.00000000E+00 -6.08665144E+00 -5.84216553E+00  0.00000000E+00
    6631  2.20808092E-01  4.87615965E-02  2.37877289E-03  6.66515316E-01  3.35328389E-25  0.00000000E+00 -6.08665216E+00 -5.84216461E+00  0.00000000E+00
    6641  2.20803612E-01  4.87596083E-02  2.37857706E-03  6.66515576E-01  3.34733698E-25  0.00000000E+00 -6.08665287E+00 -5.84216370E+00  0.00000000E+00
    6651  2.20799147E-01  4.87576269E-02  2.37838191E-03  6.66515835E-01  3.34140094E-25  0.00000000E+00 -6.08665357E+00 -5.84216279E+00  0.00000000E+00
    6661  2.20794697E-01  4.87556524E-02  2.37818743E-03  6.66516093E-01  3.33547585E-25  0.00000000E+00 -6.08665428E+00 -5.84216188E+00  0.00000000E+00
    6671  2.20790262E-01  4.87536846E-02  2.37799362E-03  6.66516352E-01  3.32956180E-25  0.00000000E+00 -6.08665498E+00 -5.84216098E+00  0.00000000E+00
    6681  2.20785842E-01  4.87517235E-02  2.37780048E-03  6.66516609E-01  3.32365886E-25  0.00000000E+00 -6.08665568E+00 -5.84216007E+00  0.00000000E+00
    6691  2.20781437E-01  4.87497690E-02  2.37760799E-03  6.66516867E-01  3.31776711E-25  0.00000000E+00 -6.08665638E+00 -5.84215917E+00  0.00000000E+00
    6701  2.20777047E-01  4.87478211E-02  2.37741616E-03  6.66517124E-01  3.31188663E-25  0.00000000E+00 -6.08665707E+00 -5.84215828E+00  0.00000000E+00
    6711  2.20772672E-01  4.87458798E-02  2.37722499E-03  6.66517380E-01  3.30601748E-25  0.00000000E+00 -6.08665776E+00 -5.84215738E+00  0.00000000E+00
    6721  2.20768311E-01  4.87439450E-02  2.37703445E-03  6.66517636E-01  3.30015974E-25  0.00000000E+00 -6.08665845E+00 -5.84215649E+00  0.00000000E+00
    6731  2.20763965E-01  4.87420167E-02  2.37684456E-03  6.66517891E-01  3.29431347E-25  0.00000000E+00 -6.08665913E+00 -5.84215561E+00  0.00000000E+00
    6741  2.20759634E-01  4.87400947E-02  2.37665531E-03  6.66518146E-01  3.28847874E-25  0.00000000E+00 -6.08665981E+00 -5.84215472E+00  0.00000000E+00
    6751  2.20755316E-01  4.87381792E-02  2.37646669E-03  6.66518401E-01  3.28265562E-25  0.00000000E+00 -6.08666049E+00 -5.84215384E+00  0.00000000E+00
    6761  2.20751013E-01  4.87362700E-02  2.37627869E-03  6.66518655E-01  3.27684417E-25  0.00000000E+00 -6.08666117E+00 -5.84215296E+00  0.00000000E+00
    6771  2.20746724E-01  4.87343670E-02  2.37609132E-03  6.66518909E-01  3.27104445E-25  0.00000000E+00 -6.08666185E+00 -5.84215208E+00  0.00000000E+00
    6781  2.20742449E-01  4.87324703E-02  2.37590457E-03  6.66519162E-01  3.26525651E-25  0.00000000E+00 -6.08666252E+00 -5.84215121E+00  0.00000000E+00
    6791  2.20738188E-01  4.87305798E-02  2.37571844E-03  6.66519414E-01  3.25948043E-25  0.00000000E+00 -6.08666319E+00 -5.84215033E+00  0.00000000E+00
    6801  2.20733940E-01  4.87286955E-02  2.37553291E-03  6.66519667E-01  3.25371624E-25  0.00000000E+00 -6.08666385E+00 -5.84214946E+00  0.00000000E+00
    6811  2.20729707E-01  4.87268172E-02  2.37534799E-03  6.66519918E-01  3.24796401E-25  0.00000000E+00 -6.08666452E+00 -5.84214860E+00  0.00000000E+00
    6821  2.20725487E-01  4.87249451E-02  2.37516368E-03  6.66520170E-01  3.24222380E-25  0.00000000E+00 -6.08666518E+00 -5.84214773E+00  0.00000000E+00
    6831  2.20721280E-01  4.87230789E-02  2.37497996E-03  6.66520420E-01  3.23649564E-25  0.00000000E+00 -6.08666584E+00 -5.84214687E+00  0.00000000E+00
    6841  2.20717087E-01  4.87212188E-02  2.37479684E-03  6.66520671E-01  3.23077959E-25  0.00000000E+00 -6.08666649E+00 -5.84214601E+00  0.00000000E+00
    6851  2.20712907E-01  4.87193645E-02  2.37461430E-03  6.66520920E-01  3.22507571E-25  0.00000000E+00 -6.08666715E+00 -5.84214515E+00  0.00000000E+00
    6861  2.20708741E-01  4.87175162E-02  2.37443235E-03  6.66521170E-01  3.21938403E-25  0.00000000E+00 -6.08666780E+00 -5.84214429E+00  0.00000000E+00
    6871  2.20704587E-01  4.87156738E-02  2.37425099E-03  6.66521418E-01  3.21370460E-25  0.00000000E+00 -6.08666845E+00 -5.84214344E+00  0.00000000E+00
    6881  2.20700447E-01  4.87138371E-02  2.37407020E-03  6.66521666E-01  3.20803746E-25  0.00000000E+00 -6.08666909E+00 -5.84214259E+00  0.00000000E+00
    6891  2.20696320E-01  4.87120063E-02  2.37388999E-03  6.66521914E-01  3.20238266E-25  0.00000000E+00 -6.08666974E+00 -5.84214174E+00  0.00000000E+00
    6901  2.20692205E-01  4.87101812E-02  2.37371034E-03  6.66522161E-01  3.19674024E-25  0.00000000E+00 -6.08667038E+00 -5.84214090E+00  0.00000000E+00
    6911  2.20688104E-01  4.87083617E-02  2.37353127E-03  6.66522408E-01  3.19111024E-25  0.00000000E+00 -6.08667102E+00 -5.84214005E+00  0.00000000E+00
    6921  2.20684015E-01  4.87065480E-02  2.37335275E-03  6.66522654E-01  3.18549269E-25  0.00000000E+00 -6.08667165E+00 -5.84213921E+00  0.00000000E+00
    6931  2.20679939E-01  4.87047399E-02  2.37317479E-03  6.66522900E-01  3.17988764E-25  0.00000000E+00 -6.08667229E+00 -5.84213837E+00  0.00000000E+00
    6941  2.20675875E-01  4.87029373E-02  2.37299739E-03  6.66523145E-01  3.17429511E-25  0.00000000E+00 -6.08667292E+00 -5.84213754E+00  0.00000000E+00
    6951  2.20671823E-01  4.87011403E-02  2.37282054E-03  6.66523390E-01  3.16871515E-25  0.00000000E+00 -6.08667355E+00 -5.84213670E+00  0.00000000E+00
    6961  2.20667784E-01  4.86993488E-02  2.37264423E-03  6.66523634E-01  3.16314778E-25  0.00000000E+00 -6.08667417E+00 -5.84213587E+00  0.00000000E+00
    6971  2.20663758E-01  4.86975628E-02  2.37246847E-03  6.66523878E-01  3.15759303E-25  0.00000000E+00 -6.08667480E+00 -5.84213504E+00  0.00000000E+00
    6981  2.20659743E-01  4.86957822E-02  2.37229325E-03  6.66524121E-01  3.15205095E-25  0.00000000E+00 -6.08667542E+00 -5.84213421E+00  0.00000000E+00
    6991  2.20655741E-01  4.86940070E-02  2.37211857E-03  6.66524363E-01  3.14652155E-25  0.00000000E+00 -6.08667604E+00 -5.84213338E+00  0.00000000E+00
    7001  2.20651751E-01  4.86922372E-02  2.37194441E-03  6.66524605E-01  3.14100487E-25  0.00000000E+00 -6.08667666E+00 -5.84213256E+00  0.00000000E+00
    7011  2.20647772E-01  4.86904727E-02  2.37177079E-03  6.66524847E-01  3.13550093E-25  0.00000000E+00 -6.08667727E+00 -5.84213174E+00  0.00000000E+00
    7021  2.20643806E-01  4.86887134E-02  2.37159769E-03  6.66525088E-01  3.13000975E-25  0.00000000E+00 -6.08667789E+00 -5.84213092E+00  0.00000000E+00
    7031  2.20639851E-01  4.86869595E-02  2.37142511E-03  6.66525328E-01  3.12453137E-25  0.00000000E+00 -6.08667850E+00 -5.84213010E+00  0.00000000E+00
    7041  2.20635908E-01  4.86852107E-02  2.37125306E-03  6.66525568E-01  3.11906581E-25  0.00000000E+00 -6.08667910E+00 -5.84212928E+00  0.00000000E+00
    7051  2.20631976E-01  4.86834671E-02  2.37108151E-03  6.66525808E-01  3.11361309E-25  0.00000000E+00 -6.08667971E+00 -5.84212847E+00  0.00000000E+00
    7061  2.20628056E-01  4.86817287E-02  2.37091048E-03  6.66526047E-01  3.10817322E-25  0.00000000E+00 -6.08668031E+00 -5.84212766E+00  0.00000000E+00
    7071  2.20624148E-01  4.86799954E-02  2.37073996E-03  6.66526285E-01  3.10274624E-25  0.00000000E+00 -6.08668092E+00 -5.84212685E+00  0.00000000E+00
    7081  2.20620251E-01  4.86782671E-02  2.37056994E-03  6.66526523E-01  3.09733216E-25  0.00000000E+00 -6.08668151E+00 -5.84212604E+00  0.00000000E+00
    7091  2.20616365E-01  4.86765440E-02  2.37040042E-03  6.66526760E-01  3.09193099E-25  0.00000000E+00 -6.08668211E+00 -5.84212524E+00  0.00000000E+00
    7101  2.20612491E-01  4.86748258E-02  2.37023140E-03  6.66526997E-01  3.08654277E-25  0.00000000E+00 -6.08668271E+00 -5.84212443E+00  0.00000000E+00
    7111  2.20608627E-01  4.86731126E-02  2.37006287E-03  6.66527233E-01  3.08116749E-25  0.00000000E+00 -6.08668330E+00 -5.84212363E+00  0.00000000E+00
    7121  2.20604775E-01  4.86714043E-02  2.36989484E-03  6.66527469E-01  3.07580519E-25  0.00000000E+00 -6.08668389E+00 -5.84212283E+00  0.00000000E+00
    7131  2.20600934E-01  4.86697009E-02  2.36972729E-03  6.66527704E-01  3.07045587E-25  0.00000000E+00 -6.08668448E+00 -5.84212203E+00  0.00000000E+00
    7141  2.20597104E-01  4.86680025E-02  2.36956023E-03  6.66527938E-01  3.06511954E-25  0.00000000E+00 -6.08668506E+00 -5.84212123E+00  0.00000000E+00
    7151  2.20593284E-01  4.86663088E-02  2.36939365E-03  6.66528172E-01  3.05979622E-25  0.00000000E+00 -6.08668565E+00 -5.84212044E+00  0.00000000E+00
    7161  2.20589476E-01  4.86646200E-02  2.36922755E-03  6.66528406E-01  3.05448593E-25  0.00000000E+00 -6.08668623E+00 -5.84211965E+00  0.00000000E+00
    7171  2.20585678E-01  4.86629360E-02  2.36906192E-03  6.66528639E-01  3.04918866E-25  0.00000000E+00 -6.08668681E+00 -5.84211885E+00  0.00000000E+00
    7181  2.20581890E-01  4.86612567E-02  2.36889677E-03  6.66528871E-01  3.04390444E-25  0.00000000E+00 -6.08668739E+00 -5.84211807E+00  0.00000000E+00
    7191  2.20578114E-01  4.86595821E-02  2.36873208E-03  6.66529103E-01  3.03863327E-25  0.00000000E+00 -6.08668796E+00 -5.84211728E+00  0.00000000E+00
    7201  2.20574348E-01  4.86579122E-02  2.36856786E-03  6.66529334E-01  3.03337517E-25  0.00000000E+00 -6.08668854E+00 -5.84211649E+00  0.00000000E+00
    7211  2.20570592E-01  4.86562470E-02  2.36840411E-03  6.66529565E-01  3.02813012E-25  0.00000000E+00 -6.08668911E+00 -5.84211571E+00  0.00000000E+00
    7221  2.20566847E-01  4.86545864E-02  2.36824081E-03  6.66529795E-01  3.02289816E-25  0.00000000E+00 -6.08668968E+00 -5.84211493E+00  0.00000000E+00
    7231  2.20563112E-01  4.86529304E-02  2.36807797E-03  6.66530025E-01  3.01767927E-25  0.00000000E+00 -6.08669025E+00 -5.84211414E+00  0.00000000E+00
    7241  2.20559387E-01  4.86512790E-02  2.36791559E-03  6.66530254E-01  3.01247346E-25  0.00000000E+00 -6.08669081E+00 -5.84211337E+00  0.00000000E+00
    7251  2.20555672E-01  4.86496320E-02  2.36775366E-03  6.66530482E-01  3.00728075E-25  0.00000000E+00 -6.08669138E+00 -5.84211259E+00  0.00000000E+00
    7261  2.20551968E-01  4.86479897E-02  2.36759217E-03  6.66530710E-01  3.00210113E-25  0.00000000E+00 -6.08669194E+00 -5.84211181E+00  0.00000000E+00
    7271  2.20548273E-01  4.86463517E-02  2.36743113E-03  6.66530938E-01  2.99693461E-25  0.00000000E+00 -6.08669250E+00 -5.84211104E+00  0.00000000E+00
    7281  2.20544589E-01  4.86447183E-02  2.36727053E-03  6.66531165E-01  2.99178118E-25  0.00000000E+00 -6.08669306E+00 -5.84211027E+00  0.00000000E+00
    7291  2.20540914E-01  4.86430892E-02  2.36711037E-03  6.66531391E-01  2.98664086E-25  0.00000000E+00 -6.08669361E+00 -5.84210950E+00  0.00000000E+00
    7301  2.20537249E-01  4.86414645E-02  2.36695065E-03  6.66531617E-01  2.98151363E-25  0.00000000E+00 -6.08669417E+00 -5.84210873E+00  0.00000000E+00
    7311  2.20533595E-01  4.86398442E-02  2.36679137E-03  6.66531842E-01  2.97639951E-25  0.00000000E+00 -6.08669472E+00 -5.84210796E+00  0.00000000E+00
    7321  2.20529949E-01  4.86382283E-02  2.36663251E-03  6.66532067E-01  2.97129848E-25  0.00000000E+00 -6.08669527E+00 -5.84210719E+00  0.00000000E+00
    7331  2.20526314E-01  4.86366166E-02  2.36647408E-03  6.66532291E-01  2.96621055E-25  0.00000000E+00 -6.08669582E+00 -5.84210643E+00  0.00000000E+00
    7341  2.20522688E-01  4.86350092E-02  2.36631608E-03  6.66532515E-01  2.96113572E-25  0.00000000E+00 -6.08669636E+00 -5.84210567E+00  0.00000000E+00
    7351  2.20519071E-01  4.86334061E-02  2.36615850E-03  6.66532738E-01  2.95607398E-25  0.00000000E+00 -6.08669691E+00 -5.84210490E+00  0.00000000E+00
    7361  2.20515464E-01  4.86318072E-02  2.36600134E-03  6.66532960E-01  2.95102533E-25  0.00000000E+00 -6.08669745E+00 -5.84210414E+00  0.00000000E+00
    7371  2.20511867E-01  4.86302125E-02  2.36584460E-03  6.66533182E-01  2.94598977E-25  0.00000000E+00 -6.08669799E+00 -5.84210339E+00  0.00000000E+00
    7381  2.20508279E-01  4.86286220E-02  2.36568827E-03  6.66533403E-01  2.94096728E-25  0.00000000E+00 -6.08669853E+00 -5.84210263E+00  0.00000000E+00
    7391  2.20504700E-01  4.86270356E-02  2.36553236E-03  6.66533624E-01  2.93595787E-25  0.00000000E+00 -6.08669907E+00 -5.84210187E+00  0.00000000E+00
    7401  2.20501130E-01  4.86254533E-02  2.36537686E-03  6.66533844E-01  2.93096154E-25  0.00000000E+00 -6.08669960E+00 -5.84210112E+00  0.00000000E+00
    7411  2.20497569E-01  4.86238751E-02  2.36522176E-03  6.66534064E-01  2.92597826E-25  0.00000000E+00 -6.08670013E+00 -5.84210037E+00  0.00000000E+00
    7421  2.20494018E-01  4.86223010E-02  2.36506707E-03  6.66534283E-01  2.92100804E-25  0.00000000E+00 -6.08670067E+00 -5.84209961E+00  0.00000000E+00
    7431  2.20490476E-01  4.86207309E-02  2.36491278E-03  6.66534502E-01  2.91605087E-25  0.00000000E+00 -6.08670120E+00 -5.84209886E+00  0.00000000E+00
    7441  2.20486942E-01  4.86191649E-02  2.36475889E-03  6.66534720E-01  2.91110674E-25  0.00000000E+00 -6.08670172E+00 -5.84209812E+00  0.00000000E+00
    7451  2.20483418E-01  4.86176028E-02  2.36460539E-03  6.66534938E-01  2.90617563E-25  0.00000000E+00 -6.08670225E+00 -5.84209737E+00  0.00000000E+00
    7461  2.20479902E-01  4.86160447E-02  2.36445230E-03  6.66535154E-01  2.90125755E-25  0.00000000E+00 -6.08670277E+00 -5.84209662E+00  0.00000000E+00
    7471  2.20476396E-01  4.86144905E-02  2.36429959E-03  6.66535371E-01  2.89635248E-25  0.00000000E+00 -6.08670330E+00 -5.84209588E+00  0.00000000E+00
    7481  2.20472898E-01  4.86129403E-02  2.36414727E-03  6.66535587E-01  2.89146041E-25  0.00000000E+00 -6.08670382E+00 -5.84209514E+00  0.00000000E+00
    7491  2.20469409E-01  4.86113939E-02  2.36399535E-03  6.66535802E-01  2.88658133E-25  0.00000000E+00 -6.08670434E+00 -5.84209439E+00  0.00000000E+00
    7501  2.20465928E-01  4.86098514E-02  2.36384380E-03  6.66536017E-01  2.88171523E-25  0.00000000E+00 -6.08670486E+00 -5.84209365E+00  0.00000000E+00
    7511  2.20462456E-01  4.86083128E-02  2.36369264E-03  6.66536231E-01  2.87686208E-25  0.00000000E+00 -6.08670537E+00 -5.84209292E+00  0.00000000E+00
    7521  2.20458993E-01  4.86067780E-02  2.36354186E-03  6.66536445E-01  2.87202190E-25  0.00000000E+00 -6.08670588E+00 -5.84209218E+00  0.00000000E+00
    7531  2.20455538E-01  4.86052470E-02  2.36339146E-03  6.66536658E-01  2.86719465E-25  0.00000000E+00 -6.08670640E+00 -5.84209144E+00  0.00000000E+00
    7541  2.20452092E-01  4.86037197E-02  2.36324143E-03  6.66536870E-01  2.86238032E-25  0.00000000E+00 -6.08670691E+00 -5.84209071E+00  0.00000000E+00
    7551  2.20448654E-01  4.86021962E-02  2.36309178E-03  6.66537082E-01  2.85757890E-25  0.00000000E+00 -6.08670742E+00 -5.84208997E+00  0.00000000E+00
    7561  2.20445224E-01  4.86006764E-02  2.36294250E-03  6.66537294E-01  2.85279038E-25  0.00000000E+00 -6.08670792E+00 -5.84208924E+00  0.00000000E+00
    7571  2.20441803E-01  4.85991604E-02  2.36279358E-03  6.66537505E-01  2.84801474E-25  0.00000000E+00 -6.08670843E+00 -5.84208851E+00  0.00000000E+00
    7581  2.20438390E-01  4.85976480E-02  2.36264504E-03  6.66537715E-01  2.84325196E-25  0.00000000E+00 -6.08670893E+00 -5.84208778E+00  0.00000000E+00
    7591  2.20434985E-01  4.85961393E-02  2.36249686E-03  6.66537925E-01  2.83850202E-25  0.00000000E+00 -6.08670944E+00 -5.84208705E+00  0.00000000E+00
    7601  2.20431589E-01  4.85946342E-02  2.36234904E-03  6.66538134E-01  2.83376492E-25  0.00000000E+00 -6.08670994E+00 -5.84208632E+00  0.00000000E+00
    7611  2.20428200E-01  4.85931328E-02  2.36220158E-03  6.66538343E-01  2.82904062E-25  0.00000000E+00 -6.08671044E+00 -5.84208559E+00  0.00000000E+00
    7621  2.20424820E-01  4.85916349E-02  2.36205448E-03  6.66538551E-01  2.82432912E-25  0.00000000E+00 -6.08671093E+00 -5.84208487E+00  0.00000000E+00
    7631  2.20421447E-01  4.85901406E-02  2.36190774E-03  6.66538759E-01  2.81963040E-25  0.00000000E+00 -6.08671143E+00 -5.84208414E+00  0.00000000E+00
    7641  2.20418083E-01  4.85886499E-02  2.36176135E-03  6.66538966E-01  2.81494443E-25  0.00000000E+00 -6.08671192E+00 -5.84208342E+00  0.00000000E+00
    7651  2.20414726E-01  4.85871627E-02  2.36161531E-03  6.66539172E-01  2.81027119E-25  0.00000000E+00 -6.08671242E+00 -5.84208270E+00  0.00000000E+00
    7661  2.20411377E-01  4.85856790E-02  2.36146963E-03  6.66539378E-01  2.80561067E-25  0.00000000E+00 -6.08671291E+00 -5.84208198E+00  0.00000000E+00
    7671  2.20408036E-01  4.85841988E-02  2.36132429E-03  6.66539584E-01  2.80096285E-25  0.00000000E+00 -6.08671340E+00 -5.84208126E+00  0.00000000E+00
    7681  2.20404703E-01  4.85827221E-02  2.36117929E-03  6.66539789E-01  2.79632770E-25  0.00000000E+00 -6.08671389E+00 -5.84208054E+00  0.00000000E+00
    7691  2.20401378E-01  4.85812489E-02  2.36103464E-03  6.66539993E-01  2.79170521E-25  0.00000000E+00 -6.08671437E+00 -5.84207982E+00  0.00000000E+00
    7701  2.20398060E-01  4.85797791E-02  2.36089034E-03  6.66540197E-01  2.78709534E-25  0.00000000E+00 -6.08671486E+00 -5.84207910E+00  0.00000000E+00
    7711  2.20394750E-01  4.85783126E-02  2.36074637E-03  6.66540400E-01  2.78249808E-25  0.00000000E+00 -6.08671534E+00 -5.84207839E+00  0.00000000E+00
    7721  2.20391448E-01  4.85768496E-02  2.36060274E-03  6.66540603E-01  2.77791341E-25  0.00000000E+00 -6.08671582E+00 -5.84207767E+00  0.00000000E+00
    7731  2.20388153E-01  4.85753900E-02  2.36045945E-03  6.66540805E-01  2.77334129E-25  0.00000000E+00 -6.08671631E+00 -5.84207696E+00  0.00000000E+00
    7741  2.20384866E-01  4.85739337E-02  2.36031650E-03  6.66541007E-01  2.76878172E-25  0.00000000E+00 -6.08671678E+00 -5.84207625E+00  0.00000000E+00
    7751  2.20381586E-01  4.85724808E-02  2.36017387E-03  6.66541208E-01  2.76423465E-25  0.00000000E+00 -6.08671726E+00 -5.84207554E+00  0.00000000E+00
    7761  2.20378314E-01  4.85710312E-02  2.36003158E-03  6.66541408E-01  2.75970008E-25  0.00000000E+00 -6.08671774E+00 -5.84207483E+00  0.00000000E+00
    7771  2.20375049E-01  4.85695849E-02  2.35988961E-03  6.66541608E-01  2.75517796E-25  0.00000000E+00 -6.08671821E+00 -5.84207412E+00  0.00000000E+00
    7781  2.20371791E-01  4.85681419E-02  2.35974798E-03  6.66541808E-01  2.75066828E-25  0.00000000E+00 -6.08671869E+00 -5.84207341E+00  0.00000000E+00
    7791  2.20368541E-01  4.85667021E-02  2.35960667E-03  6.66542007E-01  2.74617101E-25  0.00000000E+00 -6.08671916E+00 -5.84207270E+00  0.00000000E+00
    7801  2.20365298E-01  4.85652656E-02  2.35946568E-03  6.66542205E-01  2.74168611E-25  0.00000000E+00 -6.08671963E+00 -5.84207200E+00  0.00000000E+00
    7811  2.20362062E-01  4.85638323E-02  2.35932502E-03  6.66542403E-01  2.73721358E-25  0.00000000E+00 -6.08672010E+00 -5.84207129E+00  0.00000000E+00
    7821  2.20358833E-01  4.85624023E-02  2.35918467E-03  6.66542601E-01  2.73275336E-25  0.00000000E+00 -6.08672057E+00 -5.84207059E+00  0.00000000E+00
    7831  2.20355612E-01  4.85609754E-02  2.35904465E-03  6.66542798E-01  2.72830545E-25  0.00000000E+00 -6.08672103E+00 -5.84206988E+00  0.00000000E+00
    7841  2.20352398E-01  4.85595518E-02  2.35890494E-03  6.66542994E-01  2.72386980E-25  0.00000000E+00 -6.08672150E+00 -5.84206918E+00  0.00000000E+00
    7851  2.20349191E-01  4.85581313E-02  2.35876555E-03  6.66543190E-01  2.71944639E-25  0.00000000E+00 -6.08672196E+00 -5.84206848E+00  0.00000000E+00
    7861  2.20345991E-01  4.85567139E-02  2.35862647E-03  6.66543385E-01  2.71503518E-25  0.00000000E+00 -6.08672242E+00 -5.84206778E+00  0.00000000E+00
    7871  2.20342797E-01  4.85552997E-02  2.35848770E-03  6.66543580E-01  2.71063616E-25  0.00000000E+00 -6.08672288E+00 -5.84206708E+00  0.00000000E+00
    7881  2.20339611E-01  4.85538886E-02  2.35834925E-03  6.66543774E-01  2.70624927E-25  0.00000000E+00 -6.08672334E+00 -5.84206638E+00  0.00000000E+00
    7891  2.20336432E-01  4.85524806E-02  2.35821110E-03  6.66543968E-01  2.70187450E-25  0.00000000E+00 -6.08672380E+00 -5.84206568E+00  0.00000000E+00
    7901  2.20333260E-01  4.85510757E-02  2.35807327E-03  6.66544161E-01  2.69751181E-25  0.00000000E+00 -6.08672426E+00 -5.84206498E+00  0.00000000E+00
    7911  2.20330095E-01  4.85496739E-02  2.35793574E-03  6.66544354E-01  2.69316117E-25  0.00000000E+00 -6.08672471E+00 -5.84206429E+00  0.00000000E+00
    7921  2.20326936E-01  4.85482752E-02  2.35779851E-03  6.66544546E-01  2.68882254E-25  0.00000000E+00 -6.08672516E+00 -5.84206359E+00  0.00000000E+00
    7931  2.20323785E-01  4.85468795E-02  2.35766159E-03  6.66544738E-01  2.68449588E-25  0.00000000E+00 -6.08672562E+00 -5.84206290E+00  0.00000000E+00
    7941  2.20320640E-01  4.85454868E-02  2.35752497E-03  6.66544929E-01  2.68018118E-25  0.00000000E+00 -6.08672607E+00 -5.84206220E+00  0.00000000E+00
