   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  2.96840196E-02  8.81141022E-04  7.76409502E-07  6.66666667E-01 -1.22281200E-18  1.61115091E-12 -2.12416880E+00 -2.09994166E+00  0.00000000E+00
    4771  7.96407774E-02  7.51562855E-03  9.55182182E-05  4.36317772E-01  2.64623046E-02  1.31039992E+00 -4.72430054E+00 -4.59489518E+00  0.00000000E+00
    4781  7.97470267E-02  7.53145528E-03  9.56950604E-05  4.37645126E-01  2.64373055E-02  1.31517039E+00 -4.72434101E+00 -4.59493948E+00  0.00000000E+00
    4791  7.99594906E-02  7.57257042E-03  9.66506714E-05  4.38180279E-01  2.65993600E-02  1.31911128E+00 -4.72436950E+00 -4.59496518E+00  0.00000000E+00
    4801  8.02258671E-02  7.63105126E-03  9.83953487E-05  4.36771564E-01  2.69560608E-02  1.31551942E+00 -4.72435424E+00 -4.59494900E+00  0.00000000E+00
    4811  8.02884311E-02  7.64193002E-03  9.86035485E-05  4.37185631E-01  2.69749291E-02  1.31236709E+00 -4.72436803E+00 -4.59495988E+00  0.00000000E+00
    4821  8.02944496E-02  7.63949709E-03  9.84485756E-05  4.37712224E-01  2.68982386E-02  1.31142781E+00 -4.72441072E+00 -4.59500444E+00  0.00000000E+00
    4831  8.01318888E-02  7.61634691E-03  9.80708592E-05  4.36459295E-01  2.69643134E-02  1.31099652E+00 -4.72443962E+00 -4.59502440E+00  0.00000000E+00
    4841  8.01525553E-02  7.61821688E-03  9.80204406E-05  4.37025491E-01  2.69317698E-02  1.31019126E+00 -4.72444386E+00 -4.59503831E+00  0.00000000E+00
    4851  8.03575647E-02  7.65917158E-03  9.90669033E-05  4.37083815E-01  2.71133462E-02  1.31064319E+00 -4.72448135E+00 -4.59507070E+00  0.00000000E+00
    4861  8.05974781E-02  7.70754742E-03  1.00272829E-04  4.37361298E-01  2.73335445E-02  1.30970695E+00 -4.72452905E+00 -4.59511562E+00  0.00000000E+00
    4871  8.08522191E-02  7.76150319E-03  1.01809575E-04  4.36653386E-01  2.76229422E-02  1.30720678E+00 -4.72451169E+00 -4.59510283E+00  0.00000000E+00
    4881  8.08764220E-02  7.76356499E-03  1.01785132E-04  4.37087745E-01  2.75811497E-02  1.30424955E+00 -4.72451933E+00 -4.59511977E+00  0.00000000E+00
    4891  8.09915242E-02  7.78273896E-03  1.02120770E-04  4.38010896E-01  2.75933912E-02  1.30968072E+00 -4.72449572E+00 -4.59510404E+00  0.00000000E+00
    4901  8.09511975E-02  7.77367590E-03  1.01870915E-04  4.38077926E-01  2.75362590E-02  1.31008583E+00 -4.72452676E+00 -4.59512480E+00  0.00000000E+00
    4911  8.09956626E-02  7.77693269E-03  1.01771509E-04  4.39096330E-01  2.74472779E-02  1.31262657E+00 -4.72448064E+00 -4.59509693E+00  0.00000000E+00
    4921  8.09860525E-02  7.77274950E-03  1.01596527E-04  4.39457866E-01  2.73880236E-02  1.31515192E+00 -4.72447290E+00 -4.59509738E+00  0.00000000E+00
    4931  8.09374373E-02  7.76350060E-03  1.01382565E-04  4.39304801E-01  2.73569595E-02  1.31722899E+00 -4.72444858E+00 -4.59508217E+00  0.00000000E+00
    4941  8.11009227E-02  7.79329752E-03  1.01998787E-04  4.40202131E-01  2.74315434E-02  1.31347977E+00 -4.72444662E+00 -4.59507792E+00  0.00000000E+00
    4951  8.12444226E-02  7.81705671E-03  1.02358303E-04  4.41638715E-01  2.74419805E-02  1.32253272E+00 -4.72437442E+00 -4.59500266E+00  0.00000000E+00
    4961  8.12217438E-02  7.81013494E-03  1.02131421E-04  4.41888405E-01  2.73689486E-02  1.32226620E+00 -4.72436772E+00 -4.59499637E+00  0.00000000E+00
    4971  8.11625712E-02  7.79894064E-03  1.01868122E-04  4.41728040E-01  2.73331778E-02  1.32207427E+00 -4.72438549E+00 -4.59502740E+00  0.00000000E+00
    4981  8.11027719E-02  7.78651213E-03  1.01571600E-04  4.41574670E-01  2.72716980E-02  1.32145795E+00 -4.72436920E+00 -4.59500815E+00  0.00000000E+00
    4991  8.11715035E-02  7.79508474E-03  1.01597084E-04  4.42662444E-01  2.72134761E-02  1.31861627E+00 -4.72436270E+00 -4.59498970E+00  0.00000000E+00
    5001  8.12991797E-02  7.81659772E-03  1.01966393E-04  4.43711248E-01  2.72308325E-02  1.31748935E+00 -4.72440589E+00 -4.59501376E+00  0.00000000E+00
    5011  8.13358367E-02  7.82148955E-03  1.02012154E-04  4.44157534E-01  2.72066959E-02  1.32094003E+00 -4.72441595E+00 -4.59500648E+00  0.00000000E+00
    5021  8.13153161E-02  7.81697737E-03  1.01885968E-04  4.44204005E-01  2.71801996E-02  1.31923701E+00 -4.72442285E+00 -4.59501247E+00  0.00000000E+00
    5031  8.14373552E-02  7.84078378E-03  1.02525436E-04  4.44106732E-01  2.72691812E-02  1.31764069E+00 -4.72442224E+00 -4.59501986E+00  0.00000000E+00
    5041  8.17705242E-02  7.92003189E-03  1.05371252E-04  4.40052867E-01  2.78303002E-02  1.31978387E+00 -4.72437032E+00 -4.59497796E+00  0.00000000E+00
    5051  8.18731960E-02  7.94382344E-03  1.06264164E-04  4.38685311E-01  2.79879935E-02  1.31594872E+00 -4.72436357E+00 -4.59496884E+00  0.00000000E+00
    5061  8.16734652E-02  7.91720752E-03  1.05854271E-04  4.37084672E-01  2.81244677E-02  1.32040857E+00 -4.72440845E+00 -4.59501684E+00  0.00000000E+00
    5071  8.16152365E-02  7.90555305E-03  1.05565521E-04  4.36963791E-01  2.80760452E-02  1.33600486E+00 -4.72451622E+00 -4.59511335E+00  0.00000000E+00
    5081  8.14720315E-02  7.88457209E-03  1.05196798E-04  4.35940380E-01  2.81296017E-02  1.33462936E+00 -4.72455439E+00 -4.59513874E+00  0.00000000E+00
    5091  8.14559710E-02  7.88531340E-03  1.05268978E-04  4.35659478E-01  2.82053583E-02  1.33475855E+00 -4.72455100E+00 -4.59511673E+00  0.00000000E+00
    5101  8.17614002E-02  7.96108346E-03  1.08343804E-04  4.30178975E-01  2.87900838E-02  1.33563883E+00 -4.72451913E+00 -4.59507983E+00  0.00000000E+00
    5111  8.19015135E-02  7.98745905E-03  1.08988606E-04  4.30567102E-01  2.88677862E-02  1.33502621E+00 -4.72447142E+00 -4.59502595E+00  0.00000000E+00
    5121  8.21946525E-02  8.05476131E-03  1.11268609E-04  4.28329141E-01  2.93009214E-02  1.33984072E+00 -4.72446630E+00 -4.59501857E+00  0.00000000E+00
    5131  8.23033535E-02  8.07187028E-03  1.11501496E-04  4.29558527E-01  2.92835020E-02  1.33524800E+00 -4.72444891E+00 -4.59499837E+00  0.00000000E+00
    5141  8.24209146E-02  8.09106452E-03  1.11785861E-04  4.30813891E-01  2.92796462E-02  1.33683281E+00 -4.72440555E+00 -4.59496350E+00  0.00000000E+00
    5151  8.26213579E-02  8.13025696E-03  1.12695259E-04  4.31702368E-01  2.94175063E-02  1.33358714E+00 -4.72440531E+00 -4.59496676E+00  0.00000000E+00
    5161  8.27767534E-02  8.15857155E-03  1.13268890E-04  4.32767459E-01  2.94764432E-02  1.33253456E+00 -4.72439551E+00 -4.59497082E+00  0.00000000E+00
    5171  8.28449318E-02  8.16768744E-03  1.13321200E-04  4.33771548E-01  2.94273545E-02  1.32896200E+00 -4.72437879E+00 -4.59496506E+00  0.00000000E+00
    5181  8.29346740E-02  8.18169278E-03  1.13523387E-04  4.34701611E-01  2.94076800E-02  1.33023749E+00 -4.72442169E+00 -4.59501154E+00  0.00000000E+00
    5191  8.31409420E-02  8.22284095E-03  1.14526716E-04  4.35398832E-01  2.95631656E-02  1.34051826E+00 -4.72434620E+00 -4.59495467E+00  0.00000000E+00
    5201  8.31722442E-02  8.22548412E-03  1.14459071E-04  4.36094899E-01  2.95053490E-02  1.33803587E+00 -4.72434167E+00 -4.59495891E+00  0.00000000E+00
    5211  8.31521092E-02  8.21737072E-03  1.14167083E-04  4.36422186E-01  2.93978625E-02  1.33583140E+00 -4.72432552E+00 -4.59495833E+00  0.00000000E+00
    5221  8.32455180E-02  8.23314852E-03  1.14431183E-04  4.37281450E-01  2.94031595E-02  1.33508856E+00 -4.72432014E+00 -4.59496534E+00  0.00000000E+00
    5231  8.32481403E-02  8.22945523E-03  1.14221055E-04  4.37810491E-01  2.93099896E-02  1.33164476E+00 -4.72433767E+00 -4.59500060E+00  0.00000000E+00
    5241  8.33144004E-02  8.23814064E-03  1.14262735E-04  4.38790573E-01  2.92569502E-02  1.33055653E+00 -4.72437595E+00 -4.59504427E+00  0.00000000E+00
    5251  8.34495265E-02  8.26359237E-03  1.14840580E-04  4.39421611E-01  2.93227704E-02  1.32597684E+00 -4.72436701E+00 -4.59504307E+00  0.00000000E+00
    5261  8.35638741E-02  8.28135258E-03  1.15049286E-04  4.40809066E-01  2.92925992E-02  1.32475384E+00 -4.72436440E+00 -4.59504350E+00  0.00000000E+00
    5271  8.34863113E-02  8.26617977E-03  1.14701943E-04  4.40448803E-01  2.92426078E-02  1.32568279E+00 -4.72434382E+00 -4.59502792E+00  0.00000000E+00
    5281  8.34025485E-02  8.25117213E-03  1.14375113E-04  4.40011659E-01  2.92194037E-02  1.32614970E+00 -4.72436233E+00 -4.59504757E+00  0.00000000E+00
    5291  8.33716320E-02  8.24175326E-03  1.14077672E-04  4.40190613E-01  2.91232351E-02  1.32290589E+00 -4.72436868E+00 -4.59505461E+00  0.00000000E+00
    5301  8.34651274E-02  8.25538087E-03  1.14204161E-04  4.41418633E-01  2.90787726E-02  1.31965335E+00 -4.72436566E+00 -4.59504018E+00  0.00000000E+00
    5311  8.33874770E-02  8.23998632E-03  1.13852401E-04  4.41056440E-01  2.90237626E-02  1.31718793E+00 -4.72435377E+00 -4.59502676E+00  0.00000000E+00
    5321  8.33606325E-02  8.23268684E-03  1.13612088E-04  4.41246710E-01  2.89600711E-02  1.31899723E+00 -4.72435141E+00 -4.59502825E+00  0.00000000E+00
    5331  8.32158395E-02  8.21049255E-03  1.13214780E-04  4.40186396E-01  2.90034950E-02  1.31851991E+00 -4.72435704E+00 -4.59503137E+00  0.00000000E+00
    5341  8.31662393E-02  8.19951323E-03  1.12922249E-04  4.40136544E-01  2.89419799E-02  1.31801196E+00 -4.72434055E+00 -4.59500870E+00  0.00000000E+00
    5351  8.32169719E-02  8.20481853E-03  1.12878860E-04  4.41075175E-01  2.88712374E-02  1.32111485E+00 -4.72428156E+00 -4.59496480E+00  0.00000000E+00
    5361  8.31572670E-02  8.19334801E-03  1.12602746E-04  4.40880133E-01  2.88365588E-02  1.31676912E+00 -4.72427373E+00 -4.59495940E+00  0.00000000E+00
    5371  8.30599238E-02  8.17554709E-03  1.12235552E-04  4.40273921E-01  2.87999935E-02  1.31543860E+00 -4.72424447E+00 -4.59493116E+00  0.00000000E+00
    5381  8.29450958E-02  8.15614747E-03  1.11861704E-04  4.39481391E-01  2.87923774E-02  1.31494498E+00 -4.72424833E+00 -4.59494226E+00  0.00000000E+00
    5391  8.29928297E-02  8.16186354E-03  1.11843024E-04  4.40359692E-01  2.87426370E-02  1.31403414E+00 -4.72421516E+00 -4.59491657E+00  0.00000000E+00
    5401  8.31599010E-02  8.19831329E-03  1.13065893E-04  4.39260251E-01  2.89386922E-02  1.31135447E+00 -4.72418711E+00 -4.59490088E+00  0.00000000E+00
    5411  8.33510694E-02  8.23779056E-03  1.14152331E-04  4.39285179E-01  2.91111779E-02  1.31290858E+00 -4.72414286E+00 -4.59485877E+00  0.00000000E+00
    5421  8.34618643E-02  8.25683903E-03  1.14513063E-04  4.40105576E-01  2.91239568E-02  1.31634129E+00 -4.72410688E+00 -4.59483237E+00  0.00000000E+00
    5431  8.36469153E-02  8.29858269E-03  1.15920481E-04  4.38911888E-01  2.93680563E-02  1.31544172E+00 -4.72409400E+00 -4.59482338E+00  0.00000000E+00
    5441  8.35374310E-02  8.27990726E-03  1.15544689E-04  4.38205107E-01  2.93596781E-02  1.31402011E+00 -4.72409133E+00 -4.59481174E+00  0.00000000E+00
    5451  8.35187990E-02  8.27273032E-03  1.15284960E-04  4.38494952E-01  2.92679865E-02  1.31092263E+00 -4.72408450E+00 -4.59480201E+00  0.00000000E+00
    5461  8.34446489E-02  8.25787572E-03  1.14940654E-04  4.38156030E-01  2.92121677E-02  1.31399156E+00 -4.72402107E+00 -4.59474612E+00  0.00000000E+00
    5471  8.35693850E-02  8.28019717E-03  1.15379352E-04  4.39048281E-01  2.92457542E-02  1.31072833E+00 -4.72400069E+00 -4.59473419E+00  0.00000000E+00
    5481  8.35672928E-02  8.27593456E-03  1.15170876E-04  4.39484897E-01  2.91574790E-02  1.31226612E+00 -4.72397308E+00 -4.59471292E+00  0.00000000E+00
    5491  8.34200385E-02  8.25345609E-03  1.14774237E-04  4.38368487E-01  2.92051060E-02  1.30957274E+00 -4.72396006E+00 -4.59470563E+00  0.00000000E+00
    5501  8.34045886E-02  8.24766219E-03  1.14548710E-04  4.38684265E-01  2.91325420E-02  1.30862261E+00 -4.72391895E+00 -4.59468130E+00  0.00000000E+00
    5511  8.32417570E-02  8.22341895E-03  1.14143794E-04  4.37365684E-01  2.91977867E-02  1.30542434E+00 -4.72389453E+00 -4.59466340E+00  0.00000000E+00
    5521  8.31132097E-02  8.20265726E-03  1.13758436E-04  4.36423043E-01  2.92118370E-02  1.30456054E+00 -4.72385800E+00 -4.59462704E+00  0.00000000E+00
    5531  8.29587886E-02  8.17975559E-03  1.13367813E-04  4.35208880E-01  2.92737272E-02  1.30418475E+00 -4.72385556E+00 -4.59462235E+00  0.00000000E+00
    5541  8.29030024E-02  8.16939456E-03  1.13099302E-04  4.35116449E-01  2.92487252E-02  1.30174244E+00 -4.72385617E+00 -4.59461955E+00  0.00000000E+00
    5551  8.28235752E-02  8.15386760E-03  1.12753558E-04  4.34696478E-01  2.91953988E-02  1.29950713E+00 -4.72383640E+00 -4.59460276E+00  0.00000000E+00
    5561  8.26018154E-02  8.12632938E-03  1.12349595E-04  4.32897692E-01  2.94017436E-02  1.30160269E+00 -4.72379161E+00 -4.59456269E+00  0.00000000E+00
    5571  8.25198454E-02  8.11085192E-03  1.12010864E-04  4.32447621E-01  2.93579218E-02  1.30124177E+00 -4.72378449E+00 -4.59455369E+00  0.00000000E+00
    5581  8.24962809E-02  8.10416242E-03  1.11795477E-04  4.32603429E-01  2.92947322E-02  1.30171102E+00 -4.72374282E+00 -4.59451719E+00  0.00000000E+00
    5591  8.25109328E-02  8.10375502E-03  1.11669379E-04  4.33186432E-01  2.92309985E-02  1.30164957E+00 -4.72370050E+00 -4.59448227E+00  0.00000000E+00
    5601  8.25512085E-02  8.10672943E-03  1.11572969E-04  4.34091292E-01  2.91481224E-02  1.31098619E+00 -4.72362571E+00 -4.59442562E+00  0.00000000E+00
    5611  8.26221726E-02  8.11888250E-03  1.11812368E-04  4.34573606E-01  2.91578612E-02  1.32061116E+00 -4.72356241E+00 -4.59437259E+00  0.00000000E+00
    5621  8.25608535E-02  8.10600079E-03  1.11500298E-04  4.34358210E-01  2.90957574E-02  1.32522733E+00 -4.72353518E+00 -4.59435988E+00  0.00000000E+00
    5631  8.25369087E-02  8.09864840E-03  1.11261767E-04  4.34542969E-01  2.90190726E-02  1.32278910E+00 -4.72350384E+00 -4.59433231E+00  0.00000000E+00
    5641  8.24813595E-02  8.08644858E-03  1.10956550E-04  4.34391364E-01  2.89506437E-02  1.32081730E+00 -4.72350370E+00 -4.59433291E+00  0.00000000E+00
    5651  8.23922819E-02  8.07186998E-03  1.10659099E-04  4.33868188E-01  2.89530792E-02  1.32076161E+00 -4.72349944E+00 -4.59431926E+00  0.00000000E+00
    5661  8.22770751E-02  8.05237053E-03  1.10293759E-04  4.33001146E-01  2.89411579E-02  1.32226122E+00 -4.72345085E+00 -4.59425857E+00  0.00000000E+00
    5671  8.22573485E-02  8.04650386E-03  1.10089842E-04  4.33223875E-01  2.88820290E-02  1.32510137E+00 -4.72346454E+00 -4.59425596E+00  0.00000000E+00
    5681  8.22924584E-02  8.05042129E-03  1.10078214E-04  4.33835150E-01  2.88400697E-02  1.32590594E+00 -4.72350888E+00 -4.59429437E+00  0.00000000E+00
    5691  8.25704435E-02  8.11552318E-03  1.12371085E-04  4.31277678E-01  2.92748563E-02  1.32512946E+00 -4.72350633E+00 -4.59429688E+00  0.00000000E+00
    5701  8.29305304E-02  8.20843275E-03  1.16316594E-04  4.24560152E-01  3.00264385E-02  1.32893862E+00 -4.72348440E+00 -4.59428930E+00  0.00000000E+00
    5711  8.31276196E-02  8.24919347E-03  1.17429529E-04  4.24781180E-01  3.02076505E-02  1.33247525E+00 -4.72345721E+00 -4.59427874E+00  0.00000000E+00
    5721  8.32197232E-02  8.26545618E-03  1.17787026E-04  4.25298217E-01  3.02288914E-02  1.33291736E+00 -4.72348391E+00 -4.59431760E+00  0.00000000E+00
    5731  8.31595512E-02  8.25299178E-03  1.17476222E-04  4.25082018E-01  3.01735509E-02  1.32929319E+00 -4.72347983E+00 -4.59431279E+00  0.00000000E+00
    5741  8.31142879E-02  8.24164092E-03  1.17159607E-04  4.25051067E-01  3.00872647E-02  1.33203802E+00 -4.72352218E+00 -4.59435574E+00  0.00000000E+00
    5751  8.30626706E-02  8.23098054E-03  1.16876050E-04  4.24955942E-01  3.00402772E-02  1.33195755E+00 -4.72355497E+00 -4.59438387E+00  0.00000000E+00
    5761  8.29639886E-02  8.21347599E-03  1.16513869E-04  4.24291841E-01  3.00149939E-02  1.33057069E+00 -4.72354693E+00 -4.59436082E+00  0.00000000E+00
    5771  8.28161209E-02  8.19138715E-03  1.16127042E-04  4.23104428E-01  3.00696948E-02  1.32840674E+00 -4.72354718E+00 -4.59434346E+00  0.00000000E+00
    5781  8.28344255E-02  8.19015325E-03  1.15945136E-04  4.23834533E-01  2.99734525E-02  1.33198508E+00 -4.72354507E+00 -4.59432992E+00  0.00000000E+00
    5791  8.27607113E-02  8.17642474E-03  1.15629705E-04  4.23470845E-01  2.99391206E-02  1.33196053E+00 -4.72354483E+00 -4.59431823E+00  0.00000000E+00
    5801  8.26931407E-02  8.16396147E-03  1.15349476E-04  4.23110709E-01  2.99101660E-02  1.33132196E+00 -4.72357825E+00 -4.59434138E+00  0.00000000E+00
    5811  8.27463184E-02  8.16989061E-03  1.15317485E-04  4.24107499E-01  2.98454515E-02  1.32911985E+00 -4.72356150E+00 -4.59432545E+00  0.00000000E+00
    5821  8.27926735E-02  8.17466053E-03  1.15267741E-04  4.25027500E-01  2.97799449E-02  1.32673597E+00 -4.72353416E+00 -4.59430786E+00  0.00000000E+00
    5831  8.27481631E-02  8.16536927E-03  1.15007067E-04  4.25021491E-01  2.97365629E-02  1.32378425E+00 -4.72353456E+00 -4.59429160E+00  0.00000000E+00
    5841  8.27054544E-02  8.15573362E-03  1.14736804E-04  4.25016438E-01  2.96785987E-02  1.32503467E+00 -4.72353348E+00 -4.59428211E+00  0.00000000E+00
    5851  8.26747429E-02  8.15023963E-03  1.14571313E-04  4.25071442E-01  2.96692379E-02  1.32246180E+00 -4.72351774E+00 -4.59426261E+00  0.00000000E+00
    5861  8.27047102E-02  8.15468016E-03  1.14582376E-04  4.25641959E-01  2.96576098E-02  1.31927975E+00 -4.72350093E+00 -4.59423887E+00  0.00000000E+00
    5871  8.26893559E-02  8.14829427E-03  1.14341938E-04  4.25948464E-01  2.95708354E-02  1.31980903E+00 -4.72346844E+00 -4.59420621E+00  0.00000000E+00
    5881  8.27652794E-02  8.15885032E-03  1.14415642E-04  4.27063861E-01  2.95255834E-02  1.32387388E+00 -4.72347016E+00 -4.59420665E+00  0.00000000E+00
    5891  8.28939592E-02  8.18098015E-03  1.14781641E-04  4.28336458E-01  2.95439212E-02  1.32093591E+00 -4.72346034E+00 -4.59420572E+00  0.00000000E+00
    5901  8.31499447E-02  8.23980734E-03  1.16746396E-04  4.26823845E-01  2.99121532E-02  1.31845477E+00 -4.72344913E+00 -4.59420194E+00  0.00000000E+00
    5911  8.32934402E-02  8.26640834E-03  1.17297737E-04  4.27817368E-01  2.99734515E-02  1.31696327E+00 -4.72341652E+00 -4.59417505E+00  0.00000000E+00
    5921  8.33872453E-02  8.28067148E-03  1.17455577E-04  4.29019497E-01  2.99424911E-02  1.31739591E+00 -4.72342251E+00 -4.59418199E+00  0.00000000E+00
    5931  8.34417788E-02  8.28699526E-03  1.17431021E-04  4.30009785E-01  2.98799100E-02  1.31558048E+00 -4.72339231E+00 -4.59414732E+00  0.00000000E+00
    5941  8.35067572E-02  8.29567618E-03  1.17484714E-04  4.30942007E-01  2.98310196E-02  1.31397638E+00 -4.72335973E+00 -4.59412906E+00  0.00000000E+00
    5951  8.36085521E-02  8.31219006E-03  1.17720873E-04  4.32061527E-01  2.98197938E-02  1.31357123E+00 -4.72335572E+00 -4.59412637E+00  0.00000000E+00
    5961  8.35744009E-02  8.30649236E-03  1.17563831E-04  4.32040804E-01  2.98200595E-02  1.31589128E+00 -4.72335265E+00 -4.59411794E+00  0.00000000E+00
    5971  8.36201085E-02  8.31178786E-03  1.17550183E-04  4.32830124E-01  2.97671213E-02  1.31530526E+00 -4.72336853E+00 -4.59412876E+00  0.00000000E+00
    5981  8.37218864E-02  8.33200904E-03  1.18101810E-04  4.32931095E-01  2.98390757E-02  1.31390525E+00 -4.72335833E+00 -4.59410928E+00  0.00000000E+00
    5991  8.36887147E-02  8.32314146E-03  1.17834220E-04  4.33009706E-01  2.97643052E-02  1.31618199E+00 -4.72331946E+00 -4.59406920E+00  0.00000000E+00
    6001  8.36489974E-02  8.31356501E-03  1.17559605E-04  4.33027140E-01  2.96981991E-02  1.31480289E+00 -4.72333040E+00 -4.59408087E+00  0.00000000E+00
    6011  8.36794180E-02  8.31492300E-03  1.17434978E-04  4.33813183E-01  2.96139996E-02  1.31806209E+00 -4.72333373E+00 -4.59408288E+00  0.00000000E+00
    6021  8.37192856E-02  8.31859376E-03  1.17382262E-04  4.34566693E-01  2.95462514E-02  1.32009402E+00 -4.72330369E+00 -4.59405458E+00  0.00000000E+00
    6031  8.37315132E-02  8.31702402E-03  1.17218751E-04  4.35141167E-01  2.94646462E-02  1.31805913E+00 -4.72330727E+00 -4.59406703E+00  0.00000000E+00
    6041  8.36366225E-02  8.30091765E-03  1.16887953E-04  4.34547292E-01  2.94595769E-02  1.31849352E+00 -4.72330322E+00 -4.59407988E+00  0.00000000E+00
    6051  8.37449988E-02  8.32316871E-03  1.17542648E-04  4.34416383E-01  2.95523180E-02  1.31559020E+00 -4.72328700E+00 -4.59408213E+00  0.00000000E+00
    6061  8.39705161E-02  8.37536860E-03  1.19332127E-04  4.32940975E-01  2.98766662E-02  1.31633464E+00 -4.72327274E+00 -4.59407508E+00  0.00000000E+00
    6071  8.41101169E-02  8.40340670E-03  1.20052245E-04  4.33319504E-01  2.99798534E-02  1.31928563E+00 -4.72322760E+00 -4.59403711E+00  0.00000000E+00
    6081  8.42051849E-02  8.42085871E-03  1.20440158E-04  4.33842453E-01  3.00125792E-02  1.31560112E+00 -4.72322728E+00 -4.59404424E+00  0.00000000E+00
    6091  8.43197931E-02  8.44216543E-03  1.20931798E-04  4.34397217E-01  3.00575272E-02  1.31967071E+00 -4.72318862E+00 -4.59401225E+00  0.00000000E+00
    6101  8.42470724E-02  8.42811820E-03  1.20602847E-04  4.34053904E-01  3.00171690E-02  1.32025295E+00 -4.72322333E+00 -4.59403805E+00  0.00000000E+00
    6111  8.42203223E-02  8.42041681E-03  1.20355309E-04  4.34181924E-01  2.99450928E-02  1.31738672E+00 -4.72321454E+00 -4.59401838E+00  0.00000000E+00
    6121  8.42558657E-02  8.42347187E-03  1.20284320E-04  4.34925767E-01  2.98789206E-02  1.31548249E+00 -4.72323727E+00 -4.59403417E+00  0.00000000E+00
    6131  8.43210590E-02  8.43204613E-03  1.20319132E-04  4.35911186E-01  2.98244198E-02  1.31340638E+00 -4.72322100E+00 -4.59401587E+00  0.00000000E+00
    6141  8.43165283E-02  8.42819468E-03  1.20136440E-04  4.36252815E-01  2.97547680E-02  1.31428741E+00 -4.72319910E+00 -4.59398996E+00  0.00000000E+00
    6151  8.41919270E-02  8.41051288E-03  1.19812828E-04  4.35404903E-01  2.98295447E-02  1.31450438E+00 -4.72317607E+00 -4.59396096E+00  0.00000000E+00
    6161  8.41371622E-02  8.40185676E-03  1.19642535E-04  4.35045067E-01  2.98422322E-02  1.31259451E+00 -4.72320296E+00 -4.59398833E+00  0.00000000E+00
    6171  8.40588616E-02  8.38722118E-03  1.19316760E-04  4.34615360E-01  2.98091654E-02  1.31026801E+00 -4.72319224E+00 -4.59397476E+00  0.00000000E+00
    6181  8.40317105E-02  8.37919735E-03  1.19057091E-04  4.34764834E-01  2.97311079E-02  1.30692414E+00 -4.72319595E+00 -4.59397289E+00  0.00000000E+00
    6191  8.40395842E-02  8.37801960E-03  1.18936314E-04  4.35179469E-01  2.96746836E-02  1.30434953E+00 -4.72321566E+00 -4.59398652E+00  0.00000000E+00
    6201  8.40844034E-02  8.38257288E-03  1.18889080E-04  4.36016969E-01  2.96074117E-02  1.30444032E+00 -4.72321314E+00 -4.59398004E+00  0.00000000E+00
    6211  8.40688943E-02  8.37664005E-03  1.18664949E-04  4.36282530E-01  2.95324016E-02  1.30457956E+00 -4.72321408E+00 -4.59397664E+00  0.00000000E+00
    6221  8.41192291E-02  8.38235417E-03  1.18645064E-04  4.37145159E-01  2.94703255E-02  1.30461266E+00 -4.72317142E+00 -4.59393154E+00  0.00000000E+00
    6231  8.41238733E-02  8.38000777E-03  1.18484286E-04  4.37593078E-01  2.93997635E-02  1.30650565E+00 -4.72318218E+00 -4.59393624E+00  0.00000000E+00
    6241  8.42273769E-02  8.39713813E-03  1.18736956E-04  4.38690928E-01  2.93931172E-02  1.30411765E+00 -4.72319022E+00 -4.59393729E+00  0.00000000E+00
    6251  8.41988523E-02  8.38987228E-03  1.18513475E-04  4.38776588E-01  2.93375844E-02  1.30306950E+00 -4.72321561E+00 -4.59395698E+00  0.00000000E+00
    6261  8.40935122E-02  8.37214490E-03  1.18168318E-04  4.38038804E-01  2.93375972E-02  1.30457848E+00 -4.72322030E+00 -4.59396268E+00  0.00000000E+00
    6271  8.40242490E-02  8.35803942E-03  1.17844094E-04  4.37687499E-01  2.92820745E-02  1.30175453E+00 -4.72322765E+00 -4.59397028E+00  0.00000000E+00
    6281  8.41072592E-02  8.37078917E-03  1.17991085E-04  4.38699885E-01  2.92548475E-02  1.29897504E+00 -4.72321692E+00 -4.59395307E+00  0.00000000E+00
    6291  8.40421494E-02  8.35887565E-03  1.17710953E-04  4.38435182E-01  2.92330693E-02  1.29957281E+00 -4.72319546E+00 -4.59393900E+00  0.00000000E+00
    6301  8.40534488E-02  8.35945437E-03  1.17677662E-04  4.38671733E-01  2.92032752E-02  1.29945042E+00 -4.72316190E+00 -4.59391098E+00  0.00000000E+00
    6311  8.41849142E-02  8.38653960E-03  1.18398010E-04  4.38877680E-01  2.93153465E-02  1.29884757E+00 -4.72314614E+00 -4.59390106E+00  0.00000000E+00
    6321  8.41169712E-02  8.37266836E-03  1.18077224E-04  4.38542223E-01  2.92603835E-02  1.29706248E+00 -4.72313301E+00 -4.59388737E+00  0.00000000E+00
    6331  8.40937382E-02  8.36648874E-03  1.17870856E-04  4.38695246E-01  2.92091366E-02  1.30040085E+00 -4.72308816E+00 -4.59383567E+00  0.00000000E+00
    6341  8.40477136E-02  8.35659697E-03  1.17604675E-04  4.38636182E-01  2.91605622E-02  1.30015083E+00 -4.72308427E+00 -4.59382555E+00  0.00000000E+00
    6351  8.39767845E-02  8.34456928E-03  1.17333003E-04  4.38317256E-01  2.91580836E-02  1.29900738E+00 -4.72309232E+00 -4.59382937E+00  0.00000000E+00
