   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  2.42520705E+00  5.88162924E+00  3.45935626E+01  6.66666667E-01 -4.55995242E-37  0.00000000E+00 -5.54873016E+00 -5.31073153E+00  0.00000000E+00
    7951  2.57772066E+00  6.64464382E+00  4.41512917E+01  6.66666666E-01  3.37374178E-28  0.00000000E+00 -6.17618725E+00 -5.89407896E+00  0.00000000E+00
    7961  2.57772074E+00  6.64464420E+00  4.41512967E+01  6.66666666E-01  3.36661326E-28  0.00000000E+00 -6.17618725E+00 -5.89407896E+00  0.00000000E+00
    7971  2.57772081E+00  6.64464458E+00  4.41513017E+01  6.66666666E-01  3.35949969E-28  0.00000000E+00 -6.17618726E+00 -5.89407896E+00  0.00000000E+00
    7981  2.57772088E+00  6.64464495E+00  4.41513067E+01  6.66666666E-01  3.35240287E-28  0.00000000E+00 -6.17618726E+00 -5.89407896E+00  0.00000000E+00
    7991  2.57772095E+00  6.64464533E+00  4.41513117E+01  6.66666666E-01  3.34532063E-28  0.00000000E+00 -6.17618727E+00 -5.89407896E+00  0.00000000E+00
    8001  2.57772103E+00  6.64464570E+00  4.41513166E+01  6.66666666E-01  3.33825491E-28  0.00000000E+00 -6.17618727E+00 -5.89407896E+00  0.00000000E+00
    8011  2.57772110E+00  6.64464607E+00  4.41513215E+01  6.66666666E-01  3.33121078E-28  0.00000000E+00 -6.17618728E+00 -5.89407896E+00  0.00000000E+00
    8021  2.57772117E+00  6.64464644E+00  4.41513264E+01  6.66666666E-01  3.32418485E-28  0.00000000E+00 -6.17618728E+00 -5.89407896E+00  0.00000000E+00
    8031  2.57772124E+00  6.64464680E+00  4.41513313E+01  6.66666666E-01  3.31717583E-28  0.00000000E+00 -6.17618729E+00 -5.89407895E+00  0.00000000E+00
    8041  2.57772131E+00  6.64464717E+00  4.41513361E+01  6.66666666E-01  3.31018439E-28  0.00000000E+00 -6.17618729E+00 -5.89407895E+00  0.00000000E+00
    8051  2.57772138E+00  6.64464753E+00  4.41513410E+01  6.66666666E-01  3.30321059E-28  0.00000000E+00 -6.17618730E+00 -5.89407895E+00  0.00000000E+00
    8061  2.57772145E+00  6.64464789E+00  4.41513458E+01  6.66666666E-01  3.29625293E-28  0.00000000E+00 -6.17618730E+00 -5.89407895E+00  0.00000000E+00
    8071  2.57772152E+00  6.64464825E+00  4.41513505E+01  6.66666666E-01  3.28931142E-28  0.00000000E+00 -6.17618731E+00 -5.89407895E+00  0.00000000E+00
    8081  2.57772159E+00  6.64464861E+00  4.41513553E+01  6.66666666E-01  3.28238582E-28  0.00000000E+00 -6.17618731E+00 -5.89407895E+00  0.00000000E+00
    8091  2.57772166E+00  6.64464897E+00  4.41513600E+01  6.66666666E-01  3.27548025E-28  0.00000000E+00 -6.17618732E+00 -5.89407895E+00  0.00000000E+00
    8101  2.57772173E+00  6.64464932E+00  4.41513647E+01  6.66666666E-01  3.26859131E-28  0.00000000E+00 -6.17618732E+00 -5.89407895E+00  0.00000000E+00
    8111  2.57772180E+00  6.64464967E+00  4.41513694E+01  6.66666666E-01  3.26171931E-28  0.00000000E+00 -6.17618733E+00 -5.89407895E+00  0.00000000E+00
    8121  2.57772187E+00  6.64465003E+00  4.41513741E+01  6.66666666E-01  3.25486442E-28  0.00000000E+00 -6.17618733E+00 -5.89407895E+00  0.00000000E+00
    8131  2.57772193E+00  6.64465038E+00  4.41513787E+01  6.66666666E-01  3.24802687E-28  0.00000000E+00 -6.17618734E+00 -5.89407895E+00  0.00000000E+00
    8141  2.57772200E+00  6.64465072E+00  4.41513834E+01  6.66666666E-01  3.24120939E-28  0.00000000E+00 -6.17618734E+00 -5.89407894E+00  0.00000000E+00
    8151  2.57772207E+00  6.64465107E+00  4.41513880E+01  6.66666666E-01  3.23440410E-28  0.00000000E+00 -6.17618735E+00 -5.89407894E+00  0.00000000E+00
    8161  2.57772214E+00  6.64465141E+00  4.41513926E+01  6.66666666E-01  3.22761819E-28  0.00000000E+00 -6.17618735E+00 -5.89407894E+00  0.00000000E+00
    8171  2.57772220E+00  6.64465176E+00  4.41513971E+01  6.66666666E-01  3.22084774E-28  0.00000000E+00 -6.17618736E+00 -5.89407894E+00  0.00000000E+00
    8181  2.57772227E+00  6.64465210E+00  4.41514016E+01  6.66666666E-01  3.21409415E-28  0.00000000E+00 -6.17618736E+00 -5.89407894E+00  0.00000000E+00
    8191  2.57772233E+00  6.64465244E+00  4.41514062E+01  6.66666666E-01  3.20735772E-28  0.00000000E+00 -6.17618737E+00 -5.89407894E+00  0.00000000E+00
    8201  2.57772240E+00  6.64465278E+00  4.41514107E+01  6.66666666E-01  3.20064095E-28  0.00000000E+00 -6.17618737E+00 -5.89407894E+00  0.00000000E+00
    8211  2.57772247E+00  6.64465311E+00  4.41514151E+01  6.66666666E-01  3.19393386E-28  0.00000000E+00 -6.17618738E+00 -5.89407894E+00  0.00000000E+00
    8221  2.57772253E+00  6.64465345E+00  4.41514196E+01  6.66666666E-01  3.18724861E-28  0.00000000E+00 -6.17618738E+00 -5.89407894E+00  0.00000000E+00
    8231  2.57772259E+00  6.64465378E+00  4.41514240E+01  6.66666666E-01  3.18058164E-28  0.00000000E+00 -6.17618738E+00 -5.89407894E+00  0.00000000E+00
    8241  2.57772266E+00  6.64465411E+00  4.41514284E+01  6.66666666E-01  3.17393166E-28  0.00000000E+00 -6.17618739E+00 -5.89407894E+00  0.00000000E+00
    8251  2.57772272E+00  6.64465444E+00  4.41514328E+01  6.66666666E-01  3.16729629E-28  0.00000000E+00 -6.17618739E+00 -5.89407893E+00  0.00000000E+00
    8261  2.57772279E+00  6.64465477E+00  4.41514372E+01  6.66666666E-01  3.16067734E-28  0.00000000E+00 -6.17618740E+00 -5.89407893E+00  0.00000000E+00
    8271  2.57772285E+00  6.64465510E+00  4.41514415E+01  6.66666666E-01  3.15407467E-28  0.00000000E+00 -6.17618740E+00 -5.89407893E+00  0.00000000E+00
    8281  2.57772291E+00  6.64465542E+00  4.41514458E+01  6.66666666E-01  3.14748659E-28  0.00000000E+00 -6.17618741E+00 -5.89407893E+00  0.00000000E+00
    8291  2.57772298E+00  6.64465575E+00  4.41514501E+01  6.66666666E-01  3.14091869E-28  0.00000000E+00 -6.17618741E+00 -5.89407893E+00  0.00000000E+00
    8301  2.57772304E+00  6.64465607E+00  4.41514544E+01  6.66666666E-01  3.13436895E-28  0.00000000E+00 -6.17618742E+00 -5.89407893E+00  0.00000000E+00
    8311  2.57772310E+00  6.64465639E+00  4.41514587E+01  6.66666666E-01  3.12783258E-28  0.00000000E+00 -6.17618742E+00 -5.89407893E+00  0.00000000E+00
    8321  2.57772316E+00  6.64465671E+00  4.41514629E+01  6.66666666E-01  3.12131592E-28  0.00000000E+00 -6.17618743E+00 -5.89407893E+00  0.00000000E+00
    8331  2.57772322E+00  6.64465703E+00  4.41514672E+01  6.66666666E-01  3.11481276E-28  0.00000000E+00 -6.17618743E+00 -5.89407893E+00  0.00000000E+00
    8341  2.57772329E+00  6.64465734E+00  4.41514714E+01  6.66666666E-01  3.10832704E-28  0.00000000E+00 -6.17618744E+00 -5.89407893E+00  0.00000000E+00
    8351  2.57772335E+00  6.64465766E+00  4.41514755E+01  6.66666666E-01  3.10186191E-28  0.00000000E+00 -6.17618744E+00 -5.89407893E+00  0.00000000E+00
    8361  2.57772341E+00  6.64465797E+00  4.41514797E+01  6.66666666E-01  3.09540629E-28  0.00000000E+00 -6.17618745E+00 -5.89407893E+00  0.00000000E+00
    8371  2.57772347E+00  6.64465829E+00  4.41514839E+01  6.66666666E-01  3.08896839E-28  0.00000000E+00 -6.17618745E+00 -5.89407893E+00  0.00000000E+00
    8381  2.57772353E+00  6.64465860E+00  4.41514880E+01  6.66666666E-01  3.08254451E-28  0.00000000E+00 -6.17618745E+00 -5.89407892E+00  0.00000000E+00
    8391  2.57772359E+00  6.64465890E+00  4.41514921E+01  6.66666666E-01  3.07614002E-28  0.00000000E+00 -6.17618746E+00 -5.89407892E+00  0.00000000E+00
    8401  2.57772365E+00  6.64465921E+00  4.41514962E+01  6.66666666E-01  3.06975035E-28  0.00000000E+00 -6.17618746E+00 -5.89407892E+00  0.00000000E+00
    8411  2.57772371E+00  6.64465952E+00  4.41515002E+01  6.66666666E-01  3.06337771E-28  0.00000000E+00 -6.17618747E+00 -5.89407892E+00  0.00000000E+00
    8421  2.57772377E+00  6.64465982E+00  4.41515043E+01  6.66666666E-01  3.05702260E-28  0.00000000E+00 -6.17618747E+00 -5.89407892E+00  0.00000000E+00
    8431  2.57772383E+00  6.64466013E+00  4.41515083E+01  6.66666666E-01  3.05068100E-28  0.00000000E+00 -6.17618748E+00 -5.89407892E+00  0.00000000E+00
    8441  2.57772388E+00  6.64466043E+00  4.41515123E+01  6.66666666E-01  3.04436275E-28  0.00000000E+00 -6.17618748E+00 -5.89407892E+00  0.00000000E+00
    8451  2.57772394E+00  6.64466073E+00  4.41515163E+01  6.66666666E-01  3.03805583E-28  0.00000000E+00 -6.17618749E+00 -5.89407892E+00  0.00000000E+00
    8461  2.57772400E+00  6.64466103E+00  4.41515203E+01  6.66666666E-01  3.03176781E-28  0.00000000E+00 -6.17618749E+00 -5.89407892E+00  0.00000000E+00
    8471  2.57772406E+00  6.64466133E+00  4.41515243E+01  6.66666666E-01  3.02549436E-28  0.00000000E+00 -6.17618750E+00 -5.89407892E+00  0.00000000E+00
    8481  2.57772412E+00  6.64466162E+00  4.41515282E+01  6.66666666E-01  3.01923274E-28  0.00000000E+00 -6.17618750E+00 -5.89407892E+00  0.00000000E+00
    8491  2.57772417E+00  6.64466192E+00  4.41515321E+01  6.66666666E-01  3.01298941E-28  0.00000000E+00 -6.17618751E+00 -5.89407892E+00  0.00000000E+00
    8501  2.57772423E+00  6.64466221E+00  4.41515360E+01  6.66666666E-01  3.00676363E-28  0.00000000E+00 -6.17618751E+00 -5.89407892E+00  0.00000000E+00
    8511  2.57772429E+00  6.64466250E+00  4.41515399E+01  6.66666666E-01  3.00055298E-28  0.00000000E+00 -6.17618751E+00 -5.89407892E+00  0.00000000E+00
    8521  2.57772434E+00  6.64466279E+00  4.41515438E+01  6.66666666E-01  2.99436069E-28  0.00000000E+00 -6.17618752E+00 -5.89407891E+00  0.00000000E+00
    8531  2.57772440E+00  6.64466308E+00  4.41515476E+01  6.66666666E-01  2.98818293E-28  0.00000000E+00 -6.17618752E+00 -5.89407891E+00  0.00000000E+00
    8541  2.57772446E+00  6.64466337E+00  4.41515515E+01  6.66666666E-01  2.98202065E-28  0.00000000E+00 -6.17618753E+00 -5.89407891E+00  0.00000000E+00
    8551  2.57772451E+00  6.64466366E+00  4.41515553E+01  6.66666666E-01  2.97587499E-28  0.00000000E+00 -6.17618753E+00 -5.89407891E+00  0.00000000E+00
    8561  2.57772457E+00  6.64466394E+00  4.41515591E+01  6.66666666E-01  2.96974241E-28  0.00000000E+00 -6.17618754E+00 -5.89407891E+00  0.00000000E+00
    8571  2.57772462E+00  6.64466423E+00  4.41515628E+01  6.66666666E-01  2.96362746E-28  0.00000000E+00 -6.17618754E+00 -5.89407891E+00  0.00000000E+00
    8581  2.57772468E+00  6.64466451E+00  4.41515666E+01  6.66666666E-01  2.95752960E-28  0.00000000E+00 -6.17618755E+00 -5.89407891E+00  0.00000000E+00
    8591  2.57772473E+00  6.64466479E+00  4.41515703E+01  6.66666666E-01  2.95144486E-28  0.00000000E+00 -6.17618755E+00 -5.89407891E+00  0.00000000E+00
    8601  2.57772479E+00  6.64466507E+00  4.41515741E+01  6.66666666E-01  2.94537578E-28  0.00000000E+00 -6.17618755E+00 -5.89407891E+00  0.00000000E+00
    8611  2.57772484E+00  6.64466535E+00  4.41515778E+01  6.66666666E-01  2.93932434E-28  0.00000000E+00 -6.17618756E+00 -5.89407891E+00  0.00000000E+00
    8621  2.57772489E+00  6.64466563E+00  4.41515815E+01  6.66666666E-01  2.93328961E-28  0.00000000E+00 -6.17618756E+00 -5.89407891E+00  0.00000000E+00
    8631  2.57772495E+00  6.64466591E+00  4.41515851E+01  6.66666666E-01  2.92727093E-28  0.00000000E+00 -6.17618757E+00 -5.89407891E+00  0.00000000E+00
    8641  2.57772500E+00  6.64466618E+00  4.41515888E+01  6.66666666E-01  2.92126258E-28  0.00000000E+00 -6.17618757E+00 -5.89407891E+00  0.00000000E+00
    8651  2.57772505E+00  6.64466646E+00  4.41515924E+01  6.66666666E-01  2.91527063E-28  0.00000000E+00 -6.17618758E+00 -5.89407891E+00  0.00000000E+00
    8661  2.57772511E+00  6.64466673E+00  4.41515961E+01  6.66666666E-01  2.90929585E-28  0.00000000E+00 -6.17618758E+00 -5.89407891E+00  0.00000000E+00
    8671  2.57772516E+00  6.64466700E+00  4.41515997E+01  6.66666666E-01  2.90333458E-28  0.00000000E+00 -6.17618759E+00 -5.89407891E+00  0.00000000E+00
    8681  2.57772521E+00  6.64466727E+00  4.41516033E+01  6.66666666E-01  2.89739289E-28  0.00000000E+00 -6.17618759E+00 -5.89407891E+00  0.00000000E+00
    8691  2.57772526E+00  6.64466754E+00  4.41516068E+01  6.66666666E-01  2.89146517E-28  0.00000000E+00 -6.17618759E+00 -5.89407890E+00  0.00000000E+00
    8701  2.57772532E+00  6.64466781E+00  4.41516104E+01  6.66666666E-01  2.88555257E-28  0.00000000E+00 -6.17618760E+00 -5.89407890E+00  0.00000000E+00
    8711  2.57772537E+00  6.64466807E+00  4.41516139E+01  6.66666666E-01  2.87965423E-28  0.00000000E+00 -6.17618760E+00 -5.89407890E+00  0.00000000E+00
    8721  2.57772542E+00  6.64466834E+00  4.41516175E+01  6.66666666E-01  2.87377289E-28  0.00000000E+00 -6.17618761E+00 -5.89407890E+00  0.00000000E+00
    8731  2.57772547E+00  6.64466860E+00  4.41516210E+01  6.66666666E-01  2.86790683E-28  0.00000000E+00 -6.17618761E+00 -5.89407890E+00  0.00000000E+00
    8741  2.57772552E+00  6.64466887E+00  4.41516245E+01  6.66666666E-01  2.86205674E-28  0.00000000E+00 -6.17618762E+00 -5.89407890E+00  0.00000000E+00
    8751  2.57772557E+00  6.64466913E+00  4.41516280E+01  6.66666666E-01  2.85621962E-28  0.00000000E+00 -6.17618762E+00 -5.89407890E+00  0.00000000E+00
    8761  2.57772562E+00  6.64466939E+00  4.41516314E+01  6.66666666E-01  2.85040069E-28  0.00000000E+00 -6.17618763E+00 -5.89407890E+00  0.00000000E+00
    8771  2.57772567E+00  6.64466965E+00  4.41516349E+01  6.66666666E-01  2.84459490E-28  0.00000000E+00 -6.17618763E+00 -5.89407890E+00  0.00000000E+00
    8781  2.57772572E+00  6.64466991E+00  4.41516383E+01  6.66666666E-01  2.83880452E-28  0.00000000E+00 -6.17618763E+00 -5.89407890E+00  0.00000000E+00
    8791  2.57772577E+00  6.64467016E+00  4.41516417E+01  6.66666666E-01  2.83302666E-28  0.00000000E+00 -6.17618764E+00 -5.89407890E+00  0.00000000E+00
    8801  2.57772582E+00  6.64467042E+00  4.41516451E+01  6.66666666E-01  2.82726747E-28  0.00000000E+00 -6.17618764E+00 -5.89407890E+00  0.00000000E+00
    8811  2.57772587E+00  6.64467068E+00  4.41516485E+01  6.66666666E-01  2.82152374E-28  0.00000000E+00 -6.17618765E+00 -5.89407890E+00  0.00000000E+00
    8821  2.57772592E+00  6.64467093E+00  4.41516519E+01  6.66666666E-01  2.81579323E-28  0.00000000E+00 -6.17618765E+00 -5.89407890E+00  0.00000000E+00
    8831  2.57772597E+00  6.64467118E+00  4.41516552E+01  6.66666666E-01  2.81007970E-28  0.00000000E+00 -6.17618766E+00 -5.89407890E+00  0.00000000E+00
    8841  2.57772602E+00  6.64467143E+00  4.41516586E+01  6.66666666E-01  2.80438092E-28  0.00000000E+00 -6.17618766E+00 -5.89407890E+00  0.00000000E+00
    8851  2.57772607E+00  6.64467168E+00  4.41516619E+01  6.66666666E-01  2.79869676E-28  0.00000000E+00 -6.17618766E+00 -5.89407890E+00  0.00000000E+00
    8861  2.57772612E+00  6.64467193E+00  4.41516652E+01  6.66666666E-01  2.79302975E-28  0.00000000E+00 -6.17618767E+00 -5.89407890E+00  0.00000000E+00
    8871  2.57772616E+00  6.64467218E+00  4.41516685E+01  6.66666666E-01  2.78737738E-28  0.00000000E+00 -6.17618767E+00 -5.89407890E+00  0.00000000E+00
    8881  2.57772621E+00  6.64467243E+00  4.41516718E+01  6.66666666E-01  2.78173972E-28  0.00000000E+00 -6.17618768E+00 -5.89407890E+00  0.00000000E+00
    8891  2.57772626E+00  6.64467267E+00  4.41516751E+01  6.66666666E-01  2.77611791E-28  0.00000000E+00 -6.17618768E+00 -5.89407890E+00  0.00000000E+00
    8901  2.57772631E+00  6.64467292E+00  4.41516783E+01  6.66666666E-01  2.77051076E-28  0.00000000E+00 -6.17618769E+00 -5.89407889E+00  0.00000000E+00
    8911  2.57772635E+00  6.64467316E+00  4.41516816E+01  6.66666666E-01  2.76491584E-28  0.00000000E+00 -6.17618769E+00 -5.89407889E+00  0.00000000E+00
    8921  2.57772640E+00  6.64467341E+00  4.41516848E+01  6.66666666E-01  2.75933805E-28  0.00000000E+00 -6.17618769E+00 -5.89407889E+00  0.00000000E+00
    8931  2.57772645E+00  6.64467365E+00  4.41516880E+01  6.66666666E-01  2.75377149E-28  0.00000000E+00 -6.17618770E+00 -5.89407889E+00  0.00000000E+00
    8941  2.57772650E+00  6.64467389E+00  4.41516912E+01  6.66666666E-01  2.74822263E-28  0.00000000E+00 -6.17618770E+00 -5.89407889E+00  0.00000000E+00
    8951  2.57772654E+00  6.64467413E+00  4.41516944E+01  6.66666666E-01  2.74268707E-28  0.00000000E+00 -6.17618771E+00 -5.89407889E+00  0.00000000E+00
    8961  2.57772659E+00  6.64467437E+00  4.41516976E+01  6.66666666E-01  2.73716488E-28  0.00000000E+00 -6.17618771E+00 -5.89407889E+00  0.00000000E+00
    8971  2.57772663E+00  6.64467460E+00  4.41517007E+01  6.66666666E-01  2.73165410E-28  0.00000000E+00 -6.17618772E+00 -5.89407889E+00  0.00000000E+00
    8981  2.57772668E+00  6.64467484E+00  4.41517039E+01  6.66666666E-01  2.72616067E-28  0.00000000E+00 -6.17618772E+00 -5.89407889E+00  0.00000000E+00
    8991  2.57772673E+00  6.64467508E+00  4.41517070E+01  6.66666666E-01  2.72068238E-28  0.00000000E+00 -6.17618772E+00 -5.89407889E+00  0.00000000E+00
    9001  2.57772677E+00  6.64467531E+00  4.41517101E+01  6.66666666E-01  2.71522025E-28  0.00000000E+00 -6.17618773E+00 -5.89407889E+00  0.00000000E+00
    9011  2.57772682E+00  6.64467554E+00  4.41517132E+01  6.66666666E-01  2.70977097E-28  0.00000000E+00 -6.17618773E+00 -5.89407889E+00  0.00000000E+00
    9021  2.57772686E+00  6.64467578E+00  4.41517163E+01  6.66666666E-01  2.70433484E-28  0.00000000E+00 -6.17618774E+00 -5.89407889E+00  0.00000000E+00
    9031  2.57772691E+00  6.64467601E+00  4.41517194E+01  6.66666666E-01  2.69891980E-28  0.00000000E+00 -6.17618774E+00 -5.89407889E+00  0.00000000E+00
    9041  2.57772695E+00  6.64467624E+00  4.41517224E+01  6.66666666E-01  2.69351291E-28  0.00000000E+00 -6.17618774E+00 -5.89407889E+00  0.00000000E+00
    9051  2.57772700E+00  6.64467647E+00  4.41517255E+01  6.66666666E-01  2.68811965E-28  0.00000000E+00 -6.17618775E+00 -5.89407889E+00  0.00000000E+00
    9061  2.57772704E+00  6.64467670E+00  4.41517285E+01  6.66666666E-01  2.68274728E-28  0.00000000E+00 -6.17618775E+00 -5.89407889E+00  0.00000000E+00
    9071  2.57772708E+00  6.64467692E+00  4.41517315E+01  6.66666666E-01  2.67738679E-28  0.00000000E+00 -6.17618776E+00 -5.89407889E+00  0.00000000E+00
    9081  2.57772713E+00  6.64467715E+00  4.41517345E+01  6.66666666E-01  2.67203718E-28  0.00000000E+00 -6.17618776E+00 -5.89407889E+00  0.00000000E+00
    9091  2.57772717E+00  6.64467738E+00  4.41517375E+01  6.66666666E-01  2.66670384E-28  0.00000000E+00 -6.17618777E+00 -5.89407889E+00  0.00000000E+00
    9101  2.57772722E+00  6.64467760E+00  4.41517405E+01  6.66666666E-01  2.66137999E-28  0.00000000E+00 -6.17618777E+00 -5.89407889E+00  0.00000000E+00
    9111  2.57772726E+00  6.64467782E+00  4.41517435E+01  6.66666666E-01  2.65607444E-28  0.00000000E+00 -6.17618777E+00 -5.89407889E+00  0.00000000E+00
    9121  2.57772730E+00  6.64467805E+00  4.41517465E+01  6.66666666E-01  2.65078436E-28  0.00000000E+00 -6.17618778E+00 -5.89407889E+00  0.00000000E+00
    9131  2.57772734E+00  6.64467827E+00  4.41517494E+01  6.66666666E-01  2.64550626E-28  0.00000000E+00 -6.17618778E+00 -5.89407889E+00  0.00000000E+00
    9141  2.57772739E+00  6.64467849E+00  4.41517523E+01  6.66666666E-01  2.64024427E-28  0.00000000E+00 -6.17618779E+00 -5.89407889E+00  0.00000000E+00
    9151  2.57772743E+00  6.64467871E+00  4.41517553E+01  6.66666666E-01  2.63499395E-28  0.00000000E+00 -6.17618779E+00 -5.89407889E+00  0.00000000E+00
    9161  2.57772747E+00  6.64467893E+00  4.41517582E+01  6.66666666E-01  2.62975912E-28  0.00000000E+00 -6.17618779E+00 -5.89407889E+00  0.00000000E+00
    9171  2.57772752E+00  6.64467915E+00  4.41517611E+01  6.66666666E-01  2.62454023E-28  0.00000000E+00 -6.17618780E+00 -5.89407888E+00  0.00000000E+00
    9181  2.57772756E+00  6.64467936E+00  4.41517640E+01  6.66666666E-01  2.61933182E-28  0.00000000E+00 -6.17618780E+00 -5.89407888E+00  0.00000000E+00
    9191  2.57772760E+00  6.64467958E+00  4.41517668E+01  6.66666666E-01  2.61413853E-28  0.00000000E+00 -6.17618781E+00 -5.89407888E+00  0.00000000E+00
    9201  2.57772764E+00  6.64467980E+00  4.41517697E+01  6.66666666E-01  2.60895649E-28  0.00000000E+00 -6.17618781E+00 -5.89407888E+00  0.00000000E+00
    9211  2.57772768E+00  6.64468001E+00  4.41517725E+01  6.66666666E-01  2.60379072E-28  0.00000000E+00 -6.17618782E+00 -5.89407888E+00  0.00000000E+00
    9221  2.57772772E+00  6.64468022E+00  4.41517754E+01  6.66666666E-01  2.59863836E-28  0.00000000E+00 -6.17618782E+00 -5.89407888E+00  0.00000000E+00
    9231  2.57772777E+00  6.64468044E+00  4.41517782E+01  6.66666666E-01  2.59350110E-28  0.00000000E+00 -6.17618782E+00 -5.89407888E+00  0.00000000E+00
    9241  2.57772781E+00  6.64468065E+00  4.41517810E+01  6.66666666E-01  2.58837822E-28  0.00000000E+00 -6.17618783E+00 -5.89407888E+00  0.00000000E+00
    9251  2.57772785E+00  6.64468086E+00  4.41517838E+01  6.66666666E-01  2.58326766E-28  0.00000000E+00 -6.17618783E+00 -5.89407888E+00  0.00000000E+00
    9261  2.57772789E+00  6.64468107E+00  4.41517866E+01  6.66666666E-01  2.57816846E-28  0.00000000E+00 -6.17618784E+00 -5.89407888E+00  0.00000000E+00
    9271  2.57772793E+00  6.64468128E+00  4.41517894E+01  6.66666666E-01  2.57308790E-28  0.00000000E+00 -6.17618784E+00 -5.89407888E+00  0.00000000E+00
    9281  2.57772797E+00  6.64468149E+00  4.41517922E+01  6.66666666E-01  2.56801985E-28  0.00000000E+00 -6.17618784E+00 -5.89407888E+00  0.00000000E+00
    9291  2.57772801E+00  6.64468169E+00  4.41517949E+01  6.66666666E-01  2.56296239E-28  0.00000000E+00 -6.17618785E+00 -5.89407888E+00  0.00000000E+00
    9301  2.57772805E+00  6.64468190E+00  4.41517977E+01  6.66666666E-01  2.55791627E-28  0.00000000E+00 -6.17618785E+00 -5.89407888E+00  0.00000000E+00
    9311  2.57772809E+00  6.64468211E+00  4.41518004E+01  6.66666666E-01  2.55288615E-28  0.00000000E+00 -6.17618786E+00 -5.89407888E+00  0.00000000E+00
    9321  2.57772813E+00  6.64468231E+00  4.41518031E+01  6.66666666E-01  2.54787259E-28  0.00000000E+00 -6.17618786E+00 -5.89407888E+00  0.00000000E+00
    9331  2.57772817E+00  6.64468252E+00  4.41518058E+01  6.66666666E-01  2.54286931E-28  0.00000000E+00 -6.17618786E+00 -5.89407888E+00  0.00000000E+00
    9341  2.57772821E+00  6.64468272E+00  4.41518085E+01  6.66666666E-01  2.53787900E-28  0.00000000E+00 -6.17618787E+00 -5.89407888E+00  0.00000000E+00
    9351  2.57772825E+00  6.64468292E+00  4.41518112E+01  6.66666666E-01  2.53290162E-28  0.00000000E+00 -6.17618787E+00 -5.89407888E+00  0.00000000E+00
    9361  2.57772829E+00  6.64468312E+00  4.41518139E+01  6.66666666E-01  2.52793764E-28  0.00000000E+00 -6.17618788E+00 -5.89407888E+00  0.00000000E+00
    9371  2.57772833E+00  6.64468332E+00  4.41518166E+01  6.66666666E-01  2.52298690E-28  0.00000000E+00 -6.17618788E+00 -5.89407888E+00  0.00000000E+00
    9381  2.57772836E+00  6.64468352E+00  4.41518193E+01  6.66666666E-01  2.51804988E-28  0.00000000E+00 -6.17618789E+00 -5.89407888E+00  0.00000000E+00
    9391  2.57772840E+00  6.64468372E+00  4.41518219E+01  6.66666666E-01  2.51312364E-28  0.00000000E+00 -6.17618789E+00 -5.89407888E+00  0.00000000E+00
    9401  2.57772844E+00  6.64468392E+00  4.41518245E+01  6.66666666E-01  2.50821591E-28  0.00000000E+00 -6.17618789E+00 -5.89407888E+00  0.00000000E+00
    9411  2.57772848E+00  6.64468412E+00  4.41518272E+01  6.66666666E-01  2.50331780E-28  0.00000000E+00 -6.17618790E+00 -5.89407888E+00  0.00000000E+00
    9421  2.57772852E+00  6.64468432E+00  4.41518298E+01  6.66666666E-01  2.49843615E-28  0.00000000E+00 -6.17618790E+00 -5.89407888E+00  0.00000000E+00
    9431  2.57772856E+00  6.64468451E+00  4.41518324E+01  6.66666666E-01  2.49356572E-28  0.00000000E+00 -6.17618791E+00 -5.89407888E+00  0.00000000E+00
    9441  2.57772859E+00  6.64468471E+00  4.41518350E+01  6.66666666E-01  2.48871038E-28  0.00000000E+00 -6.17618791E+00 -5.89407888E+00  0.00000000E+00
    9451  2.57772863E+00  6.64468490E+00  4.41518376E+01  6.66666666E-01  2.48386519E-28  0.00000000E+00 -6.17618791E+00 -5.89407888E+00  0.00000000E+00
    9461  2.57772867E+00  6.64468510E+00  4.41518402E+01  6.66666666E-01  2.47903458E-28  0.00000000E+00 -6.17618792E+00 -5.89407888E+00  0.00000000E+00
    9471  2.57772871E+00  6.64468529E+00  4.41518427E+01  6.66666666E-01  2.47421722E-28  0.00000000E+00 -6.17618792E+00 -5.89407888E+00  0.00000000E+00
    9481  2.57772874E+00  6.64468548E+00  4.41518453E+01  6.66666666E-01  2.46941117E-28  0.00000000E+00 -6.17618793E+00 -5.89407888E+00  0.00000000E+00
    9491  2.57772878E+00  6.64468568E+00  4.41518478E+01  6.66666666E-01  2.46461963E-28  0.00000000E+00 -6.17618793E+00 -5.89407888E+00  0.00000000E+00
    9501  2.57772882E+00  6.64468587E+00  4.41518504E+01  6.66666666E-01  2.45983867E-28  0.00000000E+00 -6.17618793E+00 -5.89407888E+00  0.00000000E+00
    9511  2.57772886E+00  6.64468606E+00  4.41518529E+01  6.66666666E-01  2.45507095E-28  0.00000000E+00 -6.17618794E+00 -5.89407888E+00  0.00000000E+00
    9521  2.57772889E+00  6.64468625E+00  4.41518554E+01  6.66666666E-01  2.45031713E-28  0.00000000E+00 -6.17618794E+00 -5.89407888E+00  0.00000000E+00
    9531  2.57772893E+00  6.64468644E+00  4.41518579E+01  6.66666666E-01  2.44557497E-28  0.00000000E+00 -6.17618795E+00 -5.89407888E+00  0.00000000E+00
