   #Iter                 Tot                 Exc                 Ani                  DM                  PD               BiqDM                  BQ                 Dip              Zeeman                 LSF                Chir                Ring                  SA
   23450 -2.77603870E-01 -2.75002427E-01  0.00000000E+00 -2.59796200E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.48050814E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   23500 -2.79712752E-01 -2.77044943E-01  0.00000000E+00 -2.67033211E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.52246438E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   23550 -2.71509501E-01 -2.69048880E-01  0.00000000E+00 -2.45888455E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.73582821E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   23600 -2.74761297E-01 -2.72000321E-01  0.00000000E+00 -2.75860599E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.37065764E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   23650 -2.74076377E-01 -2.71436158E-01  0.00000000E+00 -2.64125047E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.03148713E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   23700 -2.72446970E-01 -2.69948624E-01  0.00000000E+00 -2.49617164E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.17417066E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   23750 -2.75230547E-01 -2.72244836E-01  0.00000000E+00 -2.98577819E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  6.80166860E-08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   23800 -2.75329801E-01 -2.72178391E-01  0.00000000E+00 -3.14936138E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.04838716E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   23850 -2.72536905E-01 -2.70261588E-01  0.00000000E+00 -2.27269026E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.62674734E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   23900 -2.77100677E-01 -2.74599019E-01  0.00000000E+00 -2.50051350E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.14410438E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   25450 -2.73871677E-01 -2.71113264E-01  0.00000000E+00 -2.76062238E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.20890909E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   25500 -2.69833047E-01 -2.67221208E-01  0.00000000E+00 -2.60986079E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.97845843E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   25550 -2.79602996E-01 -2.76913966E-01  0.00000000E+00 -2.69231990E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.29006706E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   25600 -2.86755108E-01 -2.83698110E-01  0.00000000E+00 -3.05908505E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.08667349E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   25650 -2.81382648E-01 -2.78742856E-01  0.00000000E+00 -2.64132701E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.53555675E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   25700 -2.86249660E-01 -2.84182948E-01  0.00000000E+00 -2.06589673E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -8.15302512E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   25750 -2.70198902E-01 -2.67368438E-01  0.00000000E+00 -2.83131259E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  8.48432219E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   25800 -2.85161643E-01 -2.82687800E-01  0.00000000E+00 -2.47633174E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.48823957E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   25850 -2.73835125E-01 -2.71468591E-01  0.00000000E+00 -2.36803437E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.50054834E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   25900 -2.75601005E-01 -2.73484084E-01  0.00000000E+00 -2.12078760E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.86582584E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   25950 -2.78515155E-01 -2.75881766E-01  0.00000000E+00 -2.63399738E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  6.08035873E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   26000 -2.79839035E-01 -2.76954017E-01  0.00000000E+00 -2.88616721E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.14927619E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   26050 -2.77416124E-01 -2.74730682E-01  0.00000000E+00 -2.68625347E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  8.11549293E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   26100 -2.76097155E-01 -2.73071478E-01  0.00000000E+00 -3.02773579E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.05896722E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   26150 -2.75375632E-01 -2.72795676E-01  0.00000000E+00 -2.57629584E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.65930534E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   26200 -2.72940407E-01 -2.70322644E-01  0.00000000E+00 -2.61356974E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.19414237E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   26250 -2.73905873E-01 -2.71508564E-01  0.00000000E+00 -2.39516002E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.14880555E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   26300 -2.78530340E-01 -2.76125417E-01  0.00000000E+00 -2.40288794E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.03552152E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   26350 -2.82420465E-01 -2.79216440E-01  0.00000000E+00 -3.20577115E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.74608274E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   26650 -2.74705005E-01 -2.72122011E-01  0.00000000E+00 -2.58141057E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.58337917E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   26700 -2.78868970E-01 -2.76382163E-01  0.00000000E+00 -2.48729940E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  4.91945761E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   26750 -2.78414736E-01 -2.75565759E-01  0.00000000E+00 -2.85030747E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.33074056E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   26800 -2.72625414E-01 -2.69586997E-01  0.00000000E+00 -3.03517327E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.24340222E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   26850 -2.76038836E-01 -2.73630596E-01  0.00000000E+00 -2.40857032E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.30439495E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   26900 -2.75468365E-01 -2.72880640E-01  0.00000000E+00 -2.59101576E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.29012207E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   26950 -2.72387913E-01 -2.69006968E-01  0.00000000E+00 -3.38080178E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.43890648E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   27000 -2.77391293E-01 -2.74693522E-01  0.00000000E+00 -2.69554464E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.22648949E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   27050 -2.74023107E-01 -2.71416617E-01  0.00000000E+00 -2.60421104E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.27900157E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   27100 -2.78564947E-01 -2.75855897E-01  0.00000000E+00 -2.70617836E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.87168269E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   27150 -2.74243196E-01 -2.71183893E-01  0.00000000E+00 -3.05993548E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  6.31997808E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   27200 -2.70364715E-01 -2.68353250E-01  0.00000000E+00 -2.01246286E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.97693093E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   27250 -2.77674693E-01 -2.74807065E-01  0.00000000E+00 -2.86504078E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.58734979E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   27300 -2.79740868E-01 -2.77049991E-01  0.00000000E+00 -2.69142938E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  5.52266367E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   27350 -2.84624009E-01 -2.82247707E-01  0.00000000E+00 -2.37859501E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.29243175E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   27400 -2.72908922E-01 -2.70700521E-01  0.00000000E+00 -2.20962371E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.22290651E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   27450 -2.84902654E-01 -2.82085565E-01  0.00000000E+00 -2.81806961E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.81536695E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   27500 -2.74670122E-01 -2.71817271E-01  0.00000000E+00 -2.85400866E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.15764963E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   27550 -2.76409015E-01 -2.74020676E-01  0.00000000E+00 -2.38694639E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.39205332E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   35450 -2.72541135E-01 -2.70189046E-01  0.00000000E+00 -2.35411969E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.03089384E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   35500 -2.78258487E-01 -2.76301569E-01  0.00000000E+00 -1.95476385E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.15373517E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   35550 -2.74998421E-01 -2.72939202E-01  0.00000000E+00 -2.05817400E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.04480814E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   35600 -2.82585242E-01 -2.80207178E-01  0.00000000E+00 -2.37719661E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -8.67720896E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   35650 -2.75889618E-01 -2.72944238E-01  0.00000000E+00 -2.94759126E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.21142121E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   35700 -2.76678560E-01 -2.74152258E-01  0.00000000E+00 -2.52670177E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.99483428E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   35750 -2.79968158E-01 -2.77802562E-01  0.00000000E+00 -2.16223601E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.36030133E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   35800 -2.85474257E-01 -2.83049940E-01  0.00000000E+00 -2.42556821E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.25095677E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   35850 -2.77928322E-01 -2.75265176E-01  0.00000000E+00 -2.66238825E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -7.57898741E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   35900 -2.77668539E-01 -2.75314963E-01  0.00000000E+00 -2.35245600E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.11943395E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   35950 -2.76756514E-01 -2.74265466E-01  0.00000000E+00 -2.48939648E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.65100126E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   36000 -2.71697809E-01 -2.68666347E-01  0.00000000E+00 -3.03103665E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.25742213E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   36050 -2.74344542E-01 -2.71971787E-01  0.00000000E+00 -2.37658509E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.83047895E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   36100 -2.73727080E-01 -2.70727268E-01  0.00000000E+00 -3.00155374E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.74193939E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   36150 -2.76332565E-01 -2.73725084E-01  0.00000000E+00 -2.60391485E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.56678696E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   36200 -2.74647686E-01 -2.72014499E-01  0.00000000E+00 -2.63036106E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.82610373E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   36250 -2.83512715E-01 -2.81124541E-01  0.00000000E+00 -2.38325507E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.91824480E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   36300 -2.81699228E-01 -2.79110444E-01  0.00000000E+00 -2.58793240E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -8.51059366E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   36350 -2.76317071E-01 -2.74055705E-01  0.00000000E+00 -2.26185479E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  4.89270707E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   36650 -2.70879188E-01 -2.69100078E-01  0.00000000E+00 -1.78057864E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.46903323E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   36700 -2.76670663E-01 -2.73695460E-01  0.00000000E+00 -2.98096426E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  5.76184054E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   36750 -2.78904023E-01 -2.76078886E-01  0.00000000E+00 -2.82629191E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.15477731E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   36800 -2.74434948E-01 -2.71973968E-01  0.00000000E+00 -2.46052528E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.54775686E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   36850 -2.73824905E-01 -2.71218932E-01  0.00000000E+00 -2.60911783E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.14554271E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   36900 -2.74719043E-01 -2.72777927E-01  0.00000000E+00 -1.93501270E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -6.10310815E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   36950 -2.75527665E-01 -2.72868498E-01  0.00000000E+00 -2.65804921E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.11734563E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   37000 -2.79318669E-01 -2.76631793E-01  0.00000000E+00 -2.68623625E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -6.40143554E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   37050 -2.73873913E-01 -2.71303799E-01  0.00000000E+00 -2.56826980E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.84428705E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   37100 -2.73896653E-01 -2.71442287E-01  0.00000000E+00 -2.45533859E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.73042763E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   37150 -2.72809954E-01 -2.69878700E-01  0.00000000E+00 -2.93179707E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  5.42682376E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   37200 -2.73517801E-01 -2.70738043E-01  0.00000000E+00 -2.78007729E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.18865487E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   37250 -2.79140581E-01 -2.76561417E-01  0.00000000E+00 -2.57921270E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  4.93171088E-08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   37300 -2.75610807E-01 -2.73181522E-01  0.00000000E+00 -2.42789498E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.38927862E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   37350 -2.67368428E-01 -2.64122561E-01  0.00000000E+00 -3.24468012E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.18753151E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   37400 -2.75170809E-01 -2.71848342E-01  0.00000000E+00 -3.31992498E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.54191210E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   37450 -2.75667568E-01 -2.73262634E-01  0.00000000E+00 -2.40082854E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.10492496E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   37500 -2.77649520E-01 -2.75221067E-01  0.00000000E+00 -2.43028571E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.83235399E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   37550 -2.73282125E-01 -2.70983634E-01  0.00000000E+00 -2.29762854E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -8.62661019E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   43350 -2.72641000E-01 -2.70276807E-01  0.00000000E+00 -2.35977228E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.42087406E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   43400 -2.63351430E-01 -2.60731704E-01  0.00000000E+00 -2.61806450E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.66110920E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   43450 -2.75924337E-01 -2.73074622E-01  0.00000000E+00 -2.85067244E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.57295693E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   43500 -2.72696495E-01 -2.70390586E-01  0.00000000E+00 -2.30365768E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.25167850E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   43550 -2.72703073E-01 -2.69705226E-01  0.00000000E+00 -2.99731347E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -5.33801174E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   43600 -2.70604670E-01 -2.68317353E-01  0.00000000E+00 -2.28693038E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.85844901E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   43650 -2.69391459E-01 -2.66433270E-01  0.00000000E+00 -2.95785530E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.34018124E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   43700 -2.76587950E-01 -2.73879932E-01  0.00000000E+00 -2.70290560E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -5.11228677E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   43750 -2.76251855E-01 -2.73674553E-01  0.00000000E+00 -2.57386841E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.43368214E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   43800 -2.77558137E-01 -2.74850132E-01  0.00000000E+00 -2.71084236E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.83800227E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   43850 -2.71511153E-01 -2.69284186E-01  0.00000000E+00 -2.22732335E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.56537948E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   43900 -2.80450488E-01 -2.77547905E-01  0.00000000E+00 -2.90115049E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.43232163E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   43950 -2.75814678E-01 -2.73319010E-01  0.00000000E+00 -2.49393764E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.72996043E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   44000 -2.78837515E-01 -2.75509967E-01  0.00000000E+00 -3.32727122E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.76380508E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   44050 -2.70638530E-01 -2.67770089E-01  0.00000000E+00 -2.86968097E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.24025377E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   44100 -2.71442930E-01 -2.69310631E-01  0.00000000E+00 -2.13111202E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.18753279E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   44150 -2.73237211E-01 -2.70675080E-01  0.00000000E+00 -2.55976241E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.36919595E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   44200 -2.78889894E-01 -2.76215750E-01  0.00000000E+00 -2.67254805E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.59623365E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   44250 -2.72760995E-01 -2.69903973E-01  0.00000000E+00 -2.85865010E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.62847890E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   44550 -2.77514201E-01 -2.75151999E-01  0.00000000E+00 -2.36312050E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.18207336E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   44600 -2.76048536E-01 -2.73460184E-01  0.00000000E+00 -2.58666037E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.69162158E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   44650 -2.72935762E-01 -2.70120002E-01  0.00000000E+00 -2.81521095E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -5.49241194E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   44700 -2.78368577E-01 -2.75746423E-01  0.00000000E+00 -2.62202152E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.32431214E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   44750 -2.77036422E-01 -2.74810002E-01  0.00000000E+00 -2.22257988E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.84070636E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   44800 -2.76909879E-01 -2.74383407E-01  0.00000000E+00 -2.52673528E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.63693251E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
