   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  1.87772006E-02  3.52583261E-04  1.24314956E-07  6.66666667E-01 -1.32341772E-19  4.10598856E-13 -2.12416880E+00 -2.09994166E+00  0.00000000E+00
    4771  8.36469157E-02  8.22584113E-03  1.09590478E-04  4.60127842E-01  1.84846707E-02  1.28211258E+00 -3.90001029E+00 -3.82208110E+00  0.00000000E+00
    4781  8.37659705E-02  8.24595383E-03  1.09947827E-04  4.61006415E-01  1.84873988E-02  1.28245313E+00 -3.89998793E+00 -3.82206366E+00  0.00000000E+00
    4791  8.39964707E-02  8.29518272E-03  1.11398070E-04  4.60359549E-01  1.86462153E-02  1.28981699E+00 -3.89994654E+00 -3.82202457E+00  0.00000000E+00
    4801  8.40663445E-02  8.30459561E-03  1.11472040E-04  4.61224651E-01  1.86111677E-02  1.28877900E+00 -3.89991819E+00 -3.82200182E+00  0.00000000E+00
    4811  8.41210231E-02  8.31633913E-03  1.11819207E-04  4.61071972E-01  1.86494787E-02  1.28471685E+00 -3.89992214E+00 -3.82201117E+00  0.00000000E+00
    4821  8.41369254E-02  8.31929949E-03  1.11841373E-04  4.61348691E-01  1.86537601E-02  1.28725668E+00 -3.90000458E+00 -3.82209746E+00  0.00000000E+00
    4831  8.41492997E-02  8.32115965E-03  1.11833515E-04  4.61627322E-01  1.86504173E-02  1.29546839E+00 -3.90001050E+00 -3.82210956E+00  0.00000000E+00
    4841  8.40730272E-02  8.30961109E-03  1.11617764E-04  4.61171367E-01  1.86697012E-02  1.29547794E+00 -3.90007622E+00 -3.82218040E+00  0.00000000E+00
    4851  8.40877518E-02  8.31087528E-03  1.11633878E-04  4.61257511E-01  1.86514742E-02  1.29274031E+00 -3.90007451E+00 -3.82218545E+00  0.00000000E+00
    4861  8.39296386E-02  8.28683760E-03  1.11219500E-04  4.60138910E-01  1.86894966E-02  1.28911417E+00 -3.90008938E+00 -3.82220162E+00  0.00000000E+00
    4871  8.39747431E-02  8.29658166E-03  1.11484216E-04  4.60124342E-01  1.87221456E-02  1.28844632E+00 -3.90004129E+00 -3.82213945E+00  0.00000000E+00
    4881  8.42801986E-02  8.36643820E-03  1.13753514E-04  4.58295613E-01  1.89998161E-02  1.28662508E+00 -3.90006380E+00 -3.82215434E+00  0.00000000E+00
    4891  8.43816541E-02  8.38621931E-03  1.14299183E-04  4.58261826E-01  1.90399645E-02  1.28558640E+00 -3.90010301E+00 -3.82217606E+00  0.00000000E+00
    4901  8.43223583E-02  8.37308665E-03  1.13961187E-04  4.58168141E-01  1.89929008E-02  1.28414559E+00 -3.90013583E+00 -3.82218805E+00  0.00000000E+00
    4911  8.42573792E-02  8.35935673E-03  1.13620673E-04  4.58011108E-01  1.89511535E-02  1.29294658E+00 -3.90002118E+00 -3.82208014E+00  0.00000000E+00
    4921  8.41899703E-02  8.34714095E-03  1.13335069E-04  4.57789950E-01  1.89382053E-02  1.28920058E+00 -3.89999227E+00 -3.82204966E+00  0.00000000E+00
    4931  8.42290083E-02  8.35157057E-03  1.13329638E-04  4.58390919E-01  1.89059424E-02  1.29012120E+00 -3.89998669E+00 -3.82203838E+00  0.00000000E+00
    4941  8.41042022E-02  8.33253406E-03  1.12961220E-04  4.57682117E-01  1.89356089E-02  1.28907669E+00 -3.89995554E+00 -3.82199949E+00  0.00000000E+00
    4951  8.40756494E-02  8.32374589E-03  1.12678833E-04  4.57894944E-01  1.88756570E-02  1.29414083E+00 -3.89993985E+00 -3.82196715E+00  0.00000000E+00
    4961  8.40410614E-02  8.31443507E-03  1.12401196E-04  4.58018845E-01  1.88230771E-02  1.29187362E+00 -3.89995137E+00 -3.82197110E+00  0.00000000E+00
    4971  8.40192455E-02  8.30794262E-03  1.12174818E-04  4.58264694E-01  1.87805733E-02  1.29311022E+00 -3.89994107E+00 -3.82196760E+00  0.00000000E+00
    4981  8.39893012E-02  8.29986716E-03  1.11926289E-04  4.58412578E-01  1.87347830E-02  1.29635046E+00 -3.89991225E+00 -3.82195047E+00  0.00000000E+00
    4991  8.39332197E-02  8.29055848E-03  1.11725811E-04  4.58167953E-01  1.87364174E-02  1.29321569E+00 -3.89988044E+00 -3.82191545E+00  0.00000000E+00
    5001  8.37732021E-02  8.26648967E-03  1.11312069E-04  4.57026363E-01  1.87780357E-02  1.29617904E+00 -3.89997803E+00 -3.82198784E+00  0.00000000E+00
    5011  8.36665249E-02  8.24827057E-03  1.10943800E-04  4.56429368E-01  1.87726650E-02  1.29542124E+00 -3.89994248E+00 -3.82195660E+00  0.00000000E+00
    5021  8.36133753E-02  8.23739088E-03  1.10667808E-04  4.56348357E-01  1.87427531E-02  1.29412948E+00 -3.89987676E+00 -3.82189845E+00  0.00000000E+00
    5031  8.34756775E-02  8.21540498E-03  1.10267757E-04  4.55410416E-01  1.87581221E-02  1.29066154E+00 -3.89985966E+00 -3.82188728E+00  0.00000000E+00
    5041  8.34184433E-02  8.20388206E-03  1.09973897E-04  4.55334908E-01  1.87284802E-02  1.28873907E+00 -3.89980241E+00 -3.82184411E+00  0.00000000E+00
    5051  8.34616659E-02  8.20700876E-03  1.09873293E-04  4.56247718E-01  1.86670224E-02  1.28987244E+00 -3.89980986E+00 -3.82185053E+00  0.00000000E+00
    5061  8.36941477E-02  8.25914382E-03  1.11597348E-04  4.54666017E-01  1.88666692E-02  1.28811087E+00 -3.89985602E+00 -3.82190534E+00  0.00000000E+00
    5071  8.37710533E-02  8.27016787E-03  1.11719161E-04  4.55525231E-01  1.88387705E-02  1.28732178E+00 -3.89991728E+00 -3.82197123E+00  0.00000000E+00
    5081  8.36677312E-02  8.25369232E-03  1.11384256E-04  4.54988078E-01  1.88511721E-02  1.28762113E+00 -3.89990067E+00 -3.82195553E+00  0.00000000E+00
    5091  8.37921417E-02  8.27424044E-03  1.11697398E-04  4.56167038E-01  1.88468760E-02  1.29676927E+00 -3.89977623E+00 -3.82183935E+00  0.00000000E+00
    5101  8.38254539E-02  8.27931757E-03  1.11796690E-04  4.56350980E-01  1.88392570E-02  1.29843179E+00 -3.89973207E+00 -3.82180788E+00  0.00000000E+00
    5111  8.38435966E-02  8.28075865E-03  1.11766048E-04  4.56689140E-01  1.88151796E-02  1.30116604E+00 -3.89970800E+00 -3.82178082E+00  0.00000000E+00
    5121  8.38685770E-02  8.28087116E-03  1.11618925E-04  4.57419068E-01  1.87538615E-02  1.30160012E+00 -3.89974848E+00 -3.82182852E+00  0.00000000E+00
    5131  8.38670950E-02  8.27641637E-03  1.11400889E-04  4.57895839E-01  1.86906002E-02  1.30127670E+00 -3.89970305E+00 -3.82179781E+00  0.00000000E+00
    5141  8.40158510E-02  8.30585837E-03  1.12153154E-04  4.58097449E-01  1.87578048E-02  1.30471612E+00 -3.89966143E+00 -3.82175696E+00  0.00000000E+00
    5151  8.43080126E-02  8.37574679E-03  1.14720656E-04  4.54903635E-01  1.90692929E-02  1.30392088E+00 -3.89964632E+00 -3.82174367E+00  0.00000000E+00
    5161  8.43345396E-02  8.38133813E-03  1.14875338E-04  4.54896685E-01  1.90861040E-02  1.30609065E+00 -3.89960264E+00 -3.82171946E+00  0.00000000E+00
    5171  8.44379122E-02  8.39839675E-03  1.15151675E-04  4.55802890E-01  1.90802711E-02  1.31212629E+00 -3.89948937E+00 -3.82161356E+00  0.00000000E+00
    5181  8.44126507E-02  8.39074426E-03  1.14906924E-04  4.55968588E-01  1.90293296E-02  1.31345846E+00 -3.89940238E+00 -3.82154015E+00  0.00000000E+00
    5191  8.43195388E-02  8.37534591E-03  1.14580471E-04  4.55517604E-01  1.90340315E-02  1.31024320E+00 -3.89938422E+00 -3.82152474E+00  0.00000000E+00
    5201  8.46146890E-02  8.44732135E-03  1.17366008E-04  4.51744436E-01  1.93666330E-02  1.30973106E+00 -3.89937833E+00 -3.82152025E+00  0.00000000E+00
    5211  8.46139607E-02  8.44424360E-03  1.17225399E-04  4.52002020E-01  1.93221972E-02  1.31292287E+00 -3.89932085E+00 -3.82147368E+00  0.00000000E+00
    5221  8.46733218E-02  8.45154901E-03  1.17242311E-04  4.52870050E-01  1.92809323E-02  1.31174021E+00 -3.89935426E+00 -3.82150903E+00  0.00000000E+00
    5231  8.47522895E-02  8.46211570E-03  1.17296936E-04  4.53981329E-01  1.92386332E-02  1.31513840E+00 -3.89933682E+00 -3.82149041E+00  0.00000000E+00
    5241  8.49354854E-02  8.49810190E-03  1.18135104E-04  4.54727187E-01  1.93123303E-02  1.31369607E+00 -3.89935475E+00 -3.82151209E+00  0.00000000E+00
    5251  8.51039505E-02  8.53112538E-03  1.18940810E-04  4.55250315E-01  1.93781720E-02  1.31185922E+00 -3.89930769E+00 -3.82145563E+00  0.00000000E+00
    5261  8.51189261E-02  8.52987779E-03  1.18776760E-04  4.55842521E-01  1.93210685E-02  1.31465120E+00 -3.89922669E+00 -3.82137524E+00  0.00000000E+00
    5271  8.52032266E-02  8.54404956E-03  1.19070454E-04  4.56305129E-01  1.93182638E-02  1.31531281E+00 -3.89914727E+00 -3.82129861E+00  0.00000000E+00
    5281  8.52104162E-02  8.54423001E-03  1.19002991E-04  4.56636129E-01  1.93025510E-02  1.31399667E+00 -3.89912785E+00 -3.82126926E+00  0.00000000E+00
    5291  8.52132020E-02  8.54335246E-03  1.18905505E-04  4.56969706E-01  1.92822120E-02  1.31542335E+00 -3.89906721E+00 -3.82123013E+00  0.00000000E+00
    5301  8.53349607E-02  8.56442244E-03  1.19290427E-04  4.57889051E-01  1.92867880E-02  1.31427083E+00 -3.89903551E+00 -3.82121295E+00  0.00000000E+00
    5311  8.53567164E-02  8.56448618E-03  1.19145642E-04  4.58555084E-01  1.92318953E-02  1.31302356E+00 -3.89897105E+00 -3.82114008E+00  0.00000000E+00
    5321  8.52773019E-02  8.54921572E-03  1.18796575E-04  4.58211087E-01  1.92060319E-02  1.31192646E+00 -3.89894905E+00 -3.82110879E+00  0.00000000E+00
    5331  8.52979774E-02  8.55161094E-03  1.18773390E-04  4.58620223E-01  1.91890140E-02  1.30990715E+00 -3.89897435E+00 -3.82114766E+00  0.00000000E+00
    5341  8.52338220E-02  8.53879916E-03  1.18468009E-04  4.58390545E-01  1.91608707E-02  1.31052563E+00 -3.89894898E+00 -3.82112424E+00  0.00000000E+00
    5351  8.52337142E-02  8.53540356E-03  1.18292277E-04  4.58763573E-01  1.91100772E-02  1.30907405E+00 -3.89889768E+00 -3.82107549E+00  0.00000000E+00
    5361  8.52457147E-02  8.53469020E-03  1.18167991E-04  4.59241848E-01  1.90685790E-02  1.30902367E+00 -3.89891461E+00 -3.82109355E+00  0.00000000E+00
    5371  8.54809324E-02  8.59362305E-03  1.20626914E-04  4.55534505E-01  1.93509535E-02  1.30643724E+00 -3.89886500E+00 -3.82105089E+00  0.00000000E+00
    5381  8.55138791E-02  8.59721517E-03  1.20622875E-04  4.56007606E-01  1.93202480E-02  1.30482650E+00 -3.89886376E+00 -3.82105889E+00  0.00000000E+00
    5391  8.54599178E-02  8.58718575E-03  1.20366012E-04  4.55897273E-01  1.93081639E-02  1.30280728E+00 -3.89885979E+00 -3.82105537E+00  0.00000000E+00
    5401  8.55246945E-02  8.60170348E-03  1.20821873E-04  4.55678642E-01  1.93599305E-02  1.29841788E+00 -3.89887161E+00 -3.82105894E+00  0.00000000E+00
    5411  8.56269254E-02  8.62053327E-03  1.21217104E-04  4.56281156E-01  1.93799758E-02  1.29685597E+00 -3.89884096E+00 -3.82102449E+00  0.00000000E+00
    5421  8.57804112E-02  8.65008662E-03  1.21907545E-04  4.56914239E-01  1.94287769E-02  1.30148555E+00 -3.89890703E+00 -3.82108179E+00  0.00000000E+00
    5431  8.57534083E-02  8.64207333E-03  1.21634738E-04  4.57124208E-01  1.93779210E-02  1.30316227E+00 -3.89888903E+00 -3.82106998E+00  0.00000000E+00
    5441  8.56219559E-02  8.62062818E-03  1.21230619E-04  4.56232506E-01  1.93942025E-02  1.30715463E+00 -3.89897219E+00 -3.82115278E+00  0.00000000E+00
    5451  8.54910998E-02  8.59928167E-03  1.20823641E-04  4.55364038E-01  1.94099146E-02  1.30601005E+00 -3.89902607E+00 -3.82119223E+00  0.00000000E+00
    5461  8.55056602E-02  8.60183380E-03  1.20884792E-04  4.55411684E-01  1.94108523E-02  1.30436164E+00 -3.89903267E+00 -3.82119466E+00  0.00000000E+00
    5471  8.57199595E-02  8.64797040E-03  1.22224954E-04  4.55233694E-01  1.95528760E-02  1.30105504E+00 -3.89902433E+00 -3.82118730E+00  0.00000000E+00
    5481  8.59855686E-02  8.71119052E-03  1.24551199E-04  4.52893803E-01  1.98177838E-02  1.30320835E+00 -3.89899052E+00 -3.82115618E+00  0.00000000E+00
    5491  8.60570893E-02  8.72081299E-03  1.24600147E-04  4.53885948E-01  1.97774446E-02  1.30534841E+00 -3.89903444E+00 -3.82119738E+00  0.00000000E+00
    5501  8.61244731E-02  8.72977402E-03  1.24640954E-04  4.54828044E-01  1.97377205E-02  1.31093513E+00 -3.89893244E+00 -3.82110230E+00  0.00000000E+00
    5511  8.61665780E-02  8.73456430E-03  1.24622651E-04  4.55505825E-01  1.97006617E-02  1.31387436E+00 -3.89886424E+00 -3.82105184E+00  0.00000000E+00
    5521  8.60708529E-02  8.71762184E-03  1.24261156E-04  4.54972917E-01  1.96938183E-02  1.31752045E+00 -3.89895009E+00 -3.82112914E+00  0.00000000E+00
    5531  8.61286837E-02  8.72656294E-03  1.24411544E-04  4.55430927E-01  1.96785177E-02  1.31566259E+00 -3.89898477E+00 -3.82116441E+00  0.00000000E+00
    5541  8.61313433E-02  8.72536922E-03  1.24307620E-04  4.55736928E-01  1.96536735E-02  1.31250712E+00 -3.89899497E+00 -3.82117918E+00  0.00000000E+00
    5551  8.60581874E-02  8.71110841E-03  1.23971096E-04  4.55431711E-01  1.96286452E-02  1.31209615E+00 -3.89897665E+00 -3.82116286E+00  0.00000000E+00
    5561  8.59900303E-02  8.69653646E-03  1.23614126E-04  4.55178542E-01  1.95858466E-02  1.30881253E+00 -3.89895974E+00 -3.82114259E+00  0.00000000E+00
    5571  8.58829018E-02  8.67710150E-03  1.23215913E-04  4.54498199E-01  1.95704687E-02  1.30669779E+00 -3.89896693E+00 -3.82113754E+00  0.00000000E+00
    5581  8.57779430E-02  8.65859520E-03  1.22841452E-04  4.53828779E-01  1.95631144E-02  1.30489458E+00 -3.89899939E+00 -3.82116926E+00  0.00000000E+00
    5591  8.58010262E-02  8.65855692E-03  1.22688163E-04  4.54505500E-01  1.95029713E-02  1.30562480E+00 -3.89899519E+00 -3.82115469E+00  0.00000000E+00
    5601  8.58544302E-02  8.66666922E-03  1.22777055E-04  4.55131733E-01  1.94871075E-02  1.30346004E+00 -3.89894803E+00 -3.82109713E+00  0.00000000E+00
    5611  8.58688311E-02  8.66713207E-03  1.22696034E-04  4.55549449E-01  1.94568753E-02  1.29910248E+00 -3.89893928E+00 -3.82108879E+00  0.00000000E+00
    5621  8.57748803E-02  8.65064312E-03  1.22339177E-04  4.55061479E-01  1.94514174E-02  1.30248528E+00 -3.89896371E+00 -3.82112638E+00  0.00000000E+00
    5631  8.58681714E-02  8.66512153E-03  1.22508160E-04  4.56130824E-01  1.94283407E-02  1.30059380E+00 -3.89897996E+00 -3.82114903E+00  0.00000000E+00
    5641  8.60045773E-02  8.69071511E-03  1.23050485E-04  4.56935957E-01  1.94606635E-02  1.30127166E+00 -3.89901458E+00 -3.82118006E+00  0.00000000E+00
    5651  8.59132980E-02  8.67383412E-03  1.22682564E-04  4.56450170E-01  1.94427893E-02  1.29846055E+00 -3.89900982E+00 -3.82116652E+00  0.00000000E+00
    5661  8.57679161E-02  8.65112753E-03  1.22273383E-04  4.55415540E-01  1.94766707E-02  1.29819265E+00 -3.89896169E+00 -3.82110947E+00  0.00000000E+00
    5671  8.56335509E-02  8.62945644E-03  1.21872579E-04  4.54470971E-01  1.94971145E-02  1.29596869E+00 -3.89894411E+00 -3.82109604E+00  0.00000000E+00
    5681  8.56266348E-02  8.62446328E-03  1.21647985E-04  4.54845613E-01  1.94398316E-02  1.29385279E+00 -3.89899317E+00 -3.82114556E+00  0.00000000E+00
    5691  8.56651548E-02  8.62850109E-03  1.21613057E-04  4.55512099E-01  1.94013239E-02  1.29459265E+00 -3.89899844E+00 -3.82115386E+00  0.00000000E+00
    5701  8.56722092E-02  8.62764195E-03  1.21525414E-04  4.55796129E-01  1.93702239E-02  1.29618646E+00 -3.89903712E+00 -3.82120150E+00  0.00000000E+00
    5711  8.57158305E-02  8.63391447E-03  1.21600282E-04  4.56251786E-01  1.93521209E-02  1.29825299E+00 -3.89900093E+00 -3.82117742E+00  0.00000000E+00
    5721  8.56195362E-02  8.61725979E-03  1.21254911E-04  4.55698273E-01  1.93497739E-02  1.30080257E+00 -3.89894813E+00 -3.82113811E+00  0.00000000E+00
    5731  8.58244521E-02  8.66073299E-03  1.22444600E-04  4.55861969E-01  1.94752316E-02  1.29916447E+00 -3.89891450E+00 -3.82110131E+00  0.00000000E+00
    5741  8.60704400E-02  8.71874728E-03  1.24506176E-04  4.54039199E-01  1.97118138E-02  1.30195241E+00 -3.89899034E+00 -3.82117175E+00  0.00000000E+00
    5751  8.59970939E-02  8.70583119E-03  1.24221512E-04  4.53669970E-01  1.97073680E-02  1.30172952E+00 -3.89898498E+00 -3.82116460E+00  0.00000000E+00
    5761  8.60294119E-02  8.70812616E-03  1.24129224E-04  4.54363566E-01  1.96582687E-02  1.30052920E+00 -3.89900321E+00 -3.82117248E+00  0.00000000E+00
    5771  8.59759123E-02  8.69685768E-03  1.23841359E-04  4.54217346E-01  1.96271922E-02  1.30107684E+00 -3.89901440E+00 -3.82117787E+00  0.00000000E+00
    5781  8.58967768E-02  8.68218208E-03  1.23507402E-04  4.53847465E-01  1.96110335E-02  1.29864157E+00 -3.89904782E+00 -3.82121095E+00  0.00000000E+00
    5791  8.59368443E-02  8.68575097E-03  1.23435200E-04  4.54615207E-01  1.95611603E-02  1.29833367E+00 -3.89909580E+00 -3.82126276E+00  0.00000000E+00
    5801  8.59854615E-02  8.69414708E-03  1.23605589E-04  4.54916684E-01  1.95617277E-02  1.29599975E+00 -3.89913769E+00 -3.82130760E+00  0.00000000E+00
    5811  8.60485739E-02  8.70710797E-03  1.23947799E-04  4.55033627E-01  1.95933628E-02  1.29441006E+00 -3.89912405E+00 -3.82129825E+00  0.00000000E+00
    5821  8.59967500E-02  8.69596342E-03  1.23646950E-04  4.54962048E-01  1.95598465E-02  1.29161714E+00 -3.89910552E+00 -3.82128660E+00  0.00000000E+00
    5831  8.58794092E-02  8.67684594E-03  1.23276279E-04  4.54198797E-01  1.95756474E-02  1.29077616E+00 -3.89907486E+00 -3.82124282E+00  0.00000000E+00
    5841  8.58633571E-02  8.67527087E-03  1.23240495E-04  4.54159077E-01  1.95934212E-02  1.28843949E+00 -3.89908136E+00 -3.82124447E+00  0.00000000E+00
    5851  8.57566994E-02  8.65695944E-03  1.22869140E-04  4.53499204E-01  1.95933184E-02  1.28587473E+00 -3.89907793E+00 -3.82122673E+00  0.00000000E+00
    5861  8.56769737E-02  8.64197364E-03  1.22527519E-04  4.53126964E-01  1.95734940E-02  1.28658953E+00 -3.89914073E+00 -3.82127583E+00  0.00000000E+00
    5871  8.55684926E-02  8.62263770E-03  1.22142718E-04  4.52396710E-01  1.95620778E-02  1.28687094E+00 -3.89911262E+00 -3.82124705E+00  0.00000000E+00
    5881  8.54962733E-02  8.60847792E-03  1.21815212E-04  4.52066909E-01  1.95349218E-02  1.28828486E+00 -3.89912167E+00 -3.82126570E+00  0.00000000E+00
    5891  8.55028066E-02  8.60717051E-03  1.21689549E-04  4.52465848E-01  1.94984556E-02  1.28763388E+00 -3.89911253E+00 -3.82126388E+00  0.00000000E+00
    5901  8.55853597E-02  8.62450432E-03  1.22142944E-04  4.52632712E-01  1.95467332E-02  1.28764629E+00 -3.89907798E+00 -3.82124284E+00  0.00000000E+00
    5911  8.54451849E-02  8.60366056E-03  1.21767826E-04  4.51666523E-01  1.95938148E-02  1.28452444E+00 -3.89907172E+00 -3.82124562E+00  0.00000000E+00
    5921  8.52777075E-02  8.57945659E-03  1.21366419E-04  4.50386084E-01  1.96598139E-02  1.28465918E+00 -3.89907365E+00 -3.82124345E+00  0.00000000E+00
    5931  8.51139202E-02  8.55587920E-03  1.20969862E-04  4.49158512E-01  1.97249462E-02  1.28497381E+00 -3.89906843E+00 -3.82123848E+00  0.00000000E+00
    5941  8.51049868E-02  8.55143091E-03  1.20783742E-04  4.49433677E-01  1.96809142E-02  1.28503285E+00 -3.89905206E+00 -3.82123552E+00  0.00000000E+00
    5951  8.51156601E-02  8.54974647E-03  1.20624287E-04  4.49943840E-01  1.96282553E-02  1.28452795E+00 -3.89907380E+00 -3.82124957E+00  0.00000000E+00
    5961  8.51825384E-02  8.55879641E-03  1.20674266E-04  4.50879043E-01  1.95930720E-02  1.28199884E+00 -3.89908171E+00 -3.82125633E+00  0.00000000E+00
    5971  8.51114675E-02  8.54479573E-03  1.20351298E-04  4.50552560E-01  1.95645303E-02  1.28501674E+00 -3.89914075E+00 -3.82130769E+00  0.00000000E+00
    5981  8.50936463E-02  8.54262238E-03  1.20311004E-04  4.50457002E-01  1.95774632E-02  1.28194000E+00 -3.89912600E+00 -3.82129180E+00  0.00000000E+00
    5991  8.50761424E-02  8.53664599E-03  1.20091937E-04  4.50689309E-01  1.95323770E-02  1.28146629E+00 -3.89906592E+00 -3.82124446E+00  0.00000000E+00
    6001  8.50364920E-02  8.52750697E-03  1.19829056E-04  4.50716294E-01  1.94963716E-02  1.28885451E+00 -3.89913852E+00 -3.82131963E+00  0.00000000E+00
    6011  8.49343626E-02  8.51009746E-03  1.19482043E-04  4.50063788E-01  1.94956122E-02  1.29143348E+00 -3.89920766E+00 -3.82138012E+00  0.00000000E+00
    6021  8.47915702E-02  8.48945777E-03  1.19115659E-04  4.49081068E-01  1.95496942E-02  1.29023011E+00 -3.89918962E+00 -3.82136346E+00  0.00000000E+00
    6031  8.46293335E-02  8.46710896E-03  1.18740591E-04  4.47912830E-01  1.96269618E-02  1.28987252E+00 -3.89921438E+00 -3.82138771E+00  0.00000000E+00
    6041  8.45343885E-02  8.45002345E-03  1.18393019E-04  4.47300577E-01  1.96115571E-02  1.29310521E+00 -3.89923241E+00 -3.82139769E+00  0.00000000E+00
    6051  8.44958755E-02  8.44236937E-03  1.18193669E-04  4.47230262E-01  1.95943480E-02  1.29163368E+00 -3.89925628E+00 -3.82141756E+00  0.00000000E+00
    6061  8.43505689E-02  8.42036052E-03  1.17817508E-04  4.46105307E-01  1.96323337E-02  1.29328026E+00 -3.89924258E+00 -3.82139421E+00  0.00000000E+00
    6071  8.43000026E-02  8.41006129E-03  1.17563614E-04  4.45944398E-01  1.96056950E-02  1.29535617E+00 -3.89923117E+00 -3.82138474E+00  0.00000000E+00
    6081  8.42382024E-02  8.40153036E-03  1.17405520E-04  4.45565226E-01  1.96340419E-02  1.29386032E+00 -3.89919660E+00 -3.82136015E+00  0.00000000E+00
    6091  8.41466982E-02  8.38726418E-03  1.17128665E-04  4.44989379E-01  1.96512137E-02  1.29794601E+00 -3.89915217E+00 -3.82132244E+00  0.00000000E+00
    6101  8.41760440E-02  8.39033960E-03  1.17105274E-04  4.45506933E-01  1.96231770E-02  1.29785057E+00 -3.89920869E+00 -3.82137606E+00  0.00000000E+00
    6111  8.42320853E-02  8.39801233E-03  1.17157422E-04  4.46273210E-01  1.95966302E-02  1.29490247E+00 -3.89919321E+00 -3.82137376E+00  0.00000000E+00
    6121  8.42960072E-02  8.41186967E-03  1.17524965E-04  4.46364658E-01  1.96430241E-02  1.29368692E+00 -3.89918260E+00 -3.82137586E+00  0.00000000E+00
    6131  8.44045331E-02  8.43081994E-03  1.17876581E-04  4.47201763E-01  1.96526780E-02  1.29225022E+00 -3.89919563E+00 -3.82139738E+00  0.00000000E+00
    6141  8.43748054E-02  8.42295112E-03  1.17639161E-04  4.47283913E-01  1.96097929E-02  1.28902486E+00 -3.89919968E+00 -3.82140870E+00  0.00000000E+00
    6151  8.43398338E-02  8.41469228E-03  1.17408170E-04  4.47285847E-01  1.95743197E-02  1.28798054E+00 -3.89919971E+00 -3.82141611E+00  0.00000000E+00
    6161  8.45354069E-02  8.45619924E-03  1.18562923E-04  4.47315569E-01  1.97018510E-02  1.29087387E+00 -3.89922439E+00 -3.82144290E+00  0.00000000E+00
    6171  8.45790016E-02  8.46523523E-03  1.18792315E-04  4.47427801E-01  1.97268702E-02  1.29301056E+00 -3.89915241E+00 -3.82137854E+00  0.00000000E+00
    6181  8.46048770E-02  8.46736565E-03  1.18735997E-04  4.47967659E-01  1.96930710E-02  1.29561506E+00 -3.89920702E+00 -3.82142801E+00  0.00000000E+00
    6191  8.45801863E-02  8.46023720E-03  1.18503754E-04  4.48118576E-01  1.96486858E-02  1.29925170E+00 -3.89923566E+00 -3.82146314E+00  0.00000000E+00
    6201  8.46495851E-02  8.47268877E-03  1.18774253E-04  4.48483456E-01  1.96593227E-02  1.30043510E+00 -3.89916696E+00 -3.82141371E+00  0.00000000E+00
    6211  8.47203433E-02  8.48313741E-03  1.18887221E-04  4.49317955E-01  1.96362259E-02  1.29931155E+00 -3.89912637E+00 -3.82138078E+00  0.00000000E+00
    6221  8.46710681E-02  8.47317012E-03  1.18630812E-04  4.49212094E-01  1.96118537E-02  1.29703824E+00 -3.89910980E+00 -3.82137191E+00  0.00000000E+00
    6231  8.47399655E-02  8.48330810E-03  1.18740598E-04  4.50019241E-01  1.95887824E-02  1.29921252E+00 -3.89903383E+00 -3.82131205E+00  0.00000000E+00
    6241  8.47844806E-02  8.48942480E-03  1.18810354E-04  4.50488855E-01  1.95672798E-02  1.29666396E+00 -3.89903912E+00 -3.82132364E+00  0.00000000E+00
    6251  8.46970658E-02  8.47455785E-03  1.18503540E-04  4.49983180E-01  1.95665015E-02  1.29653642E+00 -3.89903525E+00 -3.82131894E+00  0.00000000E+00
    6261  8.48146476E-02  8.49708013E-03  1.19060913E-04  4.50321782E-01  1.96054667E-02  1.29969451E+00 -3.89899716E+00 -3.82128225E+00  0.00000000E+00
    6271  8.48296650E-02  8.49881442E-03  1.19059001E-04  4.50554921E-01  1.95932345E-02  1.30131454E+00 -3.89897902E+00 -3.82127443E+00  0.00000000E+00
    6281  8.47577310E-02  8.48517932E-03  1.18753868E-04  4.50200347E-01  1.95716370E-02  1.30651549E+00 -3.89891380E+00 -3.82121078E+00  0.00000000E+00
    6291  8.47678838E-02  8.48409783E-03  1.18623722E-04  4.50662867E-01  1.95294853E-02  1.30882620E+00 -3.89895768E+00 -3.82125271E+00  0.00000000E+00
    6301  8.47398529E-02  8.47666727E-03  1.18393616E-04  4.50766830E-01  1.94891914E-02  1.30715365E+00 -3.89895974E+00 -3.82125235E+00  0.00000000E+00
    6311  8.49336839E-02  8.51989599E-03  1.19788441E-04  4.49920994E-01  1.96447159E-02  1.30984102E+00 -3.89897252E+00 -3.82126827E+00  0.00000000E+00
    6321  8.50365047E-02  8.53918509E-03  1.20220084E-04  4.50430127E-01  1.96719777E-02  1.30741064E+00 -3.89894652E+00 -3.82125049E+00  0.00000000E+00
    6331  8.51586283E-02  8.56162865E-03  1.20685456E-04  4.51191401E-01  1.96969250E-02  1.30631294E+00 -3.89890131E+00 -3.82121724E+00  0.00000000E+00
    6341  8.53546902E-02  8.60348931E-03  1.21840401E-04  4.51317870E-01  1.98237046E-02  1.30933180E+00 -3.89894449E+00 -3.82125790E+00  0.00000000E+00
    6351  8.55722228E-02  8.65215195E-03  1.23346540E-04  4.50765964E-01  1.99963705E-02  1.30829539E+00 -3.89899013E+00 -3.82129426E+00  0.00000000E+00
